"sample_type","sampleid","start_dt.x","subscriberid.x","simserial.x","deviceid.x","col_neighborhood","col_id_val","col_start","col_location","X_col_location_latitude","X_col_location_longitude","X_col_location_altitude","X_col_location_precision","col_weather","col_rainyest","col_turbidity","col_pa_prox","col_pa_type","col_pa_type_other","col_pa_latrine_distance","col_bw_type","col_bw_type_other","col_bw_container","col_bw_container_lid","col_bw_cl_id","col_bw_cl_free","col_bw_cl_total","col_f_latrine_distance","col_p_type","col_p_type_other","col_p_num","col_dw_connection","col_dw_type","col_dw_type_other","col_dw_id","col_dw_cl_free","col_dw_cl_total","col_odw_type","col_odw_type_other","col_odw_container","col_odw_container_lid","col_odw_id","col_odw_cl_free","col_odw_cl_total","col_l_toilet_type","col_l_toilet_type_other","col_l_latrine_type","col_l_toilet_stalls","col_l_toilet_feces","col_l_toilet_users","col_l_toilet_hw","col_s_type","col_s_type_other","col_d_water_level","col_d_water_flow","col_d_size","col_d_lining","col_d_lining_oth","col_d_feces","col_d_animals","col_d_schools","col_d_urban_ag","col_d_public_latrines","col_d_hh_latrines","col_d_shops","col_d_hh","col_d_hh_num","col_sf_type","col_sf_type_other","col_notes","col_enum.1","col_enum.2","col_enum.3","col_enum.4","col_enum.5","col_enum.6","col_enum.7","col_enum.8","col_photo","end_dt.x","meta.instanceID.x","X_uuid.x","X_submission_time.x","start_dt.y","subscriberid.y","simserial.y","deviceid.y","lab_id_val","lab_processing","lab_incubator_placed","lab_incubator_removed","lab_p_weight","lab_sf_weight","lab_pa_weight","lab_1_dil_tested","lab_1_volume","lab_1_dil","lab_1_ecoli_reading","lab_1_ecoli_big","lab_1_ecoli_small","lab_1_ecoli","lab_2_dil_tested","lab_2_volume","lab_2_dil","lab_2_ecoli_reading","lab_2_ecoli_big","lab_2_ecoli_small","lab_2_ecoli","lab_3_dilution_performed","lab_3_dil_tested","lab_3_volume","lab_3_dil","lab_3_ecoli_reading","lab_3_ecoli_big","lab_3_ecoli_small","lab_3_ecoli","lab_notes","lab_photo","lab_enum","end_dt.y","meta.instanceID.y","X_uuid.y","X_submission_time.y","ec_denom","ec_dil1","ec_dil2","ec_dil3","ec_ecnt1","ec_ecnt2","ec_ecnt3","count1","count2","dil1","dil2","count3","dil3","ec_conc","neighbor"
8,"1894","2017-06-14T09:13:05.039+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1894,"2017-06-14T09:10:00.787+06","23.72423070128384 90.42719709675428 -27.612716326161575 6.0","23.7242307","90.4271971","-27.61271633","6",1,0,"n/a","2","3","n/a","15","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Gopibagh mosque.
Semi Moist.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-14T14:02:03.307+06","uuid:b89de69b-b4f8-4a92-b89b-7d7947b42de5","b89de69b-b4f8-4a92-b89b-7d7947b42de5","2017-06-14T08:04:17","2017-06-19T10:02:52.771+06",3.10411e+14,8.90141e+19,3.53118e+14,1894,"2017-06-14T12:00:00.856+06","2017-06-14T16:30:00.648+06","2017-06-15T16:30:00.699+06","n/a","n/a","10.45",7,1,7,3,47,16,"198.9",6,1,6,3,14,3,"19.7",1,"5",1,"5","3",0,0,"0.5","n/a",0,"Arefeen ","2017-06-19T10:05:18.853+06","uuid:61f69df6-7c15-4ea6-98f9-23002a1371bb","61f69df6-7c15-4ea6-98f9-23002a1371bb","2017-06-19T07:18:35",2,1,0.1,0.01,198.9,19.7,0.5,198.9,19.7,1,0.1,0.5,0.01,395.9,"66"
8,"1895","2017-06-14T09:20:00.943+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1895,"2017-06-14T09:20:00.827+06","23.723470450209522 90.4272677350777 -23.48819588774007 4.0","23.72347045","90.42726774","-23.48819589","4",1,0,"n/a","2","3","n/a","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Gopibagh modinatul forkania madrasha and soil moist",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-14T14:01:40.561+06","uuid:448415b0-e557-40f1-a9b8-c0fcad074585","448415b0-e557-40f1-a9b8-c0fcad074585","2017-06-14T08:04:19","2017-06-19T10:05:28.009+06",3.10411e+14,8.90141e+19,3.53118e+14,1895,"2017-06-14T12:00:00.400+06","2017-06-14T16:00:00.637+06","2017-06-15T16:00:00.691+06","n/a","n/a","10.88",7,1,7,3,49,33,"727",6,1,6,3,42,4,"93.2",1,"5",1,"5","3",7,0,"7.5","n/a",0,"Arefeen ","2017-06-19T10:07:28.529+06","uuid:053d73fa-fd4a-4cd2-9758-adcff352f7df","053d73fa-fd4a-4cd2-9758-adcff352f7df","2017-06-19T07:21:53",2,1,0.1,0.01,727,93.2,7.5,727,93.2,1,0.1,7.5,0.01,1606,"66"
8,"1947","2017-06-15T09:06:38.198+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1947,"2017-06-15T09:07:00.822+06","23.723186905982594 90.42708055987504 -33.113994393875835 4.0","23.72318691","90.42708056","-33.11399439","4",1,1,"n/a","3","3","n/a","25","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Many trash present. Moist soil",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"2017-06-15T14:52:10.934+06","uuid:2cd8349e-e114-4755-a5f0-7ef55a303163","2cd8349e-e114-4755-a5f0-7ef55a303163","2017-06-15T08:56:57","2017-06-19T11:40:53.429+06",3.10411e+14,8.90141e+19,3.53118e+14,1947,"2017-06-15T12:00:00.821+06","2017-06-15T16:00:00.417+06","2017-06-16T16:00:00.309+06","n/a","n/a","10.46",7,1,7,3,46,11,"151.5",6,1,6,3,10,2,"13.2",1,"5",1,"5","3",1,0,"1","n/a",0,"Arefeen ","2017-06-19T11:43:06.198+06","uuid:f1c3e8c5-64f2-4009-8f09-38bc5c864b96","f1c3e8c5-64f2-4009-8f09-38bc5c864b96","2017-06-19T07:30:01",2,1,0.1,0.01,151.5,13.2,1,151.5,13.2,1,0.1,1,0.01,NA,"66"
8,"1948","2017-06-15T09:17:07.505+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1948,"2017-06-15T09:20:00.131+06","23.72376165718243 90.42717024909996 -33.823894829803265 4.0","23.72376166","90.42717025","-33.82389483","4",1,1,"n/a","1","3","n/a","40","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Many children playing this place. Moist soil",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"2017-06-15T14:52:29.849+06","uuid:ed923003-33da-4322-acc2-dcc6098336e2","ed923003-33da-4322-acc2-dcc6098336e2","2017-06-15T08:58:33","2017-06-19T11:43:08.470+06",3.10411e+14,8.90141e+19,3.53118e+14,1948,"2017-06-15T12:00:00.261+06","2017-06-15T16:00:00.425+06","2017-06-16T16:00:00.441+06","n/a","n/a","10.2",7,1,7,3,49,42,"1299.7",6,1,6,3,43,8,"111.2",1,"5",1,"5","3",10,2,"13.2","n/a",0,"Arefeen ","2017-06-19T11:45:07.440+06","uuid:07e51718-499c-468a-ab68-48fb73a42d5e","07e51718-499c-468a-ab68-48fb73a42d5e","2017-06-19T07:32:17",2,1,0.1,0.01,1299.7,111.2,13.2,1299.7,111.2,1,0.1,13.2,0.01,2487.8,"66"
8,"1949","2017-06-15T09:23:16.067+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1949,"2017-06-15T09:29:00.935+06","23.724384185445032 90.42705302803628 -50.06235043755717 4.0","23.72438419","90.42705303","-50.06235044","4",1,1,"n/a","2","3","n/a","25","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Children are playing this place. Moist soil",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"2017-06-15T14:52:52.276+06","uuid:8855f0da-8c13-45b1-82c1-f678c965f97c","8855f0da-8c13-45b1-82c1-f678c965f97c","2017-06-15T08:59:15","2017-06-19T11:45:11.679+06",3.10411e+14,8.90141e+19,3.53118e+14,1949,"2017-06-15T12:00:00.197+06","2017-06-15T16:00:00.711+06","2017-06-16T16:00:00.452+06","n/a","n/a","9.95",7,1,7,1,49,48,"2419.6",6,1,6,3,49,32,"686.7",1,"5",1,"5","3",36,6,"71.7","n/a",0,"Arefeen ","2017-06-19T11:46:55.327+06","uuid:4a5939af-fbf6-404b-9d47-11b7aaaf7198","4a5939af-fbf6-404b-9d47-11b7aaaf7198","2017-06-19T07:32:39",2,1,0.1,0.01,9999,686.7,71.7,9999,686.7,1,0.1,71.7,0.01,14037,"66"
8,"1988","2017-06-18T10:28:40.399+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1988,"2017-06-18T10:30:00.958+06","23.72405307617199 90.42739095095871 -37.26176639628871 4.0","23.72405308","90.42739095","-37.2617664","4",1,1,"n/a","2","3","n/a","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","wet soil",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"2017-06-18T15:36:17.231+06","uuid:3d06e52e-c6ae-427f-bcf2-d720f59d8edf","3d06e52e-c6ae-427f-bcf2-d720f59d8edf","2017-06-18T09:41:50","2017-06-20T11:04:44.555+06",3.10411e+14,8.90141e+19,3.53118e+14,1988,"2017-06-18T12:40:00.701+06","2017-06-18T16:00:00.248+06","2017-06-19T16:00:00.547+06","n/a","n/a","10.49",7,1,7,3,49,41,"1203.3",6,1,6,3,41,11,"107.1",1,"5",1,"5","3",12,0,"13.5","n/a",0,"Shimul","2017-06-20T11:23:08.636+06","uuid:feeef8e4-2118-49a0-96d5-e60f87cf89a0","feeef8e4-2118-49a0-96d5-e60f87cf89a0","2017-06-20T05:23:53",2,1,0.1,0.01,1203.3,107.1,13.5,1203.3,107.1,1,0.1,13.5,0.01,2416.2,"66"
8,"1989","2017-06-18T10:37:43.916+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1989,"2017-06-18T10:40:00.912+06","23.72495355207413 90.42719737100434 -53.48568016177953 4.0","23.72495355","90.42719737","-53.48568016","4",1,1,"n/a","2","3","n/a","20","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Trash present & Wet soil",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"2017-06-18T15:36:26.012+06","uuid:437cd061-e53b-456c-8cfb-0c4ca5afea51","437cd061-e53b-456c-8cfb-0c4ca5afea51","2017-06-18T09:41:57","2017-06-20T11:02:51.355+06",3.10411e+14,8.90141e+19,3.53118e+14,1989,"2017-06-18T12:40:00.102+06","2017-06-18T16:00:00.680+06","2017-06-19T16:00:00.119+06","n/a","n/a","9.94",7,1,7,3,49,21,"365.4",6,1,6,3,30,1,"45.5",1,"5",1,"5","3",1,0,"1","n/a",0,"Shimul","2017-06-20T11:23:20.214+06","uuid:a5d3c977-8a33-402a-a8f7-3bbe916fbbb0","a5d3c977-8a33-402a-a8f7-3bbe916fbbb0","2017-06-20T05:23:49",2,1,0.1,0.01,365.4,45.5,1,365.4,45.5,1,0.1,1,0.01,613.6,"66"
8,"1990","2017-06-18T10:46:42.811+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1990,"2017-06-18T10:50:00.903+06","23.72343185986711 90.42706937094714 -58.973839541627974 4.0","23.72343186","90.42706937","-58.97383954","4",1,1,"n/a","2","3","n/a","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Wet soil",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"2017-06-18T15:36:30.479+06","uuid:91a7e054-dfe2-4c4e-a752-b35bd3981e27","91a7e054-dfe2-4c4e-a752-b35bd3981e27","2017-06-18T09:42:08","2017-06-20T11:06:20.667+06",3.10411e+14,8.90141e+19,3.53118e+14,1990,"2017-06-18T12:40:00.218+06","2017-06-18T16:00:00.471+06","2017-06-19T16:00:00.560+06","n/a","n/a","10.46",7,1,7,3,49,19,"325.5",6,1,6,3,18,3,NA,1,"5",1,"5","3",0,0,"0.5","n/a",0,"Shimul","2017-06-20T11:23:27.591+06","uuid:66331a27-0051-4b13-8ba6-ce13a2f20352","66331a27-0051-4b13-8ba6-ce13a2f20352","2017-06-20T05:23:57",2,1,0.1,0.01,325.5,NA,0.5,325.5,NA,1,0.1,0.5,0.01,NA,"66"
9,"1004","2017-04-09T10:43:05.556+06",3.10411e+14,8.90141e+19,3.53118e+14,11,1004,"2017-04-09T10:36:00.182+06","23.824370075206943 90.37797074570855 -44.25269524518508 4.0","23.82437008","90.37797075","-44.25269525","4",1,0,"0.22","n/a","n/a","n/a","n/a","4","n/a","0","n/a","1","0.06","0.16","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"2017-04-09T15:55:44.255+06","uuid:a72a7107-2050-493d-a74d-d3e421723f60","a72a7107-2050-493d-a74d-d3e421723f60","2017-04-09T09:58:08","2017-04-13T13:28:45.588+06",3.10411e+14,8.90141e+19,3.53118e+14,1004,"2017-04-09T14:30:00.615+06","2017-04-09T16:30:00.533+06","2017-04-10T16:30:00.681+06","n/a","n/a","n/a",7,100,700,3,35,44,"161",7,10,70,3,33,10,"69.5",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Arefeen Haider","2017-04-18T09:25:55.567+06","uuid:9a6c7625-1637-43d9-89ae-b98799bc70d6","9a6c7625-1637-43d9-89ae-b98799bc70d6","2017-04-24T04:41:06",100,100,10,NA,161,69.5,NA,161,69.5,100,10,NA,NA,428,"11"
9,"1009","2017-04-09T11:12:36.091+06",3.10411e+14,8.90141e+19,3.53118e+14,11,1009,"2017-04-09T11:10:00.423+06","23.823625506988 90.37805408216606 -66.42893662128655 8.0","23.82362551","90.37805408","-66.42893662","8",1,0,"1.6","n/a","n/a","n/a","n/a","4","n/a","1","1","2","0.03","0.09","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Wasa water besides letrine.many people use this water",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-04-09T15:28:18.599+06","uuid:6e269722-0d04-4467-a49e-599aa7e9e430","6e269722-0d04-4467-a49e-599aa7e9e430","2017-04-09T10:16:56","2017-04-13T13:30:47.030+06",3.10411e+14,8.90141e+19,3.53118e+14,1009,"2017-04-09T14:30:00.402+06","2017-04-09T16:30:00.335+06","2017-04-10T16:30:00.829+06","n/a","n/a","n/a",7,100,700,3,35,3,"62.4",7,10,70,3,1,1,"2",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Arefeen Haider","2017-04-18T09:26:25.729+06","uuid:0ebb785e-bad1-4af4-a825-7528a936f7fa","0ebb785e-bad1-4af4-a825-7528a936f7fa","2017-04-24T04:41:08",100,100,10,NA,62.4,2,NA,62.4,2,100,10,NA,NA,41.2,"11"
9,"1012","2017-04-09T10:13:05.760+06",3.10411e+14,8.90141e+19,3.53118e+14,11,1012,"2017-04-09T10:14:00.394+06","23.823361009892857 90.37883384823935 -36.03898856631515 6.0","23.82336101","90.37883385","-36.03898857","6",2,0,"1.74","n/a","n/a","n/a","n/a","4","n/a","0","n/a","2","0.08","0.19","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","WASA water into Dugewell",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,"2017-04-09T16:10:17.731+06","uuid:507e6eef-a464-4d3c-8e26-14de9527a5d5","507e6eef-a464-4d3c-8e26-14de9527a5d5","2017-04-09T10:16:38","2017-04-13T13:32:36.537+06",3.10411e+14,8.90141e+19,3.53118e+14,1012,"2017-04-09T14:30:00.792+06","2017-04-09T16:30:00.079+06","2017-04-10T16:30:00.973+06","n/a","n/a","n/a",7,100,700,1,49,48,"2419.6",7,10,70,3,49,24,"435.2",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Arefeen Haider","2017-04-18T09:26:35.644+06","uuid:fc2b2e96-00cd-4a3d-b3eb-e56e77a5aaba","fc2b2e96-00cd-4a3d-b3eb-e56e77a5aaba","2017-04-24T04:41:11",100,100,10,NA,9999,435.2,NA,9999,435.2,100,10,NA,NA,4352,"11"
9,"1018","2017-04-10T11:01:14.821+06",3.10411e+14,8.90141e+19,3.53118e+14,11,1018,"2017-04-10T10:45:00.231+06","23.824190856516577 90.37766699248908 -42.752254952982994 4.0","23.82419086","90.37766699","-42.75225495","4",1,0,"0","n/a","n/a","n/a","n/a","4","n/a","1","1","2","0.04","0.13","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Near the bating & near the Toilet, and no drinking.",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"2017-04-10T14:36:20.695+06","uuid:2442ca3f-8446-4028-a6f0-eddfc6ad953b","2442ca3f-8446-4028-a6f0-eddfc6ad953b","2017-04-10T08:44:43","2017-04-13T11:38:40.316+06",3.10411e+14,8.90141e+19,3.53118e+14,1018,"2017-04-10T15:00:00.201+06","2017-04-10T16:20:00.935+06","2017-04-11T16:20:00.058+06","n/a","n/a","n/a",7,100,700,3,49,35,"816.4",7,10,70,3,37,7,"77.6",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-04-23T17:27:24.881+06","uuid:78679af1-0344-4a24-adc0-6466dff46fda","78679af1-0344-4a24-adc0-6466dff46fda","2017-04-24T04:43:06",100,100,10,NA,816.4,77.6,NA,816.4,77.6,100,10,NA,NA,796.2,"11"
9,"1020","2017-04-10T10:57:14.861+06",3.10411e+14,8.90141e+19,3.53118e+14,11,1020,"2017-04-10T10:44:00.484+06","23.824184019899064 90.37856325364572 -62.76096143571481 8.0","23.82418402","90.37856325","-62.76096144","8",1,0,"0.66","n/a","n/a","n/a","n/a","4","n/a","1","0","2","0.04","0.11","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4 family use this water attached toilet",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-04-10T14:36:07.821+06","uuid:9930963b-1ae3-4614-b83c-7a2cc917c845","9930963b-1ae3-4614-b83c-7a2cc917c845","2017-04-10T08:43:20","2017-04-13T11:31:16.755+06",3.10411e+14,8.90141e+19,3.53118e+14,1020,"2017-04-10T15:00:00.448+06","2017-04-10T16:20:00.381+06","2017-04-11T16:20:00.638+06","n/a","n/a","n/a",7,100,700,3,2,0,"2",7,10,70,3,0,0,"0.5",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-04-23T17:34:02.748+06","uuid:b4c80d8b-d6d5-40a7-8bd5-0c6298c73fa9","b4c80d8b-d6d5-40a7-8bd5-0c6298c73fa9","2017-04-24T04:43:01",100,100,10,NA,2,0.5,NA,2,0.5,100,10,NA,NA,2,"11"
9,"1026","2017-04-10T10:42:33.574+06",3.10411e+14,8.90141e+19,3.53118e+14,11,1026,"2017-04-10T10:43:00.011+06","23.82336952929225 90.37894249141215 -37.857636684875125 4.0","23.82336953","90.37894249","-37.85763668","4",1,0,"0.13","n/a","n/a","n/a","n/a","4","n/a","0","n/a","1","0","0.12","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Open drain in near",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,"2017-04-10T14:37:36.449+06","uuid:6e71d145-a4b6-42e4-beb6-9955ec665c89","6e71d145-a4b6-42e4-beb6-9955ec665c89","2017-04-10T08:42:43","2017-04-13T11:34:59.282+06",3.10411e+14,8.90141e+19,3.53118e+14,1026,"2017-04-10T15:00:00.621+06","2017-04-10T16:20:00.250+06","2017-04-11T16:20:00.977+06","n/a","n/a","n/a",7,100,700,3,43,16,"139.1",7,10,70,3,10,0,"11",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-04-23T17:34:22.634+06","uuid:5f5759d8-fa7f-4047-ad46-2e67b639bd77","5f5759d8-fa7f-4047-ad46-2e67b639bd77","2017-04-24T04:43:03",100,100,10,NA,139.1,11,NA,139.1,11,100,10,NA,NA,124.55,"11"
9,"1045","2017-04-11T10:17:21.179+06",3.10411e+14,8.90141e+19,3.53118e+14,11,1045,"2017-04-11T10:17:00.597+06","23.823877853556326 90.37779240041189 -48.326029939670185 4.0","23.82387785","90.3777924","-48.32602994","4",1,0,"0.16","n/a","n/a","n/a","n/a","2","n/a","1","0","1","0.07","0.09","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Neat the household & the children are playing.",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,"2017-04-11T14:31:39.881+06","uuid:3f88c0eb-2dbb-4418-b457-a4b763dbefd7","3f88c0eb-2dbb-4418-b457-a4b763dbefd7","2017-04-11T09:33:06","2017-04-26T17:55:16.978+06",3.10411e+14,8.90141e+19,3.53118e+14,1045,"2017-04-11T11:45:00.037+06","2017-04-11T16:30:00.143+06","2017-04-12T16:30:00.874+06","n/a","n/a","n/a",7,100,700,3,16,1,"20.1",7,10,70,3,1,0,"1",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-04-27T12:23:20.818+06","uuid:2d7e66bb-a2c0-4b53-9c00-2e0972474a3e","2d7e66bb-a2c0-4b53-9c00-2e0972474a3e","2017-04-27T06:34:56",100,100,10,NA,20.1,1,NA,20.1,1,100,10,NA,NA,15.05,"11"
9,"1046","2017-04-11T10:28:49.744+06",3.10411e+14,8.90141e+19,3.53118e+14,11,1046,"2017-04-11T10:29:00.970+06","23.823986935192202 90.37797695885236 -47.67480665146242 4.0","23.82398694","90.37797696","-47.67480665","4",1,0,"0.61","n/a","n/a","n/a","n/a","4","n/a","1","1","1","0.06","0.11","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Near The household & toilet .",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,"2017-04-11T14:38:02.868+06","uuid:c87eed67-ebfe-46bc-b20d-2975c1396529","c87eed67-ebfe-46bc-b20d-2975c1396529","2017-04-11T09:33:10","2017-04-26T17:58:03.062+06",3.10411e+14,8.90141e+19,3.53118e+14,1046,"2017-04-11T11:45:00.927+06","2017-04-11T16:30:00.397+06","2017-04-12T16:30:00.078+06","n/a","n/a","n/a",7,100,700,3,47,12,"172.3",7,10,70,3,12,4,"18.1",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-04-26T18:00:48.749+06","uuid:82ea4298-2294-4421-b97d-48355f2f36e1","82ea4298-2294-4421-b97d-48355f2f36e1","2017-04-27T06:34:57",100,100,10,NA,172.3,18.1,NA,172.3,18.1,100,10,NA,NA,176.65,"11"
