deviceid,h_id,h_id_val,h_start,h_location,_h_location_latitude,_h_location_longitude,_h_location_altitude,_h_location_precision,h_gps_device,h_gps_device_id,h_gps_device_wp,h_gps_device_lat,h_gps_device_lon,h_neighborhood,h_home_type,h_population,h_c,h_s,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_s_additional_info,h_d,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_d_additional_info,h_f,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_f_additional_info,h_m,h_m_a_prim,h_m_a_prim_other,h_m_a_prim_num,h_m_a_prim_num_other,h_m_a_sec,h_m_a_sec_other,h_m_a_sec_num,h_m_a_sec_num_other,h_m_c_prim,h_m_c_prim_other,h_m_c_prim_num,h_m_c_prim_num_other,h_m_c_sec,h_m_c_sec_other,h_m_c_sec_num,h_m_c_sec_num_other,h_m_additional_info,h_t,h_t_f,h_t_f_other,h_t_additional_info,h_p,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_additional_info,h_th,h_th_a,h_th_a_other,h_tu_a,h_tu_a_other,h_tw_a,h_tw_a_other,h_tf_a,h_tf_a_other,h_ts_a,h_ts_a_other,h_latrine_type,h_latrine_type_other,h_th_additional_info,h_pd,h_pd_a,h_pd_a/1,h_pd_a/2,h_pd_a/3,h_pd_a/4,h_pd_a/5,h_pd_a/6,h_pd_a/7,h_pd_a_other,h_pd_additional_info,h_end,h_enum,h_notes,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index
3.59125E+14,4065,4065,2016-10-27T14:38:00.000+07,,,,,,0,,,,,3,1,5,1,,4,,4,,,,4,,4,,,,3,,3,,Rainy season (street flood),,3,,1,,5,Rain water (boil),3,,3,,1,,5,Rain water (boil),3,,,,0,,,,3,,3,,"Morning glory, latuce, eggplant, long bean.....",,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:8601b89f-f8bf-48d7-9282-33b8ba9544a2,1658,8601b89f-f8bf-48d7-9282-33b8ba9544a2,2016-10-27T12:18:30,232,,-1
3.59125E+14,4035,4035,2016-10-27T15:01:00.000+07,,,,,,0,,,,,3,1,3,1,,3,,4,,Go to fishing,,4,,4,,,,1,,4,,Rainy season(street flood),,3,,1,,5,Small bottle 0.5L,3,,3,,1,,5,Small bottle 0.5L,3,,Bottle water 20L,,0,,,,3,,3,,"Cucumber, green bean germ, latuce, cabac, carot...",,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:2b95d0bd-db67-4b23-bc5d-da376a085540,1659,2b95d0bd-db67-4b23-bc5d-da376a085540,2016-10-27T12:18:33,233,,-1
3.59125E+14,4218,4218,2016-10-27T09:26:00.000+07,13.37523189 103.85719423 -18.0 12.0,13.37523189,103.8571942,-18,12,0,,,,,3,1,7,1,,4,,3,,,,4,,4,,,,1,,1,,Rainy season,,3,,1,,2,,3,,3,,1,,2,,3,,Filter,,1,,Filter,,3,,3,,Cucumber papayas long been vegetables,,1,,1,,1,,1,,3,,5,,3 toilet in their house,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:65ff1e85-f1a8-455f-a39d-5298ac4526ea,1660,65ff1e85-f1a8-455f-a39d-5298ac4526ea,2016-10-27T12:36:19,234,,-1
3.59125E+14,4213,4213,2016-10-27T09:47:00.000+07,13.37519865 103.85698075 8.0 12.0,13.37519865,103.8569808,8,12,0,,,,,3,1,5,1,,4,,4,,,,4,,4,,Don't have open drains,,1,,1,,Rainy season,,3,,1,,3,,3,,3,,1,,3,,3,,Small Bottle water,,0,,,,3,,3,,Cucumber vegetables egg plant,,1,,1,,1,,0,,2,,4,,,,1 4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:34905fa4-4a24-4bd7-8c83-39d8c8bb63f6,1661,34905fa4-4a24-4bd7-8c83-39d8c8bb63f6,2016-10-27T12:36:21,235,,-1
3.59125E+14,4006a,4006a,2016-10-27T09:58:00.000+07,13.37539575 103.85699275 6.0 8.0,13.37539575,103.8569928,6,8,0,,,,,3,1,6,1,,3,,3,,,,4,,4,,Don't have open. Drains,,1,,3,,Rainy season,,3,,1,,3,,3,,3,,1,,3,,3,,Filter,,1,,Filter,,3,,3,,Cucumber latuice vegetables,,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:033aec1b-75f3-4091-a046-4126c01ccad4,1662,033aec1b-75f3-4091-a046-4126c01ccad4,2016-10-27T12:36:23,236,,-1
3.59125E+14,4007a,4007a,2016-10-27T14:18:00.000+07,13.37496131 103.85705447 20.0 12.0,13.37496131,103.8570545,20,12,0,,,,,3,1,4,0,,4,,,,,,4,,,,Don't have drains,,1,,,,Rainy season,,2,,1,,3,,3,,,,,,,,,,Small bottle water,,1,,Boil,,3,,,,Cucumber latuice cabbage,,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:92da0600-88bd-4e6f-9760-aba0a922de71,1663,92da0600-88bd-4e6f-9760-aba0a922de71,2016-10-27T12:36:24,237,,-1
3.59125E+14,4008a,4008a,2016-10-27T14:34:00.000+07,13.3748626 103.85674089 -65.0 12.0,13.3748626,103.8567409,-65,12,0,,,,,3,1,4,1,,4,,3,,,,4,,4,,Don't have open drains,,1,,1,,Rainy season,,3,,1,,2,,3,,3,,1,,2,,1,,Boil and filter,,1,,Boil and filter,,2,,2,,All of vegetables,,1,,1,,1,,0,,1,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:2509b8fb-eba8-4533-9094-5265f63c69bb,1664,2509b8fb-eba8-4533-9094-5265f63c69bb,2016-10-27T12:36:26,238,,-1
3.59125E+14,4032,4032,2016-10-28T09:22:00.000+07,,,,,,0,,,,,3,1,5,1,,4,,4,,,,4,,4,,,,1,,3,,Rainy season (street flood),,3,,1,,5,Only bottle water 20L,6,Only bottle water 20 L,3,,1,,5,Small bottle water 0.5L,3,,,,0,,,,3,,3,,"Cucumber, long bean, eggplant, latuce ....",,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:fce65fa9-6604-4233-a154-888597743a87,1665,fce65fa9-6604-4233-a154-888597743a87,2016-10-28T09:02:34,239,,-1
3.59125E+14,4056,4056,2016-10-28T09:46:00.000+07,,,,,,0,,,,,3,1,3,1,,6,Go to swim (Baray),4,,,,4,,4,,,,3,,4,,Rainy season (street flood),,3,,1,,5,Small bottle water 0.5L,3,,3,,1,,5,Small bottle water 0.5L,3,,Bottle water 20L,,0,,,,3,,4,,"Latuce, cucumber, long bean, cabac....",,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:f7b67243-6543-498e-85d0-a9b2006ae342,1666,f7b67243-6543-498e-85d0-a9b2006ae342,2016-10-28T09:02:36,240,,-1
3.59125E+14,4059,4059,2016-10-28T10:20:00.000+07,,,,,,0,,,,,3,1,3,1,,4,,4,,,,4,,4,,,,3,,4,,Rainy season (street flood),,3,,1,,5,Small bottle water 0.5L,3,,3,,1,,5,Small bottle water 0.5L,3,,Bottle water 20L,,0,,,,3,,3,,"Cucumber, latuce, long bean, morning glory.....",,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:ab7209b7-caf4-456c-9741-3b3bb0466c9a,1667,ab7209b7-caf4-456c-9741-3b3bb0466c9a,2016-10-28T09:02:37,241,,-1
3.59125E+14,4064,4064,2016-10-28T15:05:00.000+07,,,,,,0,,,,,3,1,4,1,,4,,4,,,,4,,4,,,,2,,3,,Rainy season,,3,,1,,5,Small bottle water 0.5L,3,,3,,1,,5,Small bottle water 0.5L,3,,Bottle water 20L,,0,,,,3,,4,,"Cucumbers, cabac, latuce.....",,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:dabfaaac-32bb-4ec9-a587-ceb3ba0f0d39,1668,dabfaaac-32bb-4ec9-a587-ceb3ba0f0d39,2016-10-28T09:02:39,242,,-1
3.59125E+14,4034,4034,2016-10-28T15:32:00.000+07,,,,,,0,,,,,3,1,4,1,,4,,4,,,,4,,4,,,,2,,4,,Rainy season(street flood),,3,,1,,5,Small bottle water 1.5L,3,,3,,1,,5,Small bottle water 1.5 L,3,,,,0,,,,3,,3,,"Long bean, Cucumber, latuce.....",,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:948c2e3d-04b7-4afa-a971-b66ab4b69bd3,1669,948c2e3d-04b7-4afa-a971-b66ab4b69bd3,2016-10-28T09:02:41,243,,-1
3.59125E+14,4993,4993,2016-10-28T09:19:00.000+07,13.3752134 103.85754804 -5.0 10.0,13.3752134,103.857548,-5,10,0,,,,,3,1,7,1,,2,,2,,,,4,,4,,Don't have drains,,1,,1,,Rainy season,,3,,1,,2,,3,,3,,1,,2,,3,,Rain water,,0,,,,3,,3,,Latuice cucumber water Lyly eggplant,,1,,1,,1,,1,,3,,5,,They flush and pour flash,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:40bfd589-855d-483a-81f2-308a8c240acb,1680,40bfd589-855d-483a-81f2-308a8c240acb,2016-10-30T10:11:11,244,,-1
3.59125E+14,4009a,4009a,2016-10-28T09:30:00.000+07,13.37537682 103.85741598 25.0 11.0,13.37537682,103.857416,25,11,0,,,,,3,1,10,1,,3,,3,,,,4,,4,,Don't have drain,,1,,1,,Rainy season,,2,,1,,3,,3,,2,,1,,3,,3,,Small bottle water 500ml,,1,,Boil,,3,,3,,Cucumber morning Glory latuice carrot,,1,,1,,1,,0,,1,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:05402881-8ebe-4244-b273-740f462fd9ff,1681,05402881-8ebe-4244-b273-740f462fd9ff,2016-10-30T10:11:13,245,,-1
3.59125E+14,4010a,4010a,2016-10-28T09:57:00.000+07,13.37526639 103.85739796 6.0 10.0,13.37526639,103.857398,6,10,0,,,,,3,1,2,0,,4,,,,,,1,,,,,,1,,,,Rainy season,,3,,1,,3,,1,,,,,,,,,,Boil,,1,,Boil,,3,,,,Cucumber latuice,,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:1df5f58a-b024-4096-a3b7-9c4920c25c86,1682,1df5f58a-b024-4096-a3b7-9c4920c25c86,2016-10-30T10:11:15,246,,-1
3.59125E+14,4011a,4011a,2016-10-28T02:22:00.000+07,13.37528162 103.85707241 -6.0 7.0,13.37528162,103.8570724,-6,7,0,,,,,3,1,4,0,,4,,,,,,4,,,,Don't have open drains,,1,,,,Rainy season,,3,,1,,3,,1,,,,,,,,,,Bottle water,,0,,,,3,,,,Cucumber cabbage,,1,,1,,1,,0,,3,,4,,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:5088fbe2-6bb5-4cc0-88ee-47d8c95ae312,1683,5088fbe2-6bb5-4cc0-88ee-47d8c95ae312,2016-10-30T10:11:16,247,,-1
3.59125E+14,4012a,4012a,2016-10-28T02:31:00.000+07,13.37505305 103.85653675 0.0 8.0,13.37505305,103.8565368,0,8,0,,,,,3,1,9,1,,3,,3,,,,4,,4,,Don't have,,1,,1,,Rainy season,,3,,1,,3,,1,,3,,1,,3,,1,,Bottle water,,0,,,,4,,4,,,,1,,1,,1,,1,,3,,5,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:90190abd-a059-4d2e-a348-1e051ba1484f,1684,90190abd-a059-4d2e-a348-1e051ba1484f,2016-10-30T10:11:18,248,,-1
3.59125E+14,4013a,4013a,2016-10-28T02:41:00.000+07,13.37510197 103.85704393 -46.0 9.0,13.37510197,103.8570439,-46,9,0,,,,,3,1,5,1,,4,,4,,,,4,,4,,Don't have drain,,1,,1,,Rainy season,,2,,1,,3,,3,,2,,1,,3,,3,,Boil,,1,,Filter and boil,,3,,4,,Cucumber latuice morning glory,,1,,1,,1,,0,,3,,5,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:10a497f1-1342-4a89-9e78-ab9949efadfc,1685,10a497f1-1342-4a89-9e78-ab9949efadfc,2016-10-30T10:11:20,249,,-1
3.59125E+14,4013a,4013a,2016-10-29T09:31:00.000+07,13.3751494 103.85869524 2.0 5.0,13.3751494,103.8586952,2,5,0,,,,,3,1,4,1,,4,,3,,,,4,,4,,Don't have open drains,,1,,4,,Rainy season,,3,,1,,3,,3,,3,,1,,3,,3,,Small bottle water,,0,,,,4,,4,,They don't like vegetables,,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:b194e1b9-2490-4512-8ebf-75e7305ebd82,1686,b194e1b9-2490-4512-8ebf-75e7305ebd82,2016-10-30T10:11:21,250,,-1
3.59125E+14,4014a,4014a,2016-10-29T09:44:00.000+07,13.37543198 103.85879861 14.0 14.0,13.37543198,103.8587986,14,14,0,,,,,3,1,6,1,,3,,3,,,,4,,4,,Don't have open drains,,1,,4,,Rainy season,,3,,1,,2,,3,,3,,1,,2,,3,,,,1,,Boil,,3,,3,,Cucumber morning glory eggplant,,1,,1,,1,,1,,3,,4,,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:b44b69d4-f529-4e45-9ecb-5713725c3998,1687,b44b69d4-f529-4e45-9ecb-5713725c3998,2016-10-30T10:11:23,251,,-1
3.59125E+14,4018A,4018A,2016-10-29T02:56:00.000+07,13.37537526 103.85851537 -3.0 9.0,13.37537526,103.8585154,-3,9,0,,,,,3,1,5,0,,4,,,,,,4,,,,,,2,,,,Rainy season,,3,,1,,5,N/A,6,N/a,,,,,,,,,,,0,,,,3,,,,Latuice cucumber,,1,,1,,1,,1,,3,,4,,,,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:e2bf5b69-c3d8-4a89-a6c6-9654dc7ebf11,1688,e2bf5b69-c3d8-4a89-a6c6-9654dc7ebf11,2016-10-30T10:11:24,252,,-1
3.59125E+14,4021a,4021a,2016-10-29T03:07:00.000+07,13.37576084 103.85835638 -4.0 5.0,13.37576084,103.8583564,-4,5,0,,,,,3,1,3,1,,4,,4,,,,3,,3,,,,1,,1,,Rainy season,,2,,1,,2,,1,,2,,1,,2,,1,,Boil and filter,,1,,,,3,,4,,Cucumber morning glory latuice,,1,,1,,1,,0,,3,,5,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:c9588349-701f-4f5a-9b9b-a82d4037b06e,1689,c9588349-701f-4f5a-9b9b-a82d4037b06e,2016-10-30T10:11:26,253,,-1
3.59125E+14,4022a,4022a,2016-10-29T03:14:00.000+07,13.37572302 103.85820508 18.0 10.0,13.37572302,103.8582051,18,10,0,,,,,3,1,3,0,,4,,,,,,3,,,,,,1,,,,,,3,,1,,2,,3,,,,,,,,,,Rainy season,,0,,,,3,,,,Cucumber eggplant long been carrots,,1,,1,,1,,1,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:060f93f8-4703-4a57-bfbe-79e597ca0573,1690,060f93f8-4703-4a57-bfbe-79e597ca0573,2016-10-30T10:11:28,254,,-1
3.59125E+14,4023a,4023a,2016-10-29T03:21:00.000+07,13.37550128 103.85830061 12.0 10.0,13.37550128,103.8583006,12,10,0,,,,,3,1,3,1,,3,,4,,,,3,,4,,,,1,,1,,,,3,,1,,3,,3,,3,,1,,3,,3,,Small bottle water,,0,,,,3,,4,,Morning glory Long been water Lyly Cucumber,,1,,1,,1,,1,,1,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:9ab85e66-0b33-470e-bd31-b9388c0a147b,1691,9ab85e66-0b33-470e-bd31-b9388c0a147b,2016-10-30T10:11:29,255,,-1
3.59125E+14,4024a,4024a,2016-10-30T09:55:00.000+07,13.37577974 103.85823743 60.0 13.0,13.37577974,103.8582374,60,13,0,,,,,3,1,1,0,,4,,,,,,4,,,,,,1,,,,,,3,,1,,2,,3,,,,,,,,,,Boil,,1,,,,3,,,,Cucumber morning glory,,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:95c20c3f-0d9d-4b87-bacf-3cc7631b378b,1692,95c20c3f-0d9d-4b87-bacf-3cc7631b378b,2016-10-30T10:11:31,256,,-1
3.59125E+14,4025a,4025a,2016-10-30T09:58:00.000+07,13.37577446 103.85827128 5.0 10.0,13.37577446,103.8582713,5,10,0,,,,,3,1,4,1,,4,,4,,,,3,,4,,,,1,,1,,Rainy season,,2,,1,,3,,3,,2,,1,,2,,3,,Bottle water,,1,,,,3,,3,,Eggplant Cucumber latuice long been,,1,,1,,1,,0,,1,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:ed55182b-9f21-46df-baf0-8b6adf452d99,1693,ed55182b-9f21-46df-baf0-8b6adf452d99,2016-10-30T10:11:32,257,,-1
3.59125E+14,4026a,4026a,2016-10-30T10:04:00.000+07,13.37552547 103.85816777 21.0 9.0,13.37552547,103.8581678,21,9,0,,,,,3,1,2,0,,4,,,,,,4,,,,Don't have open drains,,1,,,,,,3,,1,,3,,1,,,,,,,,,,,,0,,,,3,,,,Latuice cucumber,,1,,1,,1,,1,,3,,4,,,,2 4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:21dca127-0bb6-4a1a-9a90-76c0b882b9a8,1694,21dca127-0bb6-4a1a-9a90-76c0b882b9a8,2016-10-30T10:11:34,258,,-1
3.59125E+14,4027a,4027a,2016-10-30T02:32:00.000+07,13.37554956 103.85819682 -2.0 9.0,13.37554956,103.8581968,-2,9,0,,,,,3,1,4,1,,4,,4,,,,3,,3,,,,1,,3,,Rainy season,,3,,1,,3,,1,,3,,1,,3,,1,,,,1,,,,3,,4,,Cucumber morning glory latuice,,1,,1,,1,,0,,3,,4,,,,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:ce590d21-0190-406b-ba41-4d8cd7fae74a,1695,ce590d21-0190-406b-ba41-4d8cd7fae74a,2016-10-30T10:11:36,259,,-1
3.59125E+14,4028a,4028a,2016-10-30T02:40:00.000+07,13.37588865 103.85845785 0.0 15.0,13.37588865,103.8584579,0,15,0,,,,,3,1,5,1,,4,,4,,,,4,,4,,Don't have open drains,,1,,1,,Rainy season,,3,,1,,2,,3,,3,,1,,2,,3,,Boil,,1,,,,4,,3,,Cooked vegetables before eat,,1,,1,,1,,0,,1,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:ffd11d09-e09b-46e8-818d-e9297126f9ff,1696,ffd11d09-e09b-46e8-818d-e9297126f9ff,2016-10-30T10:11:37,260,,-1
3.59125E+14,4015a,4015a,2016-10-29T10:01:00.000+07,13.37586188 103.85880713 -20.0 10.0,13.37586188,103.8588071,-20,10,0,,,,,3,1,6,1,,4,,4,,,,4,,4,,,,1,,1,,,,3,,3,,3,,3,,3,,3,,3,,3,,,,1,,,,3,,3,,Cucumber eggplant morning glory,,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"VS,kl",,uuid:fd9f4086-eb2d-4ed6-a381-b1b090d68d52,1697,fd9f4086-eb2d-4ed6-a381-b1b090d68d52,2016-10-30T10:14:32,261,,-1
3.59125E+14,4016a,4016a,2016-10-29T10:09:00.000+07,13.37593202 103.85871421 -13.0 10.0,13.37593202,103.8587142,-13,10,0,,,,,3,1,4,1,,3,,3,,,,4,,4,,Don't have open drain,,1,,1,,Rainy season,,3,,1,,2,,3,,3,,1,,2,,3,,Boil and filters,,1,,Boil and filters,,3,,3,,Eggplant cucumber,,1,,1,,1,,1,,3,,4,,,,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:a4740c6f-3bb2-440b-97d2-50723dc603fb,1698,a4740c6f-3bb2-440b-97d2-50723dc603fb,2016-10-30T10:14:34,262,,-1
3.59125E+14,4017a,4017a,2016-10-29T02:16:00.000+07,13.37595011 103.8587053 5.0 7.0,13.37595011,103.8587053,5,7,0,,,,,3,1,4,1,,4,,4,,,,4,,4,,,,1,,3,,Rainy season,,3,,1,,3,,3,,3,,1,,3,,3,,Small bottle water,,0,,,,3,,4,,Cucumber long bean,,1,,1,,1,,1,,3,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Us,,uuid:e4243f45-b36d-4b0d-b9c3-cdd7dbbf9628,1699,e4243f45-b36d-4b0d-b9c3-cdd7dbbf9628,2016-10-30T10:14:35,263,,-1
3.59125E+14,4018a,4018a,2016-10-29T02:26:00.000+07,13.37593197 103.8584789 13.0 5.0,13.37593197,103.8584789,13,5,0,,,,,3,1,5,1,,4,,3,,,,4,,4,,Dong have open drain,,1,,1,,Rainy season,,3,,1,,2,,3,,2,,1,,2,,3,,,,1,,Boil,,3,,3,,Cucumber morning glory latuce,,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:f084e585-daa6-4e5b-bdb0-23da80363731,1700,f084e585-daa6-4e5b-bdb0-23da80363731,2016-10-30T10:14:37,264,,-1
3.59125E+14,4020a,4020a,2016-10-29T02:47:00.000+07,13.37583127 103.85831111 -4.0 10.0,13.37583127,103.8583111,-4,10,0,,,,,3,1,2,0,,4,,,,,,4,,,,,,1,,,,Rainy season,,3,,1,,2,,3,,,,,,,,,,Rain water,,1,,Boil,,3,,,,Cucumber long bean latuce,,1,,1,,1,,1,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Us,,uuid:b4084808-8801-450a-9e3f-dac7fa051220,1701,b4084808-8801-450a-9e3f-dac7fa051220,2016-10-30T10:14:38,265,,-1
3.59125E+14,4029a,4029a,2016-10-31T09:23:00.000+07,13.37603916 103.85830458 27.0 15.0,13.37603916,103.8583046,27,15,0,,,,,3,1,4,1,,3,,3,,,,1,,4,,,,1,,1,,,,3,,1,,2,,4,,3,,1,,2,,3,,Filter,,1,,,,3,,3,,"Morning glory , Cucumber",,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:d5a2a591-b9fe-4df6-b13d-3d048bde29ef,1754,d5a2a591-b9fe-4df6-b13d-3d048bde29ef,2016-11-03T10:14:51,266,,-1
3.59125E+14,4030a,4030a,2016-10-31T09:28:00.000+07,13.37618647 103.85855535 8.0 11.0,13.37618647,103.8585554,8,11,0,,,,,3,1,7,1,,3,,3,,,,4,,4,,,,3,,3,,,,3,,1,,2,,3,,3,,1,,2,,3,,Raining well water boil,,1,,,,3,,3,,Cucumber latuice,,1,,1,,0,,0,,3,,5,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:e4c9587f-6295-43f3-b701-db3e685c02d0,1755,e4c9587f-6295-43f3-b701-db3e685c02d0,2016-11-03T10:14:52,267,,-1
3.59125E+14,4033a,4033a,2016-10-31T02:16:00.000+07,13.3765754 103.8585166 0.0 25.0,13.3765754,103.8585166,0,25,0,,,,,3,1,2,0,,4,,,,,,4,,,,,,1,,,,,,3,,1,,2,,3,,,,,,,,,,Filter,,1,,,,3,,,,Cucumber eggplant,,1,,1,,1,,0,,3,,4,,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:2e97d2ce-b6b7-4732-ba09-4ad986ee12ce,1756,2e97d2ce-b6b7-4732-ba09-4ad986ee12ce,2016-11-03T10:14:54,268,,-1
3.59125E+14,4035a,4035a,2016-10-31T02:37:00.000+07,13.37599806 103.85800981 6.0 9.0,13.37599806,103.8580098,6,9,0,,,,,3,1,5,1,,4,,4,,,,4,,4,,,,2,,2,,Rainy season,,2,,1,,3,,3,,2,,1,,3,,3,,Boil and small bottle water,,1,,Boil,,3,,3,,Cucumber latuice,,1,,1,,0,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:8fd86993-2d94-4e9d-8dc9-fe0b4738f2c0,1757,8fd86993-2d94-4e9d-8dc9-fe0b4738f2c0,2016-11-03T10:14:56,269,,-1
3.59125E+14,4037a,4037a,2016-10-31T02:48:00.000+07,13.37584358 103.85832754 14.0 7.0,13.37584358,103.8583275,14,7,0,,,,,3,1,1,0,,4,,,,,,4,,,,,,2,,,,,,3,,1,,3,,3,,,,,,,,,,Small bottle water,,1,,,,3,,,,Cucumber latuce,,1,,1,,0,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:3ab8f8bd-38ed-48da-a0a1-2b1da534ba20,1758,3ab8f8bd-38ed-48da-a0a1-2b1da534ba20,2016-11-03T10:14:57,270,,-1
3.59125E+14,4045a,4045a,2016-11-01T03:07:00.000+07,13.37576777 103.85853447 -21.0 12.0,13.37576777,103.8585345,-21,12,0,,,,,3,1,2,0,,3,,,,,,4,,,,,,2,,,,,,2,,1,,2,,3,,,,,,,,,,Rain water,,1,,,,3,,,,Cucumber morning glory latuice water Lyly,,1,,1,,1,,1,,3,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:94d86f58-d8a8-471e-b0e2-f6dae34d69a3,1759,94d86f58-d8a8-471e-b0e2-f6dae34d69a3,2016-11-03T10:14:59,271,,-1
3.59125E+14,4046a,4046a,2016-11-01T03:17:00.000+07,13.37588942 103.85840406 2.0 5.0,13.37588942,103.8584041,2,5,0,,,,,3,1,3,1,,3,,3,,,,4,,4,,,,1,,1,,Rainy season,,3,,1,,2,,3,,3,,1,,2,,3,,,,1,,,,3,,3,,Cucumber morning glory latuice,,1,,1,,1,,1,,3,,4,,,,1 2 3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:b4a1f626-8095-4b4b-a33b-6f811ba467ad,1760,b4a1f626-8095-4b4b-a33b-6f811ba467ad,2016-11-03T10:15:01,272,,-1
