start_dt,subscriberid,simserial,deviceid,lab_id,lab_id_val,lab_processing,lab_neighborhood,lab_sample_type,lab_incubator_placed,lab_incubator_removed,lab_ws_cl_free,lab_ws_cl_total,lab_p_weight,lab_pa_weight,lab_1_note,lab_1_group,lab_1_dil_tested,lab_1_volume,lab_1_dil,lab_1_ecoli_reading,lab_1_ecoli,lab_2_group,lab_2_dil_tested,lab_2_volume,lab_2_dil,lab_2_ecoli_reading,lab_2_ecoli,lab_3_dilution_performed,lab_3_group,lab_3_dil_tested,lab_3_volume,lab_3_dil,lab_3_ecoli_reading,lab_3_ecoli,lab_closing_group,lab_enum,lab_notes,end_dt,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,Cube or Hygiene Ice
2016-10-13T16:46:41.490+07,4.56E+14,8.99E+18,3.58E+14,SOL303,SOL303,2016-10-12T16:00:00.000+07,4,8,2016-10-12T17:00:00.000+07,2016-10-13T16:00:00.000+07,,,,10,,,6,1,6,1,,,5,1,5,3,26,1,,4,1,4,3,3,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 98 Coliform",2016-10-13T16:48:04.457+07,uuid:69279e00-e2f4-4f49-a414-e5b5191a0feb,1404,69279e00-e2f4-4f49-a414-e5b5191a0feb,2016-10-13T09:52:19,159,,-1,
2016-10-13T16:48:14.798+07,4.56E+14,8.99E+18,3.58E+14,SOL304,SOL304,2016-10-12T16:00:00.000+07,4,8,2016-10-12T17:00:00.000+07,2016-10-13T16:00:00.000+07,,,,10,,,6,1,6,3,42,,5,1,5,3,3,1,,4,1,4,3,0,,"St, Mm","Pt1: TNTC Coliform
Pt2: 74 Coliform
Pt3: 17 Coliform",2016-10-13T16:49:37.182+07,uuid:c32dcafb-e499-4dcb-8d6f-e5e77566a903,1405,c32dcafb-e499-4dcb-8d6f-e5e77566a903,2016-10-13T09:52:21,160,,-1,
2016-10-13T16:49:43.427+07,4.56E+14,8.99E+18,3.58E+14,SOL305,SOL305,2016-10-12T16:00:00.000+07,4,8,2016-10-12T17:00:00.000+07,2016-10-13T16:00:00.000+07,,,,10,,,6,1,6,3,49,,5,1,5,3,3,1,,4,1,4,3,1,,"St, Mm","Pt1: 45 Coliform
Pt2: 1 Coliform
Pt3: 1 Coliform",2016-10-13T16:51:04.957+07,uuid:067ab872-d46f-4f46-84b2-db661be5ff33,1406,067ab872-d46f-4f46-84b2-db661be5ff33,2016-10-13T09:52:23,161,,-1,
2016-10-20T09:21:38.055+07,4.56E+14,8.99E+18,3.58E+14,SOL306,SOL306,2016-10-18T16:00:00.000+07,4,8,2016-10-18T17:00:00.000+07,2016-10-19T16:00:00.000+07,,,,10,,,6,1,6,3,5,,5,1,5,3,0,1,,4,1,4,3,0,,"St, Mm","Pt1: TNTC Coliform
Pt2: 107 Coliform
Pt3: 51 Coliform",2016-10-20T09:23:05.991+07,uuid:e129c705-eea5-4ad5-be79-6ccc03daeb52,1506,e129c705-eea5-4ad5-be79-6ccc03daeb52,2016-10-20T02:30:54,186,,-1,
2016-10-20T09:23:09.002+07,4.56E+14,8.99E+18,3.58E+14,SOL307,SOL307,2016-10-18T16:00:00.000+07,4,8,2016-10-18T17:00:00.000+07,2016-10-19T16:00:00.000+07,,,,10,,,6,1,6,3,109,,5,1,5,3,10,1,,4,1,4,3,2,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 37 Coliform",2016-10-20T09:24:58.367+07,uuid:925612d8-d01f-4c0f-bc9e-2d48bcac6c7c,1507,925612d8-d01f-4c0f-bc9e-2d48bcac6c7c,2016-10-20T02:30:56,187,,-1,
2016-10-20T09:25:03.668+07,4.56E+14,8.99E+18,3.58E+14,SOL308,SOL308,2016-10-18T16:00:00.000+07,4,8,2016-10-18T17:00:00.000+07,2016-10-19T16:00:00.000+07,,,,10,,,6,1,6,1,,,5,1,5,3,49,1,,4,1,4,3,3,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 86 Coliform",2016-10-20T09:27:05.541+07,uuid:1b31b08f-baba-4ee3-a678-206b5b1d2023,1508,1b31b08f-baba-4ee3-a678-206b5b1d2023,2016-10-20T02:30:57,188,,-1,
2016-10-20T16:39:29.216+07,4.56E+14,8.99E+18,3.58E+14,SOL309,SOL309,2016-10-19T15:00:00.000+07,4,8,2016-10-19T15:40:00.000+07,2016-10-20T16:00:00.000+07,,,,10,,,6,1,6,3,20,,5,1,5,3,5,1,,4,1,4,3,1,,St,"Pt1: TNTC Coliform
Pt2: 160 Coliform
Pt3: 37 Coliform",2016-10-20T16:41:00.416+07,uuid:92a83cb7-e842-4a7c-8f64-1ed5b24201c1,1525,92a83cb7-e842-4a7c-8f64-1ed5b24201c1,2016-10-20T09:44:48,196,,-1,
2016-10-20T16:41:06.680+07,4.56E+14,8.99E+18,3.58E+14,SOL310,SOL310,2016-10-19T15:00:00.000+07,4,8,2016-10-19T15:40:00.000+07,2016-10-20T16:00:00.000+07,,,,10,,,6,1,6,3,93,,5,1,5,3,8,1,,4,1,4,3,0,,St,"Pt1: TNTC Coliform
Pt2: 60 Coliform
Pt3: 12 Coliform",2016-10-20T16:42:27.440+07,uuid:51ae15ad-fb5e-409e-8d12-6912bde9ab12,1526,51ae15ad-fb5e-409e-8d12-6912bde9ab12,2016-10-20T09:44:51,197,,-1,
2016-10-26T16:08:56.427+07,4.56E+14,8.99E+18,3.58E+14,SOL401,SOL401,2016-10-25T15:30:00.000+07,3,8,2016-10-25T16:30:00.000+07,2016-10-26T16:00:00.000+07,,,,10,,,6,1,6,3,0,,5,1,5,3,0,1,,4,1,4,3,0,,"St, Mm","Pt1: 15 Coliform
Pt2: 3 Coliform
Pt3: 0 Coliform",2016-10-26T16:10:19.272+07,uuid:0a0f8b4c-610f-443f-bc5e-a59471fef56d,1617,0a0f8b4c-610f-443f-bc5e-a59471fef56d,2016-10-26T09:25:12,212,,-1,
2016-10-26T16:10:25.202+07,4.56E+14,8.99E+18,3.58E+14,SOL402,SOL402,2016-10-25T15:30:00.000+07,3,8,2016-10-25T16:30:00.000+07,2016-10-26T16:00:00.000+07,,,,10,,,6,1,6,3,0,,5,1,5,3,0,1,,4,1,4,3,0,,"St, Mm","Pt1: TNTC Coliform
Pt2: 115 Coliform
Pt3: 15 Coliform",2016-10-26T16:11:45.814+07,uuid:20515fe1-21ce-40a2-82a7-c0e275b2cca2,1618,20515fe1-21ce-40a2-82a7-c0e275b2cca2,2016-10-26T09:25:14,213,,-1,
2016-10-26T16:11:51.508+07,4.56E+14,8.99E+18,3.58E+14,SOL403,SOL403,2016-10-25T15:30:00.000+07,3,8,2016-10-25T16:30:00.000+07,2016-10-26T16:00:00.000+07,,,,10,,,6,1,6,3,37,,5,1,5,3,6,1,,4,1,4,3,1,,"St, Mm","Pt1: TNTC Coliform
Pt2: 173 Coliform
Pt3: 36 Coliform",2016-10-26T16:13:33.329+07,uuid:8cb1c52b-c415-4c8f-bda0-08333e5652bb,1619,8cb1c52b-c415-4c8f-bda0-08333e5652bb,2016-10-26T09:25:16,214,,-1,
2016-10-26T16:13:49.925+07,4.56E+14,8.99E+18,3.58E+14,SOL404,SOL404,2016-10-25T15:30:00.000+07,3,8,2016-10-25T16:30:00.000+07,2016-10-26T16:00:00.000+07,,,,10,,,6,1,6,3,0,,5,1,5,3,0,1,,4,1,4,3,0,,"St, Mm","Pt1: 1 Coliform
Pt2: 0 Coliform
Pt3: 0 Coliform",2016-10-26T16:15:02.462+07,uuid:04c9b869-a9a0-4533-9553-e7502b996d1b,1620,04c9b869-a9a0-4533-9553-e7502b996d1b,2016-10-26T09:25:19,215,,-1,
2016-10-26T16:15:09.729+07,4.56E+14,8.99E+18,3.58E+14,SOL405,SOL405,2016-10-25T15:30:00.000+07,3,8,2016-10-25T16:30:00.000+07,2016-10-26T16:00:00.000+07,,,,10,,,6,1,6,1,,,5,1,5,1,,1,,4,1,4,3,56,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-26T16:16:20.852+07,uuid:791ad1e8-bbda-4bc5-9c95-a6f1218475ec,1621,791ad1e8-bbda-4bc5-9c95-a6f1218475ec,2016-10-26T09:25:22,216,,-1,
2016-11-01T16:05:09.999+07,4.56E+14,8.99E+18,3.58E+14,SOL406,SOL406,2016-10-31T14:00:00.000+07,3,8,2016-10-31T16:30:00.000+07,2016-11-01T16:00:00.000+07,,,,10,,,6,1,6,3,0,,5,1,5,3,0,1,,4,1,4,3,0,,"St,mm","Pt1: 11 Coliform
Pt2: 0 Coliform
Pt3: 0 Coliform",2016-11-01T16:06:55.715+07,uuid:52e0c976-9069-4f43-bf88-9644711e7bb2,1738,52e0c976-9069-4f43-bf88-9644711e7bb2,2016-11-01T09:12:29,252,,-1,
2016-11-01T16:07:10.644+07,4.56E+14,8.99E+18,3.58E+14,SOL407,SOL407,2016-10-31T14:00:00.000+07,3,8,2016-10-31T16:30:00.000+07,2016-11-01T16:00:00.000+07,,,,10,,,6,1,6,3,136,,5,1,5,3,16,1,,4,1,4,3,4,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 56 Coliform",2016-11-01T16:08:52.770+07,uuid:69f9862c-9789-4e4e-9ba5-1281da44d158,1739,69f9862c-9789-4e4e-9ba5-1281da44d158,2016-11-01T09:12:32,253,,-1,
2016-11-01T16:10:24.016+07,4.56E+14,8.99E+18,3.58E+14,SOL408,SOL408,2016-10-31T14:00:00.000+07,3,8,2016-10-31T14:00:00.000+07,2016-10-31T16:30:00.000+07,,,,10,,,6,1,6,3,169,,5,1,5,3,30,1,,4,1,4,3,3,,"St,mm","Pt1: TNTC Coliform
Pt3: TNTC Coliform
Pt3: 28 Coliform",2016-11-01T16:12:08.610+07,uuid:b0f83a67-dec1-4f58-aafc-9dc969a81305,1740,b0f83a67-dec1-4f58-aafc-9dc969a81305,2016-11-01T09:12:34,254,,-1,
2016-11-01T16:00:14.229+07,4.56E+14,8.99E+18,3.58E+14,SOL409,SOL409,2016-10-31T14:00:00.000+07,3,8,2016-10-31T16:30:00.000+07,2016-11-01T16:00:00.000+07,,,,10,,,6,1,6,3,89,,5,1,5,3,20,1,,4,1,4,3,1,,"Mm,st","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 123 Coliform",2016-11-01T16:02:26.437+07,uuid:a0d6732b-5b9a-409f-a51f-1e70f36db29d,1736,a0d6732b-5b9a-409f-a51f-1e70f36db29d,2016-11-01T09:12:25,250,,-1,
2016-11-01T16:02:36.111+07,4.56E+14,8.99E+18,3.58E+14,SOL410,SOL410,2016-10-31T14:00:00.000+07,3,8,2016-10-31T16:30:00.000+07,2016-11-01T16:00:00.000+07,,,,10,,,6,1,6,3,0,,5,1,5,3,0,1,,4,1,4,3,0,,"St,mm","Pt1: 139 Coliform
Pt2: 15 Coliform
Pt3: 1 Coliform",2016-11-01T16:04:57.805+07,uuid:f82c2b18-496e-439e-9470-3ae0bf8e959a,1737,f82c2b18-496e-439e-9470-3ae0bf8e959a,2016-11-01T09:12:27,251,,-1,
2016-11-08T15:56:47.360+07,4.56E+14,8.99E+18,3.58E+14,SOL501,SOL501,2016-11-07T15:45:00.000+07,5,8,2016-11-07T16:30:00.000+07,2016-11-08T15:30:00.000+07,,,,10,,,6,1,6,3,2,,5,1,5,3,0,1,,4,1,4,3,0,,"Mm,st","Pt1: 68 Coliform
Pt2: 11 Coliform
Pt3: 0 Coliform",2016-11-08T15:58:38.750+07,uuid:647547a4-5f04-4a8b-b314-e5c9b83a0bb6,1890,647547a4-5f04-4a8b-b314-e5c9b83a0bb6,2016-11-08T09:31:14,271,,-1,
2016-11-08T15:58:51.937+07,4.56E+14,8.99E+18,3.58E+14,SOL502,SOL502,2016-11-07T15:45:00.000+07,5,8,2016-11-07T16:30:00.000+07,2016-11-08T15:30:00.000+07,,,,10,,,6,1,6,3,0,,5,1,5,3,0,1,,4,1,4,3,0,,"Mm,st","Pt1: 29 Coliform
Pt2: 3 Coliform
Ot3: 1 Coliform",2016-11-08T16:00:34.157+07,uuid:29485b95-f55f-4d4e-94ff-2061151911b5,1891,29485b95-f55f-4d4e-94ff-2061151911b5,2016-11-08T09:31:16,272,,-1,
2016-11-08T16:00:42.593+07,4.56E+14,8.99E+18,3.58E+14,SOL503,SOL503,2016-11-07T15:45:00.000+07,5,8,2016-11-07T16:30:00.000+07,2016-11-08T15:30:00.000+07,,,,10,,,6,1,6,3,39,,5,1,5,3,0,1,,4,1,4,3,0,,"Mm,st","Pt1: 24 Coliform
Pt3: 4 Coliform
Pt3: 1 Coliform",2016-11-08T16:02:17.113+07,uuid:f4799aba-8356-421c-a593-f43f3b3047d4,1892,f4799aba-8356-421c-a593-f43f3b3047d4,2016-11-08T09:31:19,273,,-1,
2016-11-08T16:02:23.234+07,4.56E+14,8.99E+18,3.58E+14,SOL504,SOL504,2016-11-07T15:45:00.000+07,5,8,2016-11-07T16:30:00.000+07,2016-11-08T15:30:00.000+07,,,,10,,,6,1,6,1,,,5,1,5,3,50,1,,4,1,4,3,11,,"Mm,st","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 41 Coliform",2016-11-08T16:04:01.443+07,uuid:9da4eed3-610d-4c0f-94e4-e6df87cab0d3,1893,9da4eed3-610d-4c0f-94e4-e6df87cab0d3,2016-11-08T09:31:21,274,,-1,
2016-11-08T16:04:08.600+07,4.56E+14,8.99E+18,3.58E+14,SOL505,SOL505,2016-11-07T15:45:00.000+07,5,8,2016-11-07T16:30:00.000+07,2016-11-08T15:30:00.000+07,,,,10,,,6,1,6,1,,,5,1,5,3,94,1,,4,1,4,3,15,,"Mm,st","Pt1: TNTC Coliform 
Pt 2: TNTC Coliform
Ot3: 70 Coliform",2016-11-08T16:06:01.764+07,uuid:25adc22f-6a23-4c3b-a21d-e41e2835f110,1894,25adc22f-6a23-4c3b-a21d-e41e2835f110,2016-11-08T09:31:23,275,,-1,
2016-11-17T16:40:37.631+07,4.56E+14,8.99E+18,3.58E+14,SOL506,SOL506,2016-11-16T14:30:00.000+07,5,8,2016-11-16T16:00:00.000+07,2016-11-17T16:00:00.000+07,,,,10,,,6,1,6,3,31,,5,1,5,3,3,1,,4,1,4,3,0,,"Mm,st","Pt1: TNTC Coliform
Pt2: 28 Coliform
Pt3: 2 Coliform",2016-11-17T16:42:45.401+07,uuid:f670f0f0-1674-45c2-b281-7e783b24a7c4,1991,f670f0f0-1674-45c2-b281-7e783b24a7c4,2016-11-17T09:57:42,301,,-1,
2016-11-17T16:42:52.913+07,4.56E+14,8.99E+18,3.58E+14,SOL507,SOL507,2016-11-16T14:30:00.000+07,5,8,2016-11-16T16:00:00.000+07,2016-11-17T16:00:00.000+07,,,,10,,,6,1,6,2,,,5,1,5,3,45,1,,4,1,4,3,4,,"Mm,st","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 74 Coliform",2016-11-17T16:45:42.020+07,uuid:c3526e8d-8cd2-4daf-b5f4-a07c26c4802c,1992,c3526e8d-8cd2-4daf-b5f4-a07c26c4802c,2016-11-17T09:57:44,302,,-1,
2016-11-17T16:45:51.950+07,4.56E+14,8.99E+18,3.58E+14,SOL508,SOL508,2016-11-16T14:30:00.000+07,5,8,2016-11-16T16:00:00.000+07,2016-11-17T16:00:00.000+07,,,,10,,,6,1,6,1,,,5,1,5,3,126,1,,4,1,4,3,25,,"Mm,st","Pt1: TNTC Coliform
Pt3: TNTC Coliform
Pt3: TNTC Coliform",2016-11-17T16:47:50.948+07,uuid:892674b9-c23c-43c8-ac81-61bc981c91e3,1993,892674b9-c23c-43c8-ac81-61bc981c91e3,2016-11-17T09:57:47,303,,-1,
2016-11-18T15:58:35.277+07,4.56E+14,8.99E+18,3.58E+14,SOL509,SOL509,2016-11-17T15:30:00.000+07,5,8,2016-11-17T16:20:00.000+07,2016-11-18T15:40:00.000+07,,,,10,,,6,1,6,3,2,,5,1,5,3,0,1,,4,1,4,3,0,,"St,mm","Pt1: TNTC Coliform
Pt2: 25 Coliform
Pt3: 3 Coliform",2016-11-18T16:00:59.766+07,uuid:560c5b2b-d5c1-4689-b0de-77d32cc132de,2009,560c5b2b-d5c1-4689-b0de-77d32cc132de,2016-11-18T09:04:35,317,,-1,
2016-11-18T16:01:28.983+07,4.56E+14,8.99E+18,3.58E+14,SOL510,SOL510,2016-11-17T15:30:00.000+07,5,8,2016-11-17T16:20:00.000+07,2016-11-18T15:40:00.000+07,,,,10,,,6,1,6,1,,,5,1,5,3,56,1,,4,1,4,3,9,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 56 Coliform",2016-11-18T16:03:56.539+07,uuid:dfee9d34-3aed-40b7-ae0b-aaaa1781d296,2010,dfee9d34-3aed-40b7-ae0b-aaaa1781d296,2016-11-18T09:04:37,318,,-1,
2016-09-09T16:41:01.551+07,4.56E+14,8.99E+18,3.58E+14,VEG106,VEG106,2016-09-08T15:30:00.000+07,1,2,2016-09-08T16:45:00.000+07,2016-09-09T16:00:00.000+07,,,295.1,,,,7,10,70,2,,,7,1,7,3,11,1,,6,1,6,3,1,,"St,Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-09-09T16:43:09.849+07,uuid:2cdbc0dc-99b1-4a77-9d09-1b8a564b98ba,1023,2cdbc0dc-99b1-4a77-9d09-1b8a564b98ba,2016-09-09T09:49:06,13,,-1,
2016-09-09T16:43:21.981+07,4.56E+14,8.99E+18,3.58E+14,VEG107,VEG107,2016-09-08T15:30:00.000+07,1,2,2016-09-08T16:45:00.000+07,2016-09-09T16:00:00.000+07,,,150.5,,,,7,10,70,3,24,,7,1,7,3,9,1,,6,1,6,3,3,,"St,Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-09-09T16:45:43.125+07,uuid:1af583eb-6b27-4262-823b-d1cb33079c1e,1024,1af583eb-6b27-4262-823b-d1cb33079c1e,2016-09-09T09:49:08,1,,-1,
2016-09-09T16:46:42.180+07,4.56E+14,8.99E+18,3.58E+14,VEG108,VEG108,2016-09-08T15:30:00.000+07,1,2,2016-09-08T16:45:00.000+07,2016-09-09T16:00:00.000+07,,,243.4,,,,7,10,70,2,,,7,1,7,1,,1,,6,1,6,1,,,"St,Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-09-09T16:48:43.083+07,uuid:396630a5-b612-40f7-b231-89fffd53ce1d,1025,396630a5-b612-40f7-b231-89fffd53ce1d,2016-09-09T09:49:10,2,,-1,
2016-09-13T16:44:36.721+07,4.56E+14,8.99E+18,3.58E+14,VEG109,VEG109,2016-09-12T15:30:00.000+07,1,2,2016-09-12T16:30:00.000+07,2016-09-13T16:00:00.000+07,,,210.5,,,,7,100,700,2,,,7,1,7,3,75,1,,6,1,6,3,10,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-09-13T16:47:18.934+07,uuid:6669cad0-c144-472e-bed9-b279ed569bc3,1064,6669cad0-c144-472e-bed9-b279ed569bc3,2016-09-13T09:54:54,20,,-1,
2016-09-13T16:47:35.550+07,4.56E+14,8.99E+18,3.58E+14,Veg110,Veg110,2016-09-12T15:30:00.000+07,1,2,2016-09-12T16:30:00.000+07,2016-09-13T16:00:00.000+07,,,239,,,,7,10,70,3,9,,7,1,7,3,2,1,,6,1,6,3,0,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3:108 Coliform",2016-09-13T16:49:46.616+07,uuid:c8161bdb-94a5-4af9-a9b4-2cf444aadd95,1065,c8161bdb-94a5-4af9-a9b4-2cf444aadd95,2016-09-13T09:54:56,21,,-1,
2016-09-13T16:50:05.292+07,4.56E+14,8.99E+18,3.58E+14,VEG111,VEG111,2016-09-12T15:30:00.000+07,1,2,2016-09-12T16:00:00.000+07,2016-09-13T16:00:00.000+07,,,75.9,,,,7,10,70,1,,,7,1,7,1,,1,,6,1,6,3,69,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-09-13T16:52:11.915+07,uuid:480d5ab3-5713-4282-990d-e8b6c6baa2de,1066,480d5ab3-5713-4282-990d-e8b6c6baa2de,2016-09-13T09:54:59,22,,-1,
2016-09-13T16:52:21.468+07,4.56E+14,8.99E+18,3.58E+14,VEG112,VEG112,2016-09-12T15:30:00.000+07,1,2,2016-09-12T16:00:00.000+07,2016-09-13T16:00:00.000+07,,,104.4,,,,7,10,70,1,,,7,1,7,1,,1,,6,1,6,3,42,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-09-13T16:54:24.408+07,uuid:19012518-290f-47ee-ab02-5fb74d7158f9,1067,19012518-290f-47ee-ab02-5fb74d7158f9,2016-09-13T09:55:01,23,,-1,
2016-09-16T16:29:06.679+07,4.56E+14,8.99E+18,3.58E+14,VEG113,VEG113,2016-09-15T15:30:00.000+07,1,2,2016-09-15T16:50:00.000+07,2016-09-16T15:45:00.000+07,,,255,,,,7,10,70,3,15,,7,1,7,3,0,1,,6,1,6,3,1,,"Mm,st","Pt1: TDTC
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-09-16T16:32:21.293+07,uuid:9691fa92-b66b-4886-b9e6-621f6d4993f0,1109,9691fa92-b66b-4886-b9e6-621f6d4993f0,2016-09-16T09:38:07,54,,-1,
2016-09-16T16:32:43.933+07,4.56E+14,8.99E+18,3.58E+14,VEG114,VEG114,2016-09-15T15:30:00.000+07,1,2,2016-09-15T16:50:00.000+07,2016-09-16T15:45:00.000+07,,,135,,,,7,100,700,3,39,,7,1,7,3,18,1,,6,1,6,3,3,,"Mm,st","Pt1: TDTC
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-09-16T16:35:08.771+07,uuid:aa31ba88-a839-42f6-a8b6-6434c81bc52e,1110,aa31ba88-a839-42f6-a8b6-6434c81bc52e,2016-09-16T09:38:09,55,,-1,
2016-09-16T16:35:46.701+07,4.56E+14,8.99E+18,3.58E+14,VEG115,VEG115,2016-09-15T15:30:00.000+07,1,2,2016-09-15T16:50:00.000+07,2016-09-16T15:45:00.000+07,,,113,,,,7,10,70,3,41,,7,1,7,3,47,1,,6,1,6,3,5,,"Mm,st","Pt1: TDTC
Pt2: TDTC
Pt3: TNTC Coliform",2016-09-16T16:37:53.743+07,uuid:af54e481-38c0-4446-9529-3ff89beab1d2,1111,af54e481-38c0-4446-9529-3ff89beab1d2,2016-09-16T09:38:12,56,,-1,
2016-10-05T16:28:42.920+07,4.56E+14,8.99E+18,3.58E+14,VEG201,VEG201,2016-10-04T14:30:00.000+07,2,2,2016-10-04T15:40:00.000+07,2016-10-05T15:10:00.000+07,,,288,,,,7,10,70,3,8,,7,1,7,3,3,1,,6,1,6,3,2,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-05T16:31:05.354+07,uuid:6cd2ecd5-0af0-448c-aa87-d851353ec95c,1269,6cd2ecd5-0af0-448c-aa87-d851353ec95c,2016-10-05T09:40:40,111,,-1,
2016-10-05T16:33:02.082+07,4.56E+14,8.99E+18,3.58E+14,VEG202,VEG202,2016-10-04T14:30:00.000+07,2,2,2016-10-04T15:40:00.000+07,2016-10-05T15:10:00.000+07,,,61.6,,,,7,10,70,1,,,7,1,7,3,27,1,,6,1,6,3,2,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt2: TNTC Coliform",2016-10-05T16:36:34.346+07,uuid:eee076aa-6f75-4773-81be-ee433fac7499,1270,eee076aa-6f75-4773-81be-ee433fac7499,2016-10-05T09:40:42,112,,-1,
2016-10-05T16:37:32.995+07,4.56E+14,8.99E+18,3.58E+14,VEG203,VEG203,2016-10-04T14:30:00.000+07,2,2,2016-10-04T15:40:00.000+07,2016-10-05T15:10:00.000+07,,,94.4,,,,7,10,70,3,2,,7,1,7,3,1,1,,6,1,6,3,0,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-05T16:39:48.023+07,uuid:f6151378-b926-4f28-a761-f03cd4343f21,1271,f6151378-b926-4f28-a761-f03cd4343f21,2016-10-05T09:40:44,113,,-1,
2016-10-07T16:03:48.149+07,4.56E+14,8.99E+18,3.58E+14,VEG204,VEG204,2016-10-06T15:00:00.000+07,2,2,2016-10-06T15:30:00.000+07,2016-10-07T15:15:00.000+07,,,34.6,,,,7,10,70,3,4,,7,1,7,3,2,1,,6,1,6,3,3,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-07T16:15:05.629+07,uuid:5c45b48b-8bd7-4d3d-9dbc-2f023d5f0b9b,1313,5c45b48b-8bd7-4d3d-9dbc-2f023d5f0b9b,2016-10-07T09:16:04,135,,-1,
2016-10-07T16:08:10.630+07,4.56E+14,8.99E+18,3.58E+14,VEG205,VEG205,2016-10-06T15:00:00.000+07,2,2,2016-10-06T15:30:00.000+07,2016-10-07T15:15:00.000+07,,,48.8,,,,7,10,70,3,6,,7,1,7,3,2,1,,6,1,6,3,0,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-07T16:10:19.054+07,uuid:36824148-b830-4afd-adb4-b5547aaaa1ba,1314,36824148-b830-4afd-adb4-b5547aaaa1ba,2016-10-07T09:16:09,136,,-1,
2016-10-07T16:10:27.529+07,4.56E+14,8.99E+18,3.58E+14,VEG206,VEG206,2016-10-06T15:00:00.000+07,2,2,2016-10-06T15:30:00.000+07,2016-10-07T15:15:00.000+07,,,163,,,,7,10,70,2,,,7,1,7,3,85,1,,6,1,6,3,17,,"St,mm","Pt1: TDTC
Pt2: TDTC
Pt3: TNTC Coliform",2016-10-07T16:12:26.544+07,uuid:c400bb61-bf23-4f98-b539-000e3857ec7a,1315,c400bb61-bf23-4f98-b539-000e3857ec7a,2016-10-07T09:16:11,137,,-1,
2016-10-13T10:36:24.444+07,4.56E+14,8.99E+18,3.58E+14,VEG207,VEG207,2016-10-11T16:00:00.000+07,2,2,2016-10-11T16:30:00.000+07,2016-10-12T16:40:00.000+07,,,223.5,,,,7,10,70,3,33,,7,1,7,3,6,1,,6,1,6,3,1,,"ST, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-13T10:41:32.639+07,uuid:e89739db-861f-4e7a-a6e7-e02557841f43,1390,e89739db-861f-4e7a-a6e7-e02557841f43,2016-10-13T04:06:43,145,,-1,
2016-10-13T10:41:46.713+07,4.56E+14,8.99E+18,3.58E+14,VEG208,VEG208,2016-10-11T16:00:00.000+07,2,2,2016-10-12T16:30:00.000+07,2016-10-12T16:40:00.000+07,,,158.3,,,,7,10,70,3,15,,7,1,7,3,3,1,,6,1,6,3,0,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-10-13T10:45:51.856+07,uuid:b4cd5872-8070-403b-9ae7-b97fc8246abf,1391,b4cd5872-8070-403b-9ae7-b97fc8246abf,2016-10-13T04:06:46,146,,-1,
