deviceid,h_id,h_start,h_coordinates,_h_coordinates_latitude,_h_coordinates_longitude,_h_coordinates_altitude,_h_coordinates_precision,h_neighborhood,h_home_type,h_rainweek,h_population,h_c,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_dw_a,h_dw_a_other,h_dw_c,h_dw_c_other,h_dw_e_wt,h_dw_e_wt_other,h_o_a,h_o_a_other,h_o_c,h_o_c_other,h_bw_a,h_bw_a_other,h_bw_c,h_bw_c_other,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_e,h_p_e_other,h_sf_a,h_sf_a_other,h_sf_c,h_sf_c_other,h_l_a,h_l_a_other,h_l_c,h_l_c_other,h_pl_a_th,h_pl_a_th_other,h_pl_a_tu,h_pl_a_tu_other,h_pl_a_tw,h_pl_a_tw_other,h_pl_a_tf,h_pl_a_tf_other,h_pl_a_ts,h_pl_a_ts_other,h_notes,h_enum,__version__,meta/instanceID,_uuid,_submission_time,_tags,_notes
enketo.sanipath.org:iB2IiPlkPaFNoBNl,445,2017-06-12T14:10:00.000-04:00,23.70374684 90.42760173 -62.74093058 0,23.70374684,90.42760173,-62.74093058,0,7,2,1,4,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,vFLd6ukjFadc82tfQmzfYF,uuid:7e2c6cb6-5d68-4bee-8d92-0defbb1f1420,7e2c6cb6-5d68-4bee-8d92-0defbb1f1420,2017-11-28T22:33:34,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,446,2017-06-13T08:34:00.000-04:00,23.70566812 90.42670631 -44 0,23.70566812,90.42670631,-44,0,7,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,4,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,vFLd6ukjFadc82tfQmzfYF,uuid:27e716e2-718b-4d1f-b977-9928ee017f79,27e716e2-718b-4d1f-b977-9928ee017f79,2017-11-28T22:37:16,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,447,2017-06-13T08:58:00.000-04:00,23.70585565 90.42650825 -53 0,23.70585565,90.42650825,-53,0,7,2,1,5,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,3,n/a,1,n/a,1,n/a,1,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,vFLd6ukjFadc82tfQmzfYF,uuid:9da2c1f4-a93b-469c-9c43-28cc09331fd8,9da2c1f4-a93b-469c-9c43-28cc09331fd8,2017-11-28T22:42:43,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,448,2017-06-13T09:23:00.000-04:00,23.70566981 90.42647584 7 0,23.70566981,90.42647584,7,0,7,2,1,4,1,4,n/a,4,n/a,2,n/a,2,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,vFLd6ukjFadc82tfQmzfYF,uuid:10c7e95c-ef28-4150-bdd3-3e39617a880f,10c7e95c-ef28-4150-bdd3-3e39617a880f,2017-11-28T22:51:56,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,449,2017-06-13T09:53:00.000-04:00,23.70604374 23.70604374 -52 0,23.70604374,23.70604374,-52,0,7,2,1,8,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,2,n/a,2,n/a,1,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,vFLd6ukjFadc82tfQmzfYF,uuid:918145b0-4070-4e0e-b9a6-cdc096aa05e3,918145b0-4070-4e0e-b9a6-cdc096aa05e3,2017-11-28T22:54:38,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,450,2017-06-13T10:47:00.000-04:00,23.7058825 90.42628198 26 0,23.7058825,90.42628198,26,0,7,2,1,3,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,2,n/a,2,n/a,2,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,vFLd6ukjFadc82tfQmzfYF,uuid:a53d2285-dc87-40bf-abf7-c25c5a0f8813,a53d2285-dc87-40bf-abf7-c25c5a0f8813,2017-11-28T22:59:08,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,451,2017-06-12T12:00:00.000-04:00,23.7023859 90.4292458 0 0,23.7023859,90.4292458,0,0,7,1,1,5,1,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,1,n/a,2,n/a,2,n/a,4,n/a,2,n/a,1,n/a,4,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,vFLd6ukjFadc82tfQmzfYF,uuid:300267ce-4b96-4e3d-9768-cf3f913c7d4b,300267ce-4b96-4e3d-9768-cf3f913c7d4b,2017-11-28T23:10:17,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,452,2017-06-12T13:17:00.000-04:00,23.7028404 90.428813 0 0,23.7028404,90.428813,0,0,7,2,1,3,1,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,3,n/a,2,n/a,3,n/a,3,n/a,2,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,vFLd6ukjFadc82tfQmzfYF,uuid:ed6024ee-b9cd-4ad1-b565-c6ce4acdd371,ed6024ee-b9cd-4ad1-b565-c6ce4acdd371,2017-11-28T23:12:00,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,453,2017-06-12T14:17:00.000-04:00,23.7022591 90.4288682 0 0,23.7022591,90.4288682,0,0,7,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,4,n/a,4,n/a,1,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,vFLd6ukjFadc82tfQmzfYF,uuid:235da362-95f8-4462-8be5-aac87c6c1e97,235da362-95f8-4462-8be5-aac87c6c1e97,2017-11-28T23:14:26,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,454,2017-06-12T15:07:00.000-04:00,23.7034919 90.4284513 0 0,23.7034919,90.4284513,0,0,7,2,1,5,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,vFLd6ukjFadc82tfQmzfYF,uuid:f35b757d-a9fc-4d56-92c2-8a3ed15261ed,f35b757d-a9fc-4d56-92c2-8a3ed15261ed,2017-11-28T23:16:19,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,455,2017-06-13T09:22:00.000-04:00,23.70392555 90.42751792 -50 0,23.70392555,90.42751792,-50,0,7,2,1,2,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,vFLd6ukjFadc82tfQmzfYF,uuid:faf7d672-b279-462a-886f-0c863989cde2,faf7d672-b279-462a-886f-0c863989cde2,2017-11-28T23:17:51,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,456,2017-06-13T10:14:00.000-04:00,23.7042554 90.4281417 0 0,23.7042554,90.4281417,0,0,7,2,1,7,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,3,n/a,3,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,vFLd6ukjFadc82tfQmzfYF,uuid:a8c045ae-a9a1-495e-88dc-5da0f56c7e39,a8c045ae-a9a1-495e-88dc-5da0f56c7e39,2017-11-28T23:21:56,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,457,2017-06-13T11:04:00.000-04:00,23.7037508 90.4273949 0 0,23.7037508,90.4273949,0,0,7,2,1,4,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,vFLd6ukjFadc82tfQmzfYF,uuid:a4b29e76-d73f-48fa-8ccf-7476f7b9c906,a4b29e76-d73f-48fa-8ccf-7476f7b9c906,2017-11-28T23:23:40,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,458,2017-06-13T12:08:00.000-04:00,23.69965 90.4309309 0 0,23.69965,90.4309309,0,0,7,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,4,n/a,4,n/a,1,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,vFLd6ukjFadc82tfQmzfYF,uuid:d555f849-54bc-40b2-aa19-ca546dc32240,d555f849-54bc-40b2-aa19-ca546dc32240,2017-11-28T23:29:17,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,459,2017-06-13T12:46:00.000-04:00,23.69965 90.4309309 0 0,23.69965,90.4309309,0,0,7,2,1,6,1,4,n/a,4,n/a,3,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,2,n/a,2,n/a,1,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,vFLd6ukjFadc82tfQmzfYF,uuid:ff296ecf-89da-4c8e-a6ee-da2cd723939b,ff296ecf-89da-4c8e-a6ee-da2cd723939b,2017-11-28T23:33:51,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,460,2017-06-13T13:26:00.000-04:00,23.69965 90.4309309 0 0,23.69965,90.4309309,0,0,7,2,1,4,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,4,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,vFLd6ukjFadc82tfQmzfYF,uuid:bb49680d-1b8a-48e3-9964-07886b95481c,bb49680d-1b8a-48e3-9964-07886b95481c,2017-11-29T15:49:14,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,461,2017-06-12T11:31:00.000-04:00,23.7052392 90.4271003 0 0,23.7052392,90.4271003,0,0,7,2,1,5,1,2,n/a,4,n/a,3,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,vFLd6ukjFadc82tfQmzfYF,uuid:233e111a-6fa5-4990-b586-b44aa4dcce1f,233e111a-6fa5-4990-b586-b44aa4dcce1f,2017-11-29T15:51:36,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,462,2017-06-12T12:00:00.000-04:00,23.6985889 90.4286683 0 0,23.6985889,90.4286683,0,0,7,2,1,4,1,4,n/a,4,n/a,3,n/a,3,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,2,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,vFLd6ukjFadc82tfQmzfYF,uuid:bcfb4933-5afc-4884-a8d5-b66a8a4c94b8,bcfb4933-5afc-4884-a8d5-b66a8a4c94b8,2017-11-29T15:53:08,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,463,2017-06-12T12:29:00.000-04:00,23.6992437 90.4307744 0 0,23.6992437,90.4307744,0,0,7,2,1,4,1,4,n/a,4,n/a,3,n/a,3,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,vFLd6ukjFadc82tfQmzfYF,uuid:c2b042c0-c959-49f9-a0fa-a7c3c77cffb2,c2b042c0-c959-49f9-a0fa-a7c3c77cffb2,2017-11-29T15:54:32,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,464,2017-06-12T12:55:00.000-04:00,23.6996234 90.4304696 0 0,23.6996234,90.4304696,0,0,7,2,1,3,1,4,n/a,4,n/a,3,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,2,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,vFLd6ukjFadc82tfQmzfYF,uuid:ba6ebc21-14c5-4809-a689-7eb67455f122,ba6ebc21-14c5-4809-a689-7eb67455f122,2017-11-29T15:56:07,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,465,2017-06-12T13:16:00.000-04:00,23.7052392 90.4271003 0 0,23.7052392,90.4271003,0,0,7,2,1,3,1,4,n/a,4,n/a,3,n/a,3,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,4,n/a,4,n/a,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,vFLd6ukjFadc82tfQmzfYF,uuid:caff3c16-bf2c-4067-8c9e-379fc38c599f,caff3c16-bf2c-4067-8c9e-379fc38c599f,2017-11-29T16:10:48,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,466,2017-06-13T08:22:00.000-04:00,23.69891217 23.69891217 -1 0,23.69891217,23.69891217,-1,0,7,2,1,6,1,4,n/a,4,n/a,3,n/a,3,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,2,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,vFLd6ukjFadc82tfQmzfYF,uuid:348aa679-0fe7-4e56-a4e2-fb1e985ae2b9,348aa679-0fe7-4e56-a4e2-fb1e985ae2b9,2017-11-29T16:28:01,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,467,2017-06-13T08:53:00.000-04:00,23.69918148 90.43043288 0 0,23.69918148,90.43043288,0,0,7,2,1,4,1,3,n/a,3,n/a,3,n/a,3,n/a,1,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,3,n/a,2,n/a,1,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,vFLd6ukjFadc82tfQmzfYF,uuid:db51ee42-3ac5-44d6-8b6f-a9f30ed0d1b1,db51ee42-3ac5-44d6-8b6f-a9f30ed0d1b1,2017-11-29T16:29:45,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,468,2017-06-13T09:23:00.000-04:00,23.69805774 90.43128335 -21 0,23.69805774,90.43128335,-21,0,7,2,1,4,1,1,n/a,3,n/a,2,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,2,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,vFLd6ukjFadc82tfQmzfYF,uuid:c400ea69-8750-426f-b9be-3d8dd97851fe,c400ea69-8750-426f-b9be-3d8dd97851fe,2017-11-29T16:31:40,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,469,2017-06-13T09:53:00.000-04:00,23.69849147 90.43066818 -63 0,23.69849147,90.43066818,-63,0,7,2,1,5,1,1,n/a,3,n/a,3,n/a,3,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,2,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,vFLd6ukjFadc82tfQmzfYF,uuid:1cff4c89-01c3-4d0b-87d1-49936ff4f620,1cff4c89-01c3-4d0b-87d1-49936ff4f620,2017-11-29T16:33:21,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,470,2017-06-13T10:20:00.000-04:00,23.6974218 90.4297522 0 0,23.6974218,90.4297522,0,0,7,2,1,5,1,2,n/a,3,n/a,3,n/a,3,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,3,n/a,3,n/a,2,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,vFLd6ukjFadc82tfQmzfYF,uuid:53d008c1-7581-4375-99f7-4d2dbe3cecf7,53d008c1-7581-4375-99f7-4d2dbe3cecf7,2017-11-29T16:37:39,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,471,2017-06-12T11:46:00.000-04:00,23.6974188 90.43126544 -54 0,23.6974188,90.43126544,-54,0,7,1,1,4,1,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,1,n/a,4,n/a,n/a,18,vFLd6ukjFadc82tfQmzfYF,uuid:81138727-fb7d-4283-8e04-62a3051437e1,81138727-fb7d-4283-8e04-62a3051437e1,2017-11-29T20:37:49,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,472,2017-06-12T12:36:00.000-04:00,23.69822409 90.43004841 11 0,23.69822409,90.43004841,11,0,7,2,1,4,1,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,2,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,2,n/a,1,n/a,4,n/a,n/a,18,vFLd6ukjFadc82tfQmzfYF,uuid:69dfd042-19d1-4fdb-8761-af28a6d85d9d,69dfd042-19d1-4fdb-8761-af28a6d85d9d,2017-11-29T20:42:09,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,473,2017-06-12T13:20:00.000-04:00,23.697298 90.43073509 0 0,23.697298,90.43073509,0,0,7,2,1,7,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,3,n/a,2,n/a,1,n/a,3,n/a,2,n/a,2,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18,vFLd6ukjFadc82tfQmzfYF,uuid:e4778696-6185-483f-a0b3-48c6871d8375,e4778696-6185-483f-a0b3-48c6871d8375,2017-11-29T20:45:44,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,474,2017-06-12T13:50:00.000-04:00,23.69765694 90.43121099 1 0,23.69765694,90.43121099,1,0,7,2,1,7,1,4,n/a,4,n/a,1,n/a,3,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,3,n/a,2,n/a,1,n/a,3,n/a,2,n/a,2,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18,vFLd6ukjFadc82tfQmzfYF,uuid:dfe64745-5a36-4547-b999-7078d0f40e47,dfe64745-5a36-4547-b999-7078d0f40e47,2017-11-29T20:47:56,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,475,2017-06-12T14:15:00.000-04:00,23.697984 90.43078306 0 0,23.697984,90.43078306,0,0,7,2,1,4,1,3,n/a,2,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,3,n/a,3,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18,vFLd6ukjFadc82tfQmzfYF,uuid:e50807f2-ef2a-4d96-8ebb-47c478f48f60,e50807f2-ef2a-4d96-8ebb-47c478f48f60,2017-11-29T20:49:54,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,476,2017-06-13T09:24:00.000-04:00,23.69904248 90.43217987 0 0,23.69904248,90.43217987,0,0,7,2,1,3,1,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,3,n/a,3,n/a,1,n/a,2,n/a,3,n/a,1,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18,vFLd6ukjFadc82tfQmzfYF,uuid:77aced24-9db7-4f50-b021-7007296ba16f,77aced24-9db7-4f50-b021-7007296ba16f,2017-11-29T20:52:46,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,477,2017-06-13T09:49:00.000-04:00,23.6979879 90.43079227 0 0,23.6979879,90.43079227,0,0,7,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,3,n/a,3,n/a,2,n/a,4,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18,vFLd6ukjFadc82tfQmzfYF,uuid:aa4aaf80-c2bb-4eee-825f-f3ffe6cd3884,aa4aaf80-c2bb-4eee-825f-f3ffe6cd3884,2017-11-29T20:56:26,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,478,2017-06-13T10:22:00.000-04:00,23.69845749 90.43063782 -122 0,23.69845749,90.43063782,-122,0,7,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,3,n/a,3,n/a,1,n/a,4,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18,vFLd6ukjFadc82tfQmzfYF,uuid:5c71025c-b1dd-42ed-a313-cc0dab9762bd,5c71025c-b1dd-42ed-a313-cc0dab9762bd,2017-11-29T20:59:13,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,479,2017-06-13T10:50:00.000-04:00,23.6982895 90.431198 0 0,23.6982895,90.431198,0,0,7,2,1,5,1,3,n/a,4,n/a,4,n/a,3,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18,vFLd6ukjFadc82tfQmzfYF,uuid:89edb3c3-4b7f-47e9-aed2-b91936b30693,89edb3c3-4b7f-47e9-aed2-b91936b30693,2017-11-29T21:01:01,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,480,2017-06-13T11:17:00.000-04:00,23.69783717 90.43115207 -46 0,23.69783717,90.43115207,-46,0,7,2,1,5,1,3,n/a,3,n/a,3,n/a,3,n/a,3,n/a,3,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18,vFLd6ukjFadc82tfQmzfYF,uuid:4651a8c3-7123-4d05-8466-a329bd60183e,4651a8c3-7123-4d05-8466-a329bd60183e,2017-11-29T21:13:33,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,481,2017-06-14T08:37:00.000-04:00,23.707588 90.425487 0 0,23.707588,90.425487,0,0,7,2,1,3,1,4,n/a,4,n/a,4,n/a,4,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,vFLd6ukjFadc82tfQmzfYF,uuid:f94e7690-ad6f-4224-b3ff-51ec7460252a,f94e7690-ad6f-4224-b3ff-51ec7460252a,2017-11-29T21:16:14,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,482,2017-06-14T09:02:00.000-04:00,23.707518 90.425394 0 0,23.707518,90.425394,0,0,7,2,1,5,1,3,n/a,4,n/a,1,n/a,1,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17,vFLd6ukjFadc82tfQmzfYF,uuid:b57969d0-f0e7-411d-8236-2d1b710bc824,b57969d0-f0e7-411d-8236-2d1b710bc824,2017-11-29T21:18:59,,
