lab_start_dt,subscriberid,simserial,deviceid,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_id,lab_id_val,lab_processing,lab_incubatorms_placed,lab_incubatorms_removed,lab_pcr_date,lab_dna_done,lab_dna_date,lab_closing,lab_notes,lab_enum,__version__,_id,_uuid,_submission_time,_index
2020-03-19T11:48:36.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T11:49:39.000+06:30,104,1,99,FB1360UP,FB1360UP,2020-02-20T14:15:00.000+06:30,2020-02-20T17:00:00.000+06:30,2020-02-21T11:00:00.000+06:30,2020-02-21T11:00:00.000+06:30,0,NULL,NA,"Associated Sample MO1188 and NOT TURBID, Enrichment done for 18 hrs.",6,vGpS723vVDancxDf5Dr86o,8913,d903104d-6feb-4aac-b4fb-9de0a1af57a2,2020-03-19T06:15:11,896
2020-03-19T11:49:39.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T11:50:50.000+06:30,66,1,99,FB1362UP,FB1362UP,2020-02-20T14:15:00.000+06:30,2020-02-20T17:00:00.000+06:30,2020-02-21T11:00:00.000+06:30,2020-02-21T11:00:00.000+06:30,0,NULL,NA,"Associated Sample MO1190 and NOT TURBID, Enrichment done for 18 hrs.",6,vGpS723vVDancxDf5Dr86o,8914,48588416-137e-42d9-86b8-7ba568360254,2020-03-19T06:16:24,897
2020-03-19T11:50:50.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T11:51:57.000+06:30,59,1,99,FB1363UP,FB1363UP,2020-02-20T14:15:00.000+06:30,2020-02-20T17:00:00.000+06:30,2020-02-21T11:00:00.000+06:30,2020-02-21T11:00:00.000+06:30,0,NULL,NA,"Associated Sample MO1191 and NOT TURBID, Enrichment done for 18 hrs.",6,vGpS723vVDancxDf5Dr86o,8915,0d1cb112-b90d-4486-9944-67b190f28c9e,2020-03-19T06:17:30,898
2020-03-19T11:51:58.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T11:52:54.000+06:30,65,1,99,FB1364UP,FB1364UP,2020-02-20T14:15:00.000+06:30,2020-02-20T17:00:00.000+06:30,2020-02-21T11:00:00.000+06:30,2020-02-21T11:00:00.000+06:30,0,NULL,NA,"Associated Sample MO1192 and NOT TURBID, Enrichment done for 18 hrs.",6,vGpS723vVDancxDf5Dr86o,8916,94c52af9-96a3-430f-acb2-a70d6ab924d2,2020-03-19T06:18:27,899
2020-03-19T11:52:54.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T11:53:50.000+06:30,33,1,98,UPNC96,UPNC96,2020-02-20T14:15:00.000+06:30,2020-02-20T17:00:00.000+06:30,2020-02-21T11:00:00.000+06:30,2020-02-21T11:00:00.000+06:30,0,NULL,NA,"NOT TURBID, Enrichment done for 18 hrs.",6,vGpS723vVDancxDf5Dr86o,8917,15a7e3fb-17a8-4e3c-8b3f-19c8e9ea7e5d,2020-03-19T06:19:22,900
2020-03-19T11:53:50.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T11:54:54.000+06:30,59,1,11,PLc1207,PLc1207,2020-02-24T15:45:00.000+06:30,2020-02-24T16:00:00.000+06:30,2020-02-25T10:00:00.000+06:30,2020-02-25T10:32:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8918,7223672f-b15e-43a7-89ab-a3496cad3d98,2020-03-19T06:20:26,901
2020-03-19T11:54:54.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T11:55:42.000+06:30,59,1,11,PLc1208,PLc1208,2020-02-24T15:45:00.000+06:30,2020-02-24T16:00:00.000+06:30,2020-02-25T10:00:00.000+06:30,2020-02-25T10:34:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8919,a7a10e95-8355-4b45-b4d7-7ed609255902,2020-03-19T06:21:15,902
2020-03-19T11:55:42.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T11:56:27.000+06:30,59,1,11,PLc1209,PLc1209,2020-02-24T15:45:00.000+06:30,2020-02-24T16:00:00.000+06:30,2020-02-25T10:00:00.000+06:30,2020-02-25T10:35:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8920,ddb38e14-921d-4a34-a0f5-7510f436db92,2020-03-19T06:21:59,903
2020-03-19T11:56:27.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T11:57:27.000+06:30,59,1,11,PLc1210,PLc1210,2020-02-24T15:45:00.000+06:30,2020-02-24T16:00:00.000+06:30,2020-02-25T10:00:00.000+06:30,2020-02-25T10:40:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8921,e24a1482-1f7c-4d6c-958b-ffaf07240527,2020-03-19T06:22:59,904
2020-03-19T11:57:27.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T11:58:10.000+06:30,59,1,11,PLc1211,PLc1211,2020-02-24T15:45:00.000+06:30,2020-02-24T16:00:00.000+06:30,2020-02-25T10:00:00.000+06:30,2020-02-25T10:42:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8922,a59cce51-3495-499f-9112-55458c9152ea,2020-03-19T06:23:43,905
2020-03-19T11:58:10.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T11:59:22.000+06:30,59,1,99,FB1369UP,FB1369UP,2020-02-24T15:20:00.000+06:30,2020-02-24T15:40:00.000+06:30,2020-02-25T10:00:00.000+06:30,2020-02-25T10:02:00.000+06:30,0,NULL,NA,"Associated Sample PLc1207 and TURBID/NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8923,1b1e6c0a-48ff-45f1-923d-2f2360b075a6,2020-03-19T06:24:55,906
2020-03-19T11:59:22.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:00:24.000+06:30,59,1,99,FB1370UP,FB1370UP,2020-02-24T15:20:00.000+06:30,2020-02-24T15:40:00.000+06:30,2020-02-25T10:00:00.000+06:30,2020-02-25T10:04:00.000+06:30,0,NULL,NA,"Associated Sample PLc1208 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8924,a07148fe-a00f-43a7-9ac2-a72511603e69,2020-03-19T06:25:58,907
2020-03-19T12:00:24.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:01:22.000+06:30,59,1,99,FB1371UP,FB1371UP,2020-02-24T15:20:00.000+06:30,2020-02-24T15:40:00.000+06:30,2020-02-25T10:00:00.000+06:30,2020-02-25T10:05:00.000+06:30,0,NULL,NA,"Associated Sample PLc1209 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8925,dec5c653-1921-4277-87c8-668cf408bbb3,2020-03-19T06:26:57,908
2020-03-19T12:01:22.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:02:23.000+06:30,59,1,99,FB1372UP,FB1372UP,2020-02-24T15:20:00.000+06:30,2020-02-24T15:40:00.000+06:30,2020-02-25T10:00:00.000+06:30,2020-02-25T10:07:00.000+06:30,0,NULL,NA,"Associated Sample PLc1210 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8926,e5f2780d-99ae-4401-a0fb-4e65b4be9006,2020-03-19T06:27:58,909
2020-03-19T12:02:23.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:03:18.000+06:30,59,1,99,FB1373UP,FB1373UP,2020-02-24T15:20:00.000+06:30,2020-02-24T15:40:00.000+06:30,2020-02-25T10:00:00.000+06:30,2020-02-25T10:08:00.000+06:30,0,NULL,NA,"Associated Sample PLc1211 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8927,cb6e1212-6f91-45d2-a62f-5fbdb8158c53,2020-03-19T06:28:55,910
2020-03-19T12:03:18.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:04:09.000+06:30,33,1,98,UPNC97,UPNC97,2020-02-24T15:20:00.000+06:30,2020-02-24T15:40:00.000+06:30,2020-02-25T10:00:00.000+06:30,2020-02-25T10:02:00.000+06:30,0,NULL,NA,"NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8928,f6c3d7eb-dbd6-4581-a7d4-eb36d2ae11a0,2020-03-19T06:29:47,911
2020-03-19T12:04:09.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:05:21.000+06:30,57,1,12,MO1193,MO1193,2020-02-25T15:15:00.000+06:30,2020-02-25T16:00:00.000+06:30,2020-02-26T10:00:00.000+06:30,2020-02-26T10:30:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8929,3cba90fb-ed89-4c71-818a-5ff17eab5195,2020-03-19T06:30:55,912
2020-03-19T12:05:21.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:06:27.000+06:30,57,1,12,MO1194,MO1194,2020-02-25T15:15:00.000+06:30,2020-02-25T16:00:00.000+06:30,2020-02-26T10:00:00.000+06:30,2020-02-26T10:32:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8930,385cdcec-8255-4308-a90e-e805ff8e8f15,2020-03-19T06:32:00,913
2020-03-19T12:06:27.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:07:18.000+06:30,57,1,12,MO1195,MO1195,2020-02-25T15:15:00.000+06:30,2020-02-25T16:00:00.000+06:30,2020-02-26T10:00:00.000+06:30,2020-02-26T10:33:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8931,ae4966db-3a2c-498f-ab9d-82623e1e93a4,2020-03-19T06:32:51,914
2020-03-19T12:07:19.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:08:02.000+06:30,55,1,12,MO1196,MO1196,2020-02-25T15:15:00.000+06:30,2020-02-25T16:00:00.000+06:30,2020-02-26T10:00:00.000+06:30,2020-02-26T10:35:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8932,1838ef6b-c3d7-4679-95c9-345e3afedebd,2020-03-19T06:33:35,915
2020-03-19T12:08:02.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:09:03.000+06:30,57,1,99,FB1374UP,FB1374UP,2020-02-25T15:15:00.000+06:30,2020-02-25T16:00:00.000+06:30,2020-02-26T10:00:00.000+06:30,2020-02-26T10:07:00.000+06:30,0,NULL,NA,"Associated Sample MO1193 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8933,38b3ec82-b0ce-4a37-921c-da4b8d0926de,2020-03-19T06:34:35,916
2020-03-19T12:09:03.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:10:07.000+06:30,57,1,99,FB1375UP,FB1375UP,2020-02-25T15:15:00.000+06:30,2020-02-25T16:00:00.000+06:30,2020-02-26T10:00:00.000+06:30,2020-02-26T10:09:00.000+06:30,0,NULL,NA,"Associated Sample MO1194 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8934,3a7716eb-3b71-43de-b777-b20350da6256,2020-03-19T06:35:38,917
2020-03-19T12:10:07.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:11:01.000+06:30,57,1,99,FB1376UP,FB1376UP,2020-02-25T15:15:00.000+06:30,2020-02-25T16:00:00.000+06:30,2020-02-26T10:00:00.000+06:30,2020-02-26T10:10:00.000+06:30,0,NULL,NA,"Associated Sample MO1195 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8935,ccfbfada-c211-4473-9e7a-7abeee9954ff,2020-03-19T06:36:34,918
2020-03-19T12:11:01.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:12:09.000+06:30,55,1,99,FB1377UP,FB1377UP,2020-02-25T15:15:00.000+06:30,2020-02-25T16:00:00.000+06:30,2020-02-26T10:00:00.000+06:30,2020-02-26T10:10:00.000+06:30,0,NULL,NA,"Associated Sample MO1196 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8936,0a48df0c-c97b-4104-a52c-07eabc495986,2020-03-19T06:37:39,919
2020-03-19T12:12:09.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:12:54.000+06:30,33,1,98,UPNC98,UPNC98,2020-02-25T15:15:00.000+06:30,2020-02-25T16:00:00.000+06:30,2020-02-26T10:00:00.000+06:30,2020-02-26T10:03:00.000+06:30,0,NULL,NA,"NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8937,f0cde868-b15f-47b6-b9d5-58ceeac3600e,2020-03-19T06:38:26,920
2020-03-19T12:12:54.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:15:02.000+06:30,58,2,10,SF2003,SF2003,2020-02-25T15:15:00.000+06:30,2020-02-25T16:00:00.000+06:30,2020-02-26T10:00:00.000+06:30,2020-02-26T10:28:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8938,5378bf01-64dc-4ab9-8e85-8b9e3aed9ef1,2020-03-19T06:40:34,921
2020-03-19T12:15:02.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:15:59.000+06:30,6,1,12,MO1197,MO1197,2020-02-26T15:25:00.000+06:30,2020-02-26T16:00:00.000+06:30,2020-02-27T10:00:00.000+06:30,2020-02-27T10:32:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8939,22b18140-da2a-49ff-9184-93e472efccca,2020-03-19T06:41:31,922
2020-03-19T12:15:59.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:17:04.000+06:30,6,1,99,FB1382UP,FB1382UP,2020-02-26T15:25:00.000+06:30,2020-02-26T16:00:00.000+06:30,2020-02-27T10:00:00.000+06:30,2020-02-27T10:07:00.000+06:30,0,NULL,NA,"Associated Sample MO1197 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8940,1c9c3852-12c5-4465-94f7-44d8e5820db1,2020-03-19T06:42:37,923
2020-03-19T12:17:04.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:17:59.000+06:30,3,1,12,MO1198,MO1198,2020-02-26T15:25:00.000+06:30,2020-02-26T16:00:00.000+06:30,2020-02-27T10:00:00.000+06:30,2020-02-27T10:34:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8941,b0b37f8f-8eda-4e54-8c8b-ed57b88f1805,2020-03-19T06:43:32,924
2020-03-19T12:17:59.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:19:02.000+06:30,3,1,99,FB1383UP,FB1383UP,2020-02-26T15:25:00.000+06:30,2020-02-26T16:00:00.000+06:30,2020-02-27T10:00:00.000+06:30,2020-02-27T10:08:00.000+06:30,0,NULL,NA,"Associated Sample MO1198 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8942,0449bb68-a9cf-4b05-954c-71c81845e230,2020-03-19T06:44:38,925
2020-03-19T12:19:02.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:19:51.000+06:30,29,1,12,MO1199,MO1199,2020-02-26T15:25:00.000+06:30,2020-02-26T16:00:00.000+06:30,2020-02-27T10:00:00.000+06:30,2020-02-27T10:36:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8943,cb7c76fd-9e7c-4618-b7ff-22eada093062,2020-03-19T06:45:23,926
2020-03-19T12:19:51.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:21:04.000+06:30,29,1,99,FB1384UP,FB1384UP,2020-02-26T15:25:00.000+06:30,2020-02-26T16:00:00.000+06:30,2020-02-27T10:00:00.000+06:30,2020-02-27T10:10:00.000+06:30,0,NULL,NA,"Associated Sample MO1199 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8944,e644ad3a-5718-4199-8157-e201453222e7,2020-03-19T06:46:37,927
2020-03-19T12:21:04.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:29:19.000+06:30,58,1,11,PL1028,PL1028,2020-02-26T15:25:00.000+06:30,2020-02-26T16:00:00.000+06:30,2020-02-27T10:00:00.000+06:30,2020-02-27T10:38:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8945,1e530641-f933-4700-8839-bbf704f6a4e1,2020-03-19T06:54:52,928
2020-03-19T12:29:19.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:30:31.000+06:30,58,1,99,FB1380UP,FB1380UP,2020-02-26T15:25:00.000+06:30,2020-02-26T16:00:00.000+06:30,2020-02-27T10:00:00.000+06:30,2020-02-27T10:10:00.000+06:30,0,NULL,NA,"Associated Sample PL1028 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8946,bcae7edf-8453-472e-a7ba-537cecfceb76,2020-03-19T06:56:05,929
2020-03-19T12:30:31.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:31:19.000+06:30,58,1,11,PL1029,PL1029,2020-02-26T15:25:00.000+06:30,2020-02-26T16:00:00.000+06:30,2020-02-27T10:00:00.000+06:30,2020-02-27T10:40:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8947,9509c4ce-3830-4b9d-8200-0b7c52b9eb0a,2020-03-19T06:56:52,930
2020-03-19T12:31:20.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:32:22.000+06:30,58,1,99,FB1381UP,FB1381UP,2020-02-26T15:25:00.000+06:30,2020-02-26T16:00:00.000+06:30,2020-02-27T10:00:00.000+06:30,2020-02-27T10:11:00.000+06:30,0,NULL,NA,"Associated Sample PL1029 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8948,3a06f0e1-afe8-4b89-8035-322070921f8c,2020-03-19T06:57:55,931
2020-03-19T12:32:22.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:33:12.000+06:30,33,1,98,UPNC99,UPNC99,2020-02-26T15:25:00.000+06:30,2020-02-26T16:00:00.000+06:30,2020-02-27T10:00:00.000+06:30,2020-02-27T10:03:00.000+06:30,0,NULL,NA,"NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8949,cc9f4825-85d4-4fb4-844c-7513ce152bad,2020-03-19T06:58:45,932
2020-03-19T12:33:12.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:34:41.000+06:30,110,1,12,MO1200,MO1200,2020-02-27T16:00:00.000+06:30,2020-02-27T17:10:00.000+06:30,2020-02-28T11:00:00.000+06:30,2020-02-28T11:00:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8950,f230aff8-ccfb-4487-be7f-56d2400b9e23,2020-03-19T07:00:14,933
2020-03-19T12:34:41.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:35:32.000+06:30,104,1,12,MO1201,MO1201,2020-02-27T16:00:00.000+06:30,2020-02-27T17:10:00.000+06:30,2020-02-28T11:00:00.000+06:30,2020-02-28T11:35:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8951,840ddbf6-45da-4e2e-9039-48dbe48ae840,2020-03-19T07:01:05,934
2020-03-19T12:35:33.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:36:33.000+06:30,66,1,12,MO1202,MO1202,2020-02-27T16:00:00.000+06:30,2020-02-27T17:10:00.000+06:30,2020-02-28T11:00:00.000+06:30,2020-02-28T11:40:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8952,ceb76cfe-523a-4bac-9cb6-cc797c9332c0,2020-03-19T07:02:05,935
2020-03-19T12:36:33.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:37:22.000+06:30,59,1,12,MO1203,MO1203,2020-02-27T16:00:00.000+06:30,2020-02-27T17:10:00.000+06:30,2020-02-28T11:00:00.000+06:30,2020-02-28T11:42:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8953,0cb90156-691f-4d42-ab26-4706c4ba94c9,2020-03-19T07:02:55,936
2020-03-19T12:37:22.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:38:05.000+06:30,65,1,12,MO1204,MO1204,2020-02-27T16:00:00.000+06:30,2020-02-27T17:10:00.000+06:30,2020-02-28T11:00:00.000+06:30,2020-02-28T11:45:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8954,f156a229-db15-43bb-83fd-e976027ec33b,2020-03-19T07:03:37,937
2020-03-19T12:38:05.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:39:37.000+06:30,110,1,99,FB1389UP,FB1389UP,2020-02-27T16:00:00.000+06:30,2020-02-27T17:10:00.000+06:30,2020-02-28T11:00:00.000+06:30,2020-02-28T11:00:00.000+06:30,0,NULL,NA,"Associated Sample MO1200 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8955,5696ae20-f203-4cad-ac4f-bb2c3f35f54a,2020-03-19T07:05:09,938
2020-03-19T12:39:37.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:40:49.000+06:30,104,1,99,FB1390UP,FB1390UP,2020-02-27T16:00:00.000+06:30,2020-02-27T17:10:00.000+06:30,2020-02-28T11:00:00.000+06:30,2020-02-28T11:17:00.000+06:30,0,NULL,NA,"Associated Sample MO1201 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8956,ed5b0f6d-1141-4125-841f-fc192743e972,2020-03-19T07:06:23,939
2020-03-19T12:40:49.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:42:20.000+06:30,66,1,99,FB1391UP,FB1391UP,2020-02-27T16:00:00.000+06:30,2020-02-27T17:10:00.000+06:30,2020-02-28T11:00:00.000+06:30,2020-02-28T11:19:00.000+06:30,0,NULL,NA,"Associated Sample MO1202 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8957,8d48ca00-80ae-4c44-a176-7a5c2787567b,2020-03-19T07:07:54,940
2020-03-19T12:42:20.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:43:30.000+06:30,59,1,99,FB1392UP,FB1392UP,2020-02-27T16:00:00.000+06:30,2020-02-27T17:10:00.000+06:30,2020-02-28T11:00:00.000+06:30,2020-02-28T11:20:00.000+06:30,0,NULL,NA,"Associated Sample MO1203 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8958,acccd9e3-00d2-48e7-874e-f3b35cdf7b2b,2020-03-19T07:09:03,941
2020-03-19T12:43:30.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:44:56.000+06:30,65,1,99,FB1393UP,FB1393UP,2020-02-27T16:00:00.000+06:30,2020-02-27T17:10:00.000+06:30,2020-02-28T11:00:00.000+06:30,2020-02-28T11:20:00.000+06:30,0,NULL,NA,"Associated Sample MO1204 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8959,e93af360-f33a-4c7a-bd6a-813093918800,2020-03-19T07:10:29,942
2020-03-19T12:44:56.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:45:47.000+06:30,59,1,11,PLc1212,PLc1212,2020-02-27T16:00:00.000+06:30,2020-02-27T17:10:00.000+06:30,2020-02-28T11:00:00.000+06:30,2020-02-28T11:47:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8960,7ea1aead-0cbb-4366-8dca-2ca39e78925e,2020-03-19T07:11:20,943
2020-03-19T12:45:48.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:46:59.000+06:30,59,1,99,FB1386UP,FB1386UP,2020-02-27T16:00:00.000+06:30,2020-02-27T17:10:00.000+06:30,2020-02-28T11:00:00.000+06:30,2020-02-28T11:21:00.000+06:30,0,NULL,NA,"Associated Sample PLc1212 and NOT TURBID, Enrichment done for 18 hrs.",4,vGpS723vVDancxDf5Dr86o,8961,5a02cb91-54c1-412a-a095-0294b71f4ca3,2020-03-19T07:12:33,944
2020-03-19T12:46:59.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020-03-19T12:47:46.000+06:30,59,1,11,PLc1213,PLc1213,2020-02-27T16:00:00.000+06:30,2020-02-27T17:10:00.000+06:30,2020-02-28T11:00:00.000+06:30,2020-02-28T11:48:00.000+06:30,0,NULL,NA,Enrichment done for 18 hrs.,4,vGpS723vVDancxDf5Dr86o,8962,444cf476-9279-4d7b-814f-e597213ecba2,2020-03-19T07:13:19,945
