"col_neighborhood","col_sample_type","col_id","col_id_val","col_start","col_location","X_col_location_latitude","X_col_location_longitude","X_col_location_altitude","X_col_location_precision","col_weather","col_rainyest","col_rainweek","col_rainmon","col_pa_prox","col_pa_type","col_pa_type_other","col_pa_latrine_distance","col_bw_type","col_bw_type_other","col_bw_container","col_bw_container_lid","col_bw_cl_id","col_bw_cl_free","col_bw_cl_total","col_f_latrine_distance","col_p_type","col_p_type_other","col_p_num","col_dw_type","col_dw_type_other","col_dw_container","col_dw_container_lid","col_dw_id","col_dw_cl_free","col_dw_cl_total","col_l_toilet_type","col_l_toilet_type_other","col_l_toilet_stalls","col_l_toilet_feces","col_l_toilet_users","col_l_toilet_hw","col_s_type","col_s_type_other","col_d_water_level","col_d_water_flow","col_d_size","col_d_lining","col_d_lining_oth","col_d_feces","col_d_animals","col_d_schools","col_d_urban_ag","col_d_public_latrines","col_d_hh_latrines","col_d_shops","col_d_hh","col_d_hh_num","col_sf_type","col_sf_type_other","col_notes","col_enum","col_photo","meta.instanceID","X_uuid","X_submission_time","X_tags","X_notes"
282,9,7303,7303,"2018-11-02T09:15:00.000Z","6.670593543372788 -1.6294464167431717 266.64498013146135 4.0",6.67059354337279,-1.62944641674317,266.644980131461,4,2,0,1,,,,,,88,"Water gushing out from the earth - spring",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John and Alex",1,"uuid:270a4a78-571b-406c-9790-fdf3fd68901d","270a4a78-571b-406c-9790-fdf3fd68901d","2018-11-08T20:59:28",,
282,9,7305,7305,"2018-11-02T09:30:00.000Z","6.670601143389356 -1.6302172648197055 286.91934364729843 4.0",6.67060114338936,-1.63021726481971,286.919343647298,4,2,0,1,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John and Alex",1,"uuid:1fea3cd8-278e-4b4b-b81c-650cecd5ba6f","1fea3cd8-278e-4b4b-b81c-650cecd5ba6f","2018-11-08T20:59:52",,
282,5,6303,6303,"2018-11-05T09:34:00.000Z","6.671048863099476 -1.6331449768615838 260.90036792113966 4.0",6.67104886309948,-1.63314497686158,260.90036792114,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,"John and Alex",1,"uuid:f3512ddf-c5a1-4dbb-81d7-e7842ed4462d","f3512ddf-c5a1-4dbb-81d7-e7842ed4462d","2018-11-09T00:40:02",,
280,10,9001,9001,"2018-10-12T08:35:00.000Z","6.6930671429900155 -1.6161349783954941 328.4219027935217 4.0",6.69306714299002,-1.61613497839549,328.421902793522,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"John and Alex",1,"uuid:b8e7d01a-3d7f-440e-a11d-fa2890238725","b8e7d01a-3d7f-440e-a11d-fa2890238725","2018-10-15T20:31:57",,
280,10,9002,9002,"2018-10-12T09:00:00.000Z","6.691045699654324 -1.6164598775193764 278.29395778038304 4.0",6.69104569965432,-1.61645987751938,278.293957780383,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"John and Alex",1,"uuid:fd823a2f-dd9d-4bcd-9f9e-eca143aa8c20","fd823a2f-dd9d-4bcd-9f9e-eca143aa8c20","2018-10-15T20:33:11",,
280,10,9003,9003,"2018-10-12T09:09:00.000Z","6.69225613684549 -1.6159682856336992 288.3707932405228 4.0",6.69225613684549,-1.6159682856337,288.370793240523,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,"John and Alex",1,"uuid:f12300f0-9999-4aac-bbd6-88a667fa660b","f12300f0-9999-4aac-bbd6-88a667fa660b","2018-10-15T20:33:13",,
280,8,3001,3001,"2018-10-12T09:36:00.000Z","6.692600088495438 -1.6157131534894429 298.3983626231202 4.0",6.69260008849544,-1.61571315348944,298.39836262312,4,3,0,1,,2,3,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Playground at a school","John and Alex",1,"uuid:be53191a-5c2e-474f-bf5a-67186a537fb2","be53191a-5c2e-474f-bf5a-67186a537fb2","2018-10-15T20:34:28",,
280,8,3002,3002,"2018-10-12T10:01:00.000Z","6.690927945878567 -1.6177094481412868 291.0114967661176 4.0",6.69092794587857,-1.61770944814129,291.011496766118,4,3,0,1,,2,3,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Soil from a school's playground. Chicken found loitering in the school","John and Alex",1,"uuid:d00fa2d4-f3e8-43b5-94c4-03bad6c4e2c3","d00fa2d4-f3e8-43b5-94c4-03bad6c4e2c3","2018-10-15T20:34:36",,
280,10,9004,9004,"2018-10-12T10:19:00.000Z","6.691857534441454 -1.6181935037875288 300.36003843560076 4.0",6.69185753444145,-1.61819350378753,300.360038435601,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,"John and Alex",1,"uuid:3eb96e86-b5fd-487e-95d4-39d4e88459f4","3eb96e86-b5fd-487e-95d4-39d4e88459f4","2018-10-15T20:36:07",,
280,8,3003,3003,"2018-10-12T10:40:00.000Z","6.694028113812749 -1.6194558800719359 293.6433303148955 4.0",6.69402811381275,-1.61945588007194,293.643330314895,4,2,0,1,,4,3,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sample from playground and popular pathway","John and Alex",1,"uuid:f0915d59-7f17-4e0b-a284-5a5d5d9b2270","f0915d59-7f17-4e0b-a284-5a5d5d9b2270","2018-10-15T20:36:09",,
280,8,3004,3004,"2018-10-12T11:12:00.000Z","6.694306090502574 -1.6183840189480905 301.66359361913214 6.0",6.69430609050257,-1.61838401894809,301.663593619132,6,2,0,1,,4,3,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sample picked from a playground","John and Alex",1,"uuid:789df725-ea40-4dfd-b30f-b23d66be6d30","789df725-ea40-4dfd-b30f-b23d66be6d30","2018-10-15T20:36:10",,
280,8,3005,3005,"2018-10-12T11:32:00.000Z","6.694605235149806 -1.6176298694726803 302.8215517669295 4.0",6.69460523514981,-1.61762986947268,302.821551766929,4,2,0,1,,2,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sample from the playground too close to a latrine","John and Alex",1,"uuid:79024b1b-9ea2-4971-9949-7106fadb0ea1","79024b1b-9ea2-4971-9949-7106fadb0ea1","2018-10-15T20:36:12",,
280,7,4009,4009,"2018-10-12T12:01:00.000Z","6.695233066081103 -1.6212048379921067 282.089918961253 4.0",6.6952330660811,-1.62120483799211,282.089918961253,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,2,,18,1,250,1,,,,,,,,,,,,,,,,,,,"Facility looks clean","John and Alex",1,"uuid:ba8ed40d-3817-438d-9a6e-2f2d7983538c","ba8ed40d-3817-438d-9a6e-2f2d7983538c","2018-10-15T20:38:54",,
280,10,9005,9005,"2018-10-12T12:28:00.000Z","6.6908695040633175 -1.6159928648749622 292.2960030101319 4.0",6.69086950406332,-1.61599286487496,292.296003010132,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"John and Alex",1,"uuid:a595892f-345a-439b-a994-de4b79dedae5","a595892f-345a-439b-a994-de4b79dedae5","2018-10-15T20:38:56",,
280,1,1006,1006,"2018-10-15T08:30:00.000Z","6.690838147504865 -1.6139466262101143 299.1613053708988 4.0",6.69083814750486,-1.61394662621011,299.161305370899,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,0,0,0,0,0,0,1,1,3,,,,"Hilda Darimaani and John Boateng",1,"uuid:7779259d-fc5c-4740-af7f-7682d0efe54d","7779259d-fc5c-4740-af7f-7682d0efe54d","2018-10-15T20:38:57",,
280,1,1007,1007,"2018-10-15T08:41:00.000Z","6.690388302716604 -1.6152213254811643 300.33852708169337 4.0",6.6903883027166,-1.61522132548116,300.338527081693,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,0,0,0,0,0,1,1,1,4,,,,"Hilda Darimaani and John Boateng",1,"uuid:2525c828-19fd-41f4-abf6-b315ae3f269a","2525c828-19fd-41f4-abf6-b315ae3f269a","2018-10-15T20:49:35",,
280,1,1008,1008,"2018-10-15T08:55:00.000Z","6.690862863367061 -1.6161407909897172 290.01655565115846 4.0",6.69086286336706,-1.61614079098972,290.016555651158,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,0,0,0,0,0,1,1,1,6,,,,"Hilda Darimaani and John Boateng",1,"uuid:0acef65e-ca93-4006-8f28-084906d9b82c","0acef65e-ca93-4006-8f28-084906d9b82c","2018-10-15T20:49:37",,
280,1,1009,1009,"2018-10-15T09:07:00.000Z","6.691627307250604 -1.6170365400932791 301.31150448322626 4.0",6.6916273072506,-1.61703654009328,301.311504483226,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,0,0,0,0,0,0,1,1,5,,,,"Hilda Darimaani and John Boateng",1,"uuid:291f4965-ea1c-4828-8b53-9b20593e8f08","291f4965-ea1c-4828-8b53-9b20593e8f08","2018-10-15T20:49:39",,
280,1,1010,1010,"2018-10-15T09:17:00.000Z","6.691534262576902 -1.6178141982712346 297.72406774057555 4.0",6.6915342625769,-1.61781419827123,297.724067740576,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,,0,0,0,0,0,0,1,1,1,,,,"John Boateng and Hilda Darimaani",1,"uuid:508bb5ab-bf2a-4bf7-8c62-3c83b02c08ce","508bb5ab-bf2a-4bf7-8c62-3c83b02c08ce","2018-10-15T20:49:41",,
280,6,2004,2004,"2018-10-15T09:38:00.000Z","6.692469456873427 -1.6193259439560683 282.9793671101035 4.0",6.69246945687343,-1.61932594395607,282.979367110104,4,1,0,1,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng and Hilda Darimaani",1,"uuid:142cd8fd-f901-4f33-82a6-4f00d66de8a7","142cd8fd-f901-4f33-82a6-4f00d66de8a7","2018-10-15T20:49:43",,
280,6,2005,2005,"2018-10-15T09:55:00.000Z","6.69274817228989 -1.619773858773348 281.96462699233604 4.0",6.69274817228989,-1.61977385877335,281.964626992336,4,1,0,1,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani and John Boateng",1,"uuid:918b6bc2-67e2-4ffc-b3c7-ad67cde7f005","918b6bc2-67e2-4ffc-b3c7-ad67cde7f005","2018-10-15T20:52:11",,
280,6,2006,2006,"2018-10-15T10:09:00.000Z","6.693374828949387 -1.6200703248186092 298.4197933778945 4.0",6.69337482894939,-1.62007032481861,298.419793377895,4,1,0,1,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani and John Boateng",1,"uuid:f98e751b-c079-4095-935e-70e3d3f1325b","f98e751b-c079-4095-935e-70e3d3f1325b","2018-10-15T20:52:13",,
280,9,7001,7001,"2018-10-15T11:51:00.000Z","6.691518113711007 -1.6181129539472188 289.84446914552433 4.0",6.69151811371101,-1.61811295394722,289.844469145524,4,1,0,1,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng and Hilda Darimaani",1,"uuid:fb0d1b3e-7318-4e5a-b468-3a76a4a908af","fb0d1b3e-7318-4e5a-b468-3a76a4a908af","2018-10-15T20:52:14",,
280,9,7002,7002,"2018-10-15T12:00:00.000Z","6.691548915046114 -1.6183058708425002 321.72050886937745 4.0",6.69154891504611,-1.6183058708425,321.720508869377,4,1,0,1,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng and Hilda Darimaani",1,"uuid:e84f0a87-653c-45e7-a6df-98c6581af7b6","e84f0a87-653c-45e7-a6df-98c6581af7b6","2018-10-15T20:52:16",,
280,9,7003,7003,"2018-10-15T12:09:00.000Z","6.691513620731318 -1.6180064008804436 292.79024402038857 4.0",6.69151362073132,-1.61800640088044,292.790244020389,4,1,0,1,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Boateng and Hilda Darimaani",1,"uuid:9241fed8-1226-4432-8fda-e0d3d3d8abd1","9241fed8-1226-4432-8fda-e0d3d3d8abd1","2018-10-15T20:52:49",,
280,3,8001,8001,"2018-10-11T08:57:00.000Z","6.692073950613793 -1.6162405224475282 287.0695576677826 4.0",6.69207395061379,-1.61624052244753,287.069557667783,4,1,1,,,,,,,,,,,,,,,,,,4,,0,,80,0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,"Water for drinking and bathing","John and Alex",1,"uuid:2e2b5731-9649-4f1d-b7ea-3605dad2eae4","2e2b5731-9649-4f1d-b7ea-3605dad2eae4","2018-10-15T20:58:50",,
280,3,8002,8002,"2018-10-11T09:29:00.000Z","6.692659997131291 -1.6172317071051787 307.65086592793364 4.0",6.69265999713129,-1.61723170710518,307.650865927934,4,1,1,,,,,,,,,,,,,,,,,,4,,0,,80,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,"For Drinking and bathing","John and Alex",1,"uuid:56e304b3-16ca-4bb6-b4c3-8259a744331c","56e304b3-16ca-4bb6-b4c3-8259a744331c","2018-10-15T21:00:59",,
280,3,8003,8003,"2018-10-11T09:43:00.000Z","6.692789286727108 -1.616719571099842 301.283371809298 4.0",6.69278928672711,-1.61671957109984,301.283371809298,4,1,1,,,,,,,,,,,,,,,,,,4,,0,,80,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,"For Drinking and Bathing","John and Alex",1,"uuid:1da55b29-bfa1-4b43-9ae5-60af8950a911","1da55b29-bfa1-4b43-9ae5-60af8950a911","2018-10-15T21:01:53",,
280,7,4007,4007,"2018-10-11T10:19:00.000Z","6.689280207054315 -1.6179785457862506 274.4836049608886 4.0",6.68928020705432,-1.61797854578625,274.483604960889,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,5,,10,1,150,0,,,,,,,,,,,,,,,,,,,"Latrine about a meter close to water source","John and Alex",1,"uuid:9bea64b7-a0d2-4a49-b4a0-8676941fbbe8","9bea64b7-a0d2-4a49-b4a0-8676941fbbe8","2018-10-15T21:04:07",,
280,3,8005,8005,"2018-10-11T10:34:00.000Z","6.691715477392499 -1.6188545130672956 285.4850255427371 8.0",6.6917154773925,-1.6188545130673,285.485025542737,8,1,0,1,,,,,,,,,,,,,,,,,4,,0,,80,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"Tap used for Bathing","John and Alex",1,"uuid:7bf7c819-cc7e-4884-81fb-bc38d1da186f","7bf7c819-cc7e-4884-81fb-bc38d1da186f","2018-10-15T21:05:10",,
280,7,4008,4008,"2018-10-11T10:51:00.000Z","6.69177798508747 -1.6188338617257576 286.57997825424064 6.0",6.69177798508747,-1.61883386172576,286.579978254241,6,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,2,,3,1,60,0,,,,,,,,,,,,,,,,,,,"Toilet within a meter from drinking water","John and Alex",1,"uuid:b39dbbbd-2b0f-4454-a655-f16130bc48dd","b39dbbbd-2b0f-4454-a655-f16130bc48dd","2018-10-15T21:06:10",,
280,3,8006,8006,"2018-10-11T11:11:00.000Z","6.696833939895306 -1.6210650888403464 288.59788804477535 6.0",6.69683393989531,-1.62106508884035,288.597888044775,6,1,0,1,,,,,,,,,,,,,,,,,4,,0,,80,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"Water for drinking and bathing","John and Alex",1,"uuid:641aae0f-f73d-4902-9646-e04973c2d948","641aae0f-f73d-4902-9646-e04973c2d948","2018-10-15T21:06:36",,
280,3,8007,8007,"2018-10-11T11:28:00.000Z","6.696669081644662 -1.6199826052319457 297.3469694833498 6.0",6.69666908164466,-1.61998260523195,297.34696948335,6,1,0,1,,,,,,,,,,,,,,,,,4,,0,,80,0,1,,,,,,,,,,,,,,,,,,,,,,,,,"For Drinking and bathing","John and Alex",1,"uuid:8251e16a-d92f-46e8-9492-3ff93dabf89f","8251e16a-d92f-46e8-9492-3ff93dabf89f","2018-10-15T21:07:21",,
280,3,8008,8008,"2018-10-11T11:42:00.000Z","6.697080399391606 -1.6199676781366688 292.85073158732285 4.0",6.69708039939161,-1.61996767813667,292.850731587323,4,1,0,1,,,,,,,,,,,,,,,,,4,,0,,80,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,"Drinking and Bathing water","John and Alex",1,"uuid:dee1149b-3cd7-43fc-9250-47165c714af2","dee1149b-3cd7-43fc-9250-47165c714af2","2018-10-15T21:07:45",,
280,8,3006,3006,"2018-10-15T08:27:00.000Z","6.692533671678927 -1.6166878394092465 300.7756477918801 4.0",6.69253367167893,-1.61668783940925,300.77564779188,4,1,0,1,,4,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John and Alex",1,"uuid:7b6b70a0-7bca-4dbf-ac10-8f21e6546e35","7b6b70a0-7bca-4dbf-ac10-8f21e6546e35","2018-10-15T21:08:46",,
280,8,3007,3007,"2018-10-15T08:47:00.000Z","6.689556314271734 -1.6180224583911218 267.75354910046286 4.0",6.68955631427173,-1.61802245839112,267.753549100463,4,1,0,1,,2,3,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sample area within 20m of latrine and chicken coop space","John and Alex",1,"uuid:5b54f1d8-b286-41f6-a2ef-5e8d7566f9ca","5b54f1d8-b286-41f6-a2ef-5e8d7566f9ca","2018-10-15T21:10:19",,
280,10,9006,9006,"2018-10-15T09:15:00.000Z","6.692369557358416 -1.6198963016814045 284.7713913288998 4.0",6.69236955735842,-1.6198963016814,284.7713913289,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"John and Alex",1,"uuid:40aa99be-75e5-4e94-82d9-f8871b5ebd03","40aa99be-75e5-4e94-82d9-f8871b5ebd03","2018-10-15T21:49:29",,
280,8,3009,3009,"2018-10-15T09:23:00.000Z","6.693223209852321 -1.6198431959559985 279.6596230027865 6.0",6.69322320985232,-1.619843195956,279.659623002786,6,1,0,1,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John and Alex",1,"uuid:59131a44-fe15-4b53-b83e-ae685cbb0806","59131a44-fe15-4b53-b83e-ae685cbb0806","2018-10-15T21:51:50",,
280,8,3008,3008,"2018-10-15T09:07:00.000Z","6.692582341975666 -1.619987453178438 272.1904696186534 4.0",6.69258234197567,-1.61998745317844,272.190469618653,4,1,0,1,,4,88,"Mixture of sand and charcoal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John and Alex",1,"uuid:3f19a914-36c7-4990-a35c-1a4f39b20481","3f19a914-36c7-4990-a35c-1a4f39b20481","2018-10-15T21:52:58",,
280,8,3010,3010,"2018-10-15T09:40:00.000Z","6.69417054744726 -1.6205666184181313 292.66242989023453 4.0",6.69417054744726,-1.62056661841813,292.662429890235,4,1,0,1,,1,3,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John and Alex",1,"uuid:217a4e82-6870-4d8b-ad59-608e0cde8ed2","217a4e82-6870-4d8b-ad59-608e0cde8ed2","2018-10-15T21:53:01",,
280,10,9007,9007,"2018-10-15T10:05:00.000Z","6.697172335626078 -1.6211773833664567 292.3119283127223 4.0",6.69717233562608,-1.62117738336646,292.311928312722,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,"John and Alex",1,"uuid:b759b30d-69eb-4350-9b94-daa2a57fe9ed","b759b30d-69eb-4350-9b94-daa2a57fe9ed","2018-10-15T21:53:05",,
280,10,9008,9008,"2018-10-15T10:28:00.000Z","6.695852530390745 -1.620610656513842 283.7845127091073 6.0",6.69585253039075,-1.62061065651384,283.784512709107,6,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,"John and Alex",1,"uuid:adc61bee-15d4-4911-9ce9-b637c507411d","adc61bee-15d4-4911-9ce9-b637c507411d","2018-10-15T21:55:22",,
280,10,9009,9009,"2018-10-15T11:33:00.000Z","6.6942201296419555 -1.620083221917815 285.7560675488769 6.0",6.69422012964196,-1.62008322191781,285.756067548877,6,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"John and Alex",1,"uuid:2c60c19f-c440-49c7-8eed-1bd9514e0e4f","2c60c19f-c440-49c7-8eed-1bd9514e0e4f","2018-10-15T21:55:27",,
280,10,9010,9010,"2018-10-15T12:02:00.000Z","6.695855646336977 -1.6166565158690838 321.19021952331775 4.0",6.69585564633698,-1.61665651586908,321.190219523318,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"John and Alex",1,"uuid:6bd3c7ed-f9d8-4c82-a1e9-d9397902bc04","6bd3c7ed-f9d8-4c82-a1e9-d9397902bc04","2018-10-15T21:55:32",,
280,1,1001,1001,"2018-10-12T08:32:00.000Z","6.692623146856899 -1.6161863629692859 301.729612977393 4.0",6.6926231468569,-1.61618636296929,301.729612977393,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,0,0,1,0,0,0,1,1,5,,,,"Hilda Darimaani
John Boateng",1,"uuid:68353418-d2cc-4412-aaf3-113dd231f037","68353418-d2cc-4412-aaf3-113dd231f037","2018-10-15T22:05:37",,
280,1,1002,1002,"2018-10-12T09:08:00.000Z","6.692249696061444 -1.618114888658152 269.2934727625066 4.0",6.69224969606144,-1.61811488865815,269.293472762507,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,0,0,0,0,0,0,1,1,4,,,,"Hilda Darimaani 
John Boateng",1,"uuid:cf265f16-cb84-42c5-a480-c40b17d40407","cf265f16-cb84-42c5-a480-c40b17d40407","2018-10-15T22:06:45",,
280,1,1003,1003,"2018-10-12T09:31:00.000Z","6.692787257307613 -1.6187202716293627 293.90178245562294 4.0",6.69278725730761,-1.61872027162936,293.901782455623,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,4,,0,0,0,0,0,0,1,1,6,,,,"Hilda Darimaani 
John Boateng",1,"uuid:950bf783-f3b4-4e45-8978-51b87d523273","950bf783-f3b4-4e45-8978-51b87d523273","2018-10-15T22:06:46",,
280,1,1004,1004,"2018-10-12T09:43:00.000Z","6.692926468263981 -1.6185374947163451 287.44861642536915 4.0",6.69292646826398,-1.61853749471635,287.448616425369,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,0,0,0,0,0,1,1,1,2,,,,"Hilda Darimaani John Boateng",1,"uuid:2a3543d4-d879-41db-a8ae-c2ff4da13062","2a3543d4-d879-41db-a8ae-c2ff4da13062","2018-10-15T22:06:46",,
280,1,1005,1005,"2018-10-12T10:00:00.000Z","6.693210870440205 -1.6173796607718596 289.0456505780648 4.0",6.6932108704402,-1.61737966077186,289.045650578065,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,0,1,0,0,0,0,1,1,7,,,,"Hilda Darimaani 
John Boateng",1,"uuid:d002306b-c8bf-4fb0-ae9b-c2ea010dd587","d002306b-c8bf-4fb0-ae9b-c2ea010dd587","2018-10-15T22:09:33",,
280,7,4010,4010,"2018-10-12T10:21:00.000Z","6.695385928619888 -1.6204863695156504 264.7578781242588 4.0",6.69538592861989,-1.62048636951565,264.757878124259,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,2,,8,3,60,1,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:0e6fbc4d-3f2c-43f0-a41a-913ccf4ad05b","0e6fbc4d-3f2c-43f0-a41a-913ccf4ad05b","2018-10-15T22:09:33",,
280,6,2001,2001,"2018-10-12T10:50:00.000Z","6.694352667678986 -1.6201190240096563 287.24071547528104 4.0",6.69435266767899,-1.62011902400966,287.240715475281,4,3,0,1,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:20b36064-4e9e-4cc7-81c8-bac2bbdcfcbc","20b36064-4e9e-4cc7-81c8-bac2bbdcfcbc","2018-10-15T22:09:34",,
280,6,2002,2002,"2018-10-12T10:54:00.000Z","6.693981907945841 -1.6199443769632407 277.2965363892694 4.0",6.69398190794584,-1.61994437696324,277.296536389269,4,3,0,1,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:26b6b877-aa96-448d-8ebf-30b23110f01b","26b6b877-aa96-448d-8ebf-30b23110f01b","2018-10-15T22:09:34",,
280,6,2003,2003,"2018-10-12T11:04:00.000Z","6.693689904780543 -1.6200674804268365 280.5670562325809 4.0",6.69368990478054,-1.62006748042684,280.567056232581,4,2,0,1,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani and John Boateng",1,"uuid:5d9a7e31-7013-4d3c-b573-611316e5b41d","5d9a7e31-7013-4d3c-b573-611316e5b41d","2018-10-15T22:09:35",,
280,2,5001,5001,"2018-10-11T07:39:00.000Z","6.695088744375897 -1.6203284509042852 290.4546290140919 4.0",6.6950887443759,-1.62032845090429,290.454629014092,4,2,0,1,,,,,,,,,,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The produce was arranged on a sack on the floor","Hilda Darimaani
John Boateng",1,"uuid:35bcad85-4aa0-4785-ad44-455bb6390b57","35bcad85-4aa0-4785-ad44-455bb6390b57","2018-10-15T22:18:26",,
280,2,5002,5002,"2018-10-11T09:08:00.000Z","6.69505557100607 -1.6202757135672372 288.09683987767767 4.0",6.69505557100607,-1.62027571356724,288.096839877678,4,1,0,1,,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Produce was arranged on the floor","Hilda Darimaani
John boateng",1,"uuid:b4023ec4-10c9-4737-ad5d-80fd974c3a79","b4023ec4-10c9-4737-ad5d-80fd974c3a79","2018-10-15T22:18:27",,
280,2,5003,5003,"2018-10-11T09:23:00.000Z","6.695113573571784 -1.6203292932348945 288.953292329518 4.0",6.69511357357178,-1.62032929323489,288.953292329518,4,1,0,1,,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Produce was in a basket on the floor","Hilda Darimaani
John boateng",1,"uuid:d95c287d-d94d-4fff-89f3-2f0d74f17b34","d95c287d-d94d-4fff-89f3-2f0d74f17b34","2018-10-15T22:21:26",,
280,2,5004,5004,"2018-10-11T09:30:00.000Z","6.696403211144698 -1.6206379905746369 290.9563538453548 4.0",6.6964032111447,-1.62063799057464,290.956353845355,4,1,0,1,,,,,,,,,,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Produce was open on a table","Hilda Darimaani
John Boateng",1,"uuid:e23ef649-da82-40fc-8143-7eeb8922fadf","e23ef649-da82-40fc-8143-7eeb8922fadf","2018-10-15T22:21:27",,
