"sample_type_name","sample_id","neighb_id","neighborhood","age","pop","p","r","n.response","mu","sigma","n.sample","exposure","dose","popDose","deployment_id","country","city","citylabel","date","pathway","neighb_pop","neighb_pop_label","perDose"
"Raw Produce",2,901,"Makindye","Children","c",0.0958961306361103,0.460150356483913,175,3.67777949750853,1.31366792761258,9,0.676,5222555.4835026,5222555.4835026,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Raw Produce","Kampala 901 Children","Kampala 901",0.291957314187107
"Surface Water",5,901,"Makindye","Adults","a",0.0206244877763937,0.14910928791976,176,3.60886532024218,1.41658560126099,5,0.446,54657.7014309265,54657.7014309265,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Surface Water","Kampala 901 Adults","Kampala 901",0.00146675306522836
"Surface Water",5,901,"Makindye","Children","c",0.00672532239551812,0.121884892368648,176,3.60886532024218,1.41658560126099,5,0.445,1006302.07399394,1006302.07399394,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Surface Water","Kampala 901 Children","Kampala 901",0.0562554580247648
"Street Food",10,901,"Makindye","Adults","a",0.216056276281189,1.98118362758776,176,3.47872046138257,1.97787419077734,7,0.96,314414004.965382,314414004.965382,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Street Food","Kampala 901 Adults","Kampala 901",8.43737832840441
"Street Food",10,901,"Makindye","Children","c",0.211960209020756,2.37736382324859,176,3.47872046138257,1.97787419077734,7,0.968,131254722.372489,131254722.372489,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Street Food","Kampala 901 Children","Kampala 901",7.33755272477176
"Open Drain Water",1,902,"Central","Adults","a",0.0239027559686726,0.22813108099755,146,6.49158585903276,0.572925183392055,7,0.571,34125.1154695014,34125.1154695014,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Open Drain Water","Kampala 902 Adults","Kampala 902",0.000220498827729603
"Open Drain Water",1,902,"Central","Children","c",0.0438173978439932,0.389439303866205,145,6.49158585903276,0.572925183392055,7,0.708,688476.83356825,688476.83356825,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Open Drain Water","Kampala 902 Children","Kampala 902",0.00557374498445598
"Municipal Drinking Water",3,902,"Central","Adults","a",0.00127603940282379,0.120060965009727,292,-0.301029972047387,1.14314337951978e-05,10,0.555,72.472813707398,72.472813707398,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Municipal Drinking Water","Kampala 902 Adults","Kampala 902",4.6828179904707e-07
"Municipal Drinking Water",3,902,"Central","Children","c",0.0021497254869775,0.14048678213311,288,-0.301029972047387,1.14314337951978e-05,10,0.554,28.2223586035353,28.2223586035353,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Municipal Drinking Water","Kampala 902 Children","Kampala 902",2.28481514622205e-07
"Floodwater",6,902,"Central","Adults","a",0.108479776541996,0.598699670234002,292,5.95300028212199,0.824659820144866,10,0.731,60574.3654125827,60574.3654125827,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Floodwater","Kampala 902 Adults","Kampala 902",0.000391400186641895
"Floodwater",6,902,"Central","Children","c",0.0903041572276375,0.645659676628025,288,5.95300028212199,0.824659820144866,10,0.78,1335513.113051,1335513.113051,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Floodwater","Kampala 902 Children","Kampala 902",0.010811997081969
"Public Latrine",7,902,"Central","Adults","a",0.0116593152925604,0.158963649072389,146,1.00528528084494,1.25287596944646,9,0.489,2781.72584623151,2781.72584623151,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Public Latrine","Kampala 902 Adults","Kampala 902",1.79740721670925e-05
"Public Latrine",7,902,"Central","Children","c",0.0208972208579018,0.235774324961695,145,1.00528528084494,1.25287596944646,9,0.637,2334.62301104008,2334.62301104008,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Public Latrine","Kampala 902 Children","Kampala 902",1.89005536045973e-05
"Raw Produce",2,902,"Central","Adults","a",0.149807852444574,0.712951985644779,146,3.30288619890722,1.96012792399944,6,0.755,329518877.123381,329518877.123381,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Raw Produce","Kampala 902 Adults","Kampala 902",2.1291803740684
"Raw Produce",2,902,"Central","Children","c",0.143543030178085,0.580003253352029,144,3.30288619890722,1.96012792399944,6,0.645,49027992.9790609,49027992.9790609,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Raw Produce","Kampala 902 Children","Kampala 902",0.396918990794037
"Street Food",10,902,"Central","Adults","a",0.190511162391064,1.64003651620068,146,3.7951789735849,2.0223238987021,6,0.94,1086644242.56231,1086644242.56231,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Street Food","Kampala 902 Adults","Kampala 902",7.02133248042053
"Street Food",10,902,"Central","Children","c",0.15149831963238,1.623458624815,145,3.7951789735849,2.0223238987021,6,0.952,1066605616.10991,1066605616.10991,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Street Food","Kampala 902 Children","Kampala 902",8.63498583151071
"Open Drain Water",1,903,"Kawempe","Adults","a",0.0204889896020635,0.260019796938952,138,7.28240186164562,1.28860221226222,8,0.617,3342039.314356,3342039.314356,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Open Drain Water","Kampala 903 Adults","Kampala 903",6.25885221024963
"Open Drain Water",1,903,"Kawempe","Children","c",0.0270433692466904,0.462338976018402,138,7.28240186164562,1.28860221226222,8,0.804,207977844.442522,207977844.442522,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Open Drain Water","Kampala 903 Children","Kampala 903",8.25870806703545
"Municipal Drinking Water",3,903,"Kawempe","Adults","a",0.000882840505452559,0.116455229239925,274,-0.301030020924217,1.17204057543289e-05,9,0.566,75.054190238207,75.054190238207,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Municipal Drinking Water","Kampala 903 Adults","Kampala 903",0.000140558814626458
"Municipal Drinking Water",3,903,"Kawempe","Children","c",0.00153973053413859,0.132901874276662,276,-0.301030020924217,1.17204057543289e-05,9,0.558,28.880705385805,28.880705385805,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Municipal Drinking Water","Kampala 903 Children","Kampala 903",1.14684001649676e-06
"Floodwater",6,903,"Kawempe","Adults","a",0.098836130475763,1.02825439171094,276,5.57007470776458,0.720932662457907,10,0.914,26573.2606910737,26573.2606910737,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Floodwater","Kampala 903 Adults","Kampala 903",0.0497654562875528
"Floodwater",6,903,"Kawempe","Children","c",0.0487145783261831,0.791818183878728,276,5.57007470776458,0.720932662457907,10,0.91,1008883.19764706,1008883.19764706,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Floodwater","Kampala 903 Children","Kampala 903",0.0400623048355856
"Public Latrine",7,903,"Kawempe","Adults","a",0.0143325965644449,0.166887387263205,138,1.80520460876047,1.25024894173644,10,0.512,4574.31838878486,4574.31838878486,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Public Latrine","Kampala 903 Adults","Kampala 903",0.00856662057655913
"Public Latrine",7,903,"Kawempe","Children","c",0.00449276727165306,0.136248431128885,138,1.80520460876047,1.25024894173644,10,0.512,41066.9426168476,41066.9426168476,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Public Latrine","Kampala 903 Children","Kampala 903",0.00163075009834509
"Raw Produce",2,903,"Kawempe","Adults","a",0.108503848410056,0.557083702294788,138,2.02822321320985,1.16795852082043,8,0.723,39467.4704344572,39467.4704344572,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Raw Produce","Kampala 903 Adults","Kampala 903",0.0739132731026129
"Raw Produce",2,903,"Kawempe","Children","c",0.126027577615594,0.741030636594026,138,2.02822321320985,1.16795852082043,8,0.786,28116.558645243,28116.558645243,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Raw Produce","Kampala 903 Children","Kampala 903",0.0011164960879519
"Surface Water",5,903,"Kawempe","Adults","a",0.022637789488039,0.0611914343393333,138,3.32647022923818,1.5341673440241,4,0.202,76025.0297538881,76025.0297538882,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Surface Water","Kampala 903 Adults","Kampala 903",0.142376968297606
"Surface Water",5,903,"Kawempe","Children","c",0.0228820837359524,0.0602416189094935,138,3.32647022923818,1.5341673440241,4,0.215,493645.590117925,493645.590117925,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Surface Water","Kampala 903 Children","Kampala 903",0.0196024476948077
"Street Food",10,903,"Kawempe","Adults","a",0.109801359973466,1.07164439823448,138,2.06298683887522,0.227473130186278,6,0.885,5179.28266170298,5179.28266170299,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Street Food","Kampala 903 Adults","Kampala 903",0.00969957612271651
"Street Food",10,903,"Kawempe","Children","c",0.0517313996450263,0.84895325808964,138,2.06298683887522,0.227473130186278,6,0.923,4399.75210232042,4399.75210232042,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Street Food","Kampala 903 Children","Kampala 903",0.000174712206859284
"Open Drain Water",1,904,"Rubaga","Adults","a",0.00427052494206326,0.155281649851901,157,6.14163036458198,1.01696664671182,6,0.582,304262.968947875,304262.968947875,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Open Drain Water","Kampala 904 Adults","Kampala 904",0.0122954311267508
"Open Drain Water",1,904,"Rubaga","Children","c",0.0178692010832651,0.21808586330581,159,6.14163036458198,1.01696664671182,6,0.594,2148909.50214671,2148909.50214671,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Open Drain Water","Kampala 904 Children","Kampala 904",0.000190684112201868
"Municipal Drinking Water",3,904,"Rubaga","Adults","a",0.000316583936786076,0.0844892901464127,318,-0.301029982491105,1.1402932461417e-05,10,0.486,66.4129349359273,66.4129349359273,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Municipal Drinking Water","Kampala 904 Adults","Kampala 904",2.6837826182192e-06
"Municipal Drinking Water",3,904,"Rubaga","Children","c",0.00529761132409709,0.165892941168992,317,-0.301029982491105,1.1402932461417e-05,10,0.579,28.1975349901702,28.1975349901702,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Municipal Drinking Water","Kampala 904 Children","Kampala 904",2.5021165016537e-09
"Floodwater",6,904,"Rubaga","Adults","a",0.0700616277716608,0.402529354429504,318,5.18357604133998,2.51912762645997,7,0.662,204577236.742973,204577236.742973,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Floodwater","Kampala 904 Adults","Kampala 904",8.2670767762906
"Floodwater",6,904,"Rubaga","Children","c",0.0544484238822724,0.460717995536055,317,5.18357604133998,2.51912762645997,7,0.729,125056165495.276,125056165495.276,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Floodwater","Kampala 904 Children","Kampala 904",11.0968953643766
"Public Latrine",7,904,"Rubaga","Adults","a",0.0199519961683459,0.19549110060165,159,-0.154901938936563,1.14254722478918e-05,10,0.514,0.890503136720174,0.890503136720174,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Public Latrine","Kampala 904 Adults","Kampala 904",3.59857133569684e-08
"Public Latrine",7,904,"Rubaga","Children","c",0.00893509092124247,0.226234913202432,159,-0.154901938936563,1.14254722478918e-05,10,0.662,2.77622744453505,2.77622744453505,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Public Latrine","Kampala 904 Children","Kampala 904",2.46349353010346e-10
"Raw Produce",2,904,"Rubaga","Adults","a",0.116014449991814,0.484940266581189,158,2.41250423037072,1.3731734931225,7,0.635,615269.945547785,615269.945547785,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Raw Produce","Kampala 904 Adults","Kampala 904",0.024863391250016
"Raw Produce",2,904,"Rubaga","Children","c",0.125038271609791,0.42616084216811,159,2.41250423037072,1.3731734931225,7,0.572,160532.851708161,160532.851708161,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Raw Produce","Kampala 904 Children","Kampala 904",1.42449294754503e-05
"Street Food",10,904,"Rubaga","Adults","a",0.171909517448076,1.52118353518229,159,2.80274559081784,0.994852551874544,7,0.931,223686.757144945,223686.757144945,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Street Food","Kampala 904 Adults","Kampala 904",0.00903930283054944
"Street Food",10,904,"Rubaga","Children","c",0.157669767689826,1.96557237296797,158,2.80274559081784,0.994852551874544,7,0.968,150501.996590193,150501.996590193,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Street Food","Kampala 904 Children","Kampala 904",1.33548386173269e-05
"Open Drain Water",1,905,"Nakawa","Adults","a",0.0228206215249278,0.196010215778632,155,5.73075085921885,1.1421078579168,12,0.513,55435.6741511587,55435.6741511587,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Open Drain Water","Kampala 905 Adults","Kampala 905",0.009783340504541
"Open Drain Water",1,905,"Nakawa","Children","c",0.0500612023053173,0.393880053633218,155,5.73075085921885,1.1421078579168,12,0.714,793662.651095171,793662.651095171,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Open Drain Water","Kampala 905 Children","Kampala 905",0.585532835900411
"Municipal Drinking Water",3,905,"Nakawa","Adults","a",0.000282539581495251,0.0868673997475005,309,-0.0444817514156042,0.638921723376858,10,0.559,370.983593038933,370.983593038933,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Municipal Drinking Water","Kampala 905 Adults","Kampala 905",6.54715373786446e-05
"Municipal Drinking Water",3,905,"Nakawa","Children","c",0.00139044028362523,0.116842458204169,309,-0.0444817514156042,0.638921723376858,10,0.53,139.444437438352,139.444437438352,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Municipal Drinking Water","Kampala 905 Children","Kampala 905",0.000102876577083662
"Floodwater",6,905,"Nakawa","Adults","a",0.092052471101651,0.659320177678478,310,5.49558000975458,0.662280185009888,9,0.796,13619.6955763916,13619.6955763916,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Floodwater","Kampala 905 Adults","Kampala 905",0.00240361683035913
"Floodwater",6,905,"Nakawa","Children","c",0.0844081690833589,0.740691928474992,310,5.49558000975458,0.662280185009888,9,0.842,337226.950358724,337226.950358724,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Floodwater","Kampala 905 Children","Kampala 905",0.248792673200786
"Public Latrine",7,905,"Nakawa","Adults","a",0.0223935572391418,0.185168794110434,155,0.829569618379087,1.48647353156161,10,0.545,5134.96855471596,5134.96855471596,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Public Latrine","Kampala 905 Adults","Kampala 905",0.000906224134911994
"Public Latrine",7,905,"Nakawa","Children","c",0.0284979305158668,0.229269463546341,155,0.829569618379087,1.48647353156161,10,0.551,1120.47984112679,1120.47984112679,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Public Latrine","Kampala 905 Children","Kampala 905",0.000826645600670379
"Raw Produce",2,905,"Nakawa","Adults","a",0.138940743404692,0.590165469663951,155,3.09884659433206,1.78301989060208,10,0.662,43182958.0160817,43182958.0160817,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Raw Produce","Kampala 905 Adults","Kampala 905",7.62096950625422
"Raw Produce",2,905,"Nakawa","Children","c",0.153881621565894,0.65703249401622,155,3.09884659433206,1.78301989060208,10,0.723,8314225.17861073,8314225.17861073,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Raw Produce","Kampala 905 Children","Kampala 905",6.13390568452335
"Street Food",10,905,"Nakawa","Adults","a",0.202528740762116,2.10095179245899,155,2.14151343860908,0.597301957203996,10,0.974,11616.3282703807,11616.3282703807,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Street Food","Kampala 905 Adults","Kampala 905",0.00205006066259384
"Street Food",10,905,"Nakawa","Children","c",0.194092321070691,2.53422114795985,155,2.14151343860908,0.597301957203996,10,0.985,8823.92337860175,8823.92337860175,9,"Uganda","Kampala","Kampala 18",2018-10-01,"Street Food","Kampala 905 Children","Kampala 905",0.00650994080735829
"Public Latrine",7,1001,"Peoplestown","Adults","a",0.413986501321583,3.91712053310467,21,-0.046394806456657,0.400534475857024,10,0.965,1.14368305179403,1.14368305179403,10,"USA","Atlanta","Atlanta 16",2016-11-01,"Public Latrine","Atlanta 1001 Adults","Atlanta 1001",0.00326356552238176
"Public Latrine",7,1001,"Peoplestown","Children","c",0.267537845575578,2.96471536719271,19,-0.046394806456657,0.400534475857024,10,0.987,1.70107014771117,1.70107014771117,10,"USA","Atlanta","Atlanta 16",2016-11-01,"Public Latrine","Atlanta 1001 Children","Atlanta 1001",0.0103088827141853
"Raw Produce",2,1001,"Peoplestown","Adults","a",0.289677473398758,4.00646427558977,22,1.39793999045335,1.14477640683418e-05,10,0.994,1059.07513038251,1059.07513038251,10,"USA","Atlanta","Atlanta 16",2016-11-01,"Raw Produce","Atlanta 1001 Adults","Atlanta 1001",3.02213194093114
"Raw Produce",2,1001,"Peoplestown","Children","c",0.254048085804894,2.78164975707427,19,1.39793999045335,1.14477640683418e-05,10,0.985,433.750808228097,433.750808228097,10,"USA","Atlanta","Atlanta 16",2016-11-01,"Raw Produce","Atlanta 1001 Children","Atlanta 1001",2.62863128556045
"Municipal Drinking Water",3,1101,"Old Town","Adults","a",0.00761308793840899,0.484372247700227,242,-0.0457959041602987,0.921338204948887,9,0.908,2494.35442610929,2494.35442610929,11,"India","Vellore","Vellore 14",2014-02-01,"Municipal Drinking Water","Vellore 1101 Adults","Vellore 1101",0.00141650251049928
"Municipal Drinking Water",3,1101,"Old Town","Children","c",0.00796354839092472,0.473828510646653,208,-0.0457959041602987,0.921338204948887,9,0.914,880.530056367356,880.530056367356,11,"India","Vellore","Vellore 14",2014-02-01,"Municipal Drinking Water","Vellore 1101 Children","Vellore 1101",0.000586320681986099
"Public Latrine",7,1101,"Old Town","Adults","a",0.0351757673044236,0.250176510562982,242,2.26936414258563,1.49096058341713,12,0.544,1461.46496699807,1461.46496699807,11,"India","Vellore","Vellore 14",2014-02-01,"Public Latrine","Vellore 1101 Adults","Vellore 1101",0.000829941716818719
"Public Latrine",7,1101,"Old Town","Children","c",0.0358775725560054,0.252598922827081,209,2.26936414258563,1.49096058341713,12,0.55,4293.22167872693,4293.22167872693,11,"India","Vellore","Vellore 14",2014-02-01,"Public Latrine","Vellore 1101 Children","Vellore 1101",0.00285873792085355
"Raw Produce",2,1101,"Old Town","Adults","a",0.0627858018860578,0.360195214833646,243,4.12577327420845,1.3399284962095,10,0.609,12492981.7732188,12492981.7732188,11,"India","Vellore","Vellore 14",2014-02-01,"Raw Produce","Vellore 1101 Adults","Vellore 1101",7.09455715681474
"Raw Produce",2,1101,"Old Town","Children","c",0.0472064349384956,0.345914317545063,209,4.12577327420845,1.3399284962095,10,0.648,10542102.3869185,10542102.3869185,11,"India","Vellore","Vellore 14",2014-02-01,"Raw Produce","Vellore 1101 Children","Vellore 1101",7.0196952578375
"Municipal Drinking Water",3,1102,"Chinna Allapuram","Adults","a",0.00441416472760428,0.40718619098216,221,-0.00974890416054728,1.04406015032728,9,0.888,4854.39911642889,4854.39911642889,11,"India","Vellore","Vellore 14",2014-02-01,"Municipal Drinking Water","Vellore 1102 Adults","Vellore 1102",0.00660704737854798
"Municipal Drinking Water",3,1102,"Chinna Allapuram","Children","c",0.00369501488661223,0.347362913147041,188,-0.00974890416054728,1.04406015032728,9,0.862,2232.43766314619,2232.43766314619,11,"India","Vellore","Vellore 14",2014-02-01,"Municipal Drinking Water","Vellore 1102 Children","Vellore 1102",0.00554913399929428
"Public Latrine",7,1102,"Chinna Allapuram","Adults","a",0.0861476188682916,0.329325056612195,234,2.01731320833377,1.62219279353744,11,0.569,2300.09813171855,2300.09813171855,11,"India","Vellore","Vellore 14",2014-02-01,"Public Latrine","Vellore 1102 Adults","Vellore 1102",0.00313053314469816
"Public Latrine",7,1102,"Chinna Allapuram","Children","c",0.0777235260276178,0.356359386940447,187,2.01731320833377,1.62219279353744,11,0.61,4553.86748255599,4553.86748255599,11,"India","Vellore","Vellore 14",2014-02-01,"Public Latrine","Vellore 1102 Children","Vellore 1102",0.0113194743543786
"Raw Produce",2,1102,"Chinna Allapuram","Adults","a",0.122969770717574,0.281622540795339,223,4.11567278184798,1.34410092665251,10,0.449,4909413.60439096,4909413.60439096,11,"India","Vellore","Vellore 14",2014-02-01,"Raw Produce","Vellore 1102 Adults","Vellore 1102",6.68192447862856
"Raw Produce",2,1102,"Chinna Allapuram","Children","c",0.0816588057072856,0.235367480796558,188,4.11567278184798,1.34410092665251,10,0.429,2572590.41667547,2572590.41667547,11,"India","Vellore","Vellore 14",2014-02-01,"Raw Produce","Vellore 1102 Children","Vellore 1102",6.39464616777417
