col_neighborhood,col_sample_type,col_id,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_id,col_bw_cl_free,col_bw_cl_total,col_f_latrine_distance,col_p_type,col_p_type_other,col_p_num,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_odw_type,col_odw_container,col_odw_container_lid,col_odw_id,col_odw_cl_free,col_odw_cl_total,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_hw,col_s_type,col_s_type_other,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_notes,col_enum,col_photo,meta/instanceID,_uuid,_submission_time,_tags,_notes
382,8,2609,2609,2019-10-16T07:54:00.000+02:00,-15.3396424 28.31064718 1232.0 4.5509996,-15.3396424,28.31064718,1232,4.5509996,1,0,0,0,2,3,n/a,15,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:fd29db6c-8e65-4c29-afd2-3f4d0e7165e4,fd29db6c-8e65-4c29-afd2-3f4d0e7165e4,2019-10-16T13:44:14,,
382,7,2509,2509,2019-10-16T07:59:00.000+02:00,-15.33982753 28.31042811 1229.0 4.5509996,-15.33982753,28.31042811,1229,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,3,1,30,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:6ef35036-f8eb-4271-96f4-7d3796a11964,6ef35036-f8eb-4271-96f4-7d3796a11964,2019-10-16T13:44:14,,
382,11,2309,2309,2019-10-16T08:18:00.000+02:00,-15.33923008 28.30980079 1235.0 4.5509996,-15.33923008,28.30980079,1235,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,n/a,2309,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:041d895a-dcad-465e-b408-17c514249112,041d895a-dcad-465e-b408-17c514249112,2019-10-16T13:44:15,,
382,2,2709,2709,2019-10-16T08:21:00.000+02:00,-15.33918711 28.30965777 1236.0 4.5509996,-15.33918711,28.30965777,1236,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:6b718946-3498-4f8d-bb06-bb90557c1e52,6b718946-3498-4f8d-bb06-bb90557c1e52,2019-10-16T13:44:16,,
382,1,2405,2405,2019-10-16T08:44:00.000+02:00,-15.34417925 28.29905577 1224.0 4.5509996,-15.34417925,28.29905577,1224,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,1,1,n/a,0,0,1,0,0,0,1,1,2,n/a,n/a,n/a,Chilufya,1,uuid:f732721e-be9a-4c7e-b98b-403f8b317b8c,f732721e-be9a-4c7e-b98b-403f8b317b8c,2019-10-16T13:44:17,,
382,1,2409,2409,2019-10-16T08:49:00.000+02:00,-15.3442055 28.2990922 1227.0 4.5509996,-15.3442055,28.2990922,1227,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,2,1,n/a,0,0,1,0,0,0,1,1,2,n/a,n/a,n/a,Chilufya,0,uuid:9f968017-0d83-41e1-903a-6add8f856a7d,9f968017-0d83-41e1-903a-6add8f856a7d,2019-10-16T13:44:17,,
382,7,2508,2508,2019-10-17T07:18:00.000+02:00,-15.34364874 28.29514966 1229.0 4.5509996,-15.34364874,28.29514966,1229,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,8,0,30,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:b84f00b9-aaa8-4be6-bd8d-e50e99041f40,b84f00b9-aaa8-4be6-bd8d-e50e99041f40,2019-10-17T15:08:31,,
382,8,2608,2608,2019-10-17T07:21:00.000+02:00,-15.34364615 28.29514961 1226.0 4.5509996,-15.34364615,28.29514961,1226,4.5509996,1,0,0,0,2,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:9cefc6ab-63a8-41ac-81e0-44f66cacf168,9cefc6ab-63a8-41ac-81e0-44f66cacf168,2019-10-17T15:08:31,,
382,11,2308,2308,2019-10-17T07:23:00.000+02:00,-15.34362425 28.29520665 1235.0 4.5509996,-15.34362425,28.29520665,1235,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,n/a,2308,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:d0e8ed2f-96f5-44e6-b62c-1928951581d9,d0e8ed2f-96f5-44e6-b62c-1928951581d9,2019-10-17T15:08:32,,
382,1,2408,2408,2019-10-17T07:29:00.000+02:00,-15.34382591 28.29517939 1230.0 4.5509996,-15.34382591,28.29517939,1230,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,2,1,n/a,0,0,1,0,0,0,1,0,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:eb6dd652-d315-49e6-86d1-7e0427f8ae73,eb6dd652-d315-49e6-86d1-7e0427f8ae73,2019-10-17T15:08:33,,
382,2,2708,2708,2019-10-17T07:54:00.000+02:00,-15.34290847 28.29532119 1237.0 4.5509996,-15.34290847,28.29532119,1237,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:403546a9-3e88-4f53-ad92-8602500a79e4,403546a9-3e88-4f53-ad92-8602500a79e4,2019-10-17T15:08:33,,
382,9,2208,2208,2019-10-17T08:13:00.000+02:00,-15.34759015 28.29647216 1224.0 4.5509996,-15.34759015,28.29647216,1224,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,2208,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:b6bf2d31-e8de-44a7-9346-4bb7c7307fac,b6bf2d31-e8de-44a7-9346-4bb7c7307fac,2019-10-17T15:08:34,,
382,9,2207,2207,2019-10-17T08:16:00.000+02:00,-15.34759068 28.29647336 1227.0 4.5509996,-15.34759068,28.29647336,1227,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,2207,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:510968a1-87c9-4550-ac99-03eaa4c412b7,510968a1-87c9-4550-ac99-03eaa4c412b7,2019-10-17T15:08:35,,
382,3,2108,2108,2019-10-17T08:26:00.000+02:00,-15.34766699 28.29615236 1210.0 4.5509996,-15.34766699,28.29615236,1210,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,2108,3,5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:70c91b06-5e7d-40a1-ac75-03c40dd5ae27,70c91b06-5e7d-40a1-ac75-03c40dd5ae27,2019-10-17T15:08:35,,
382,9,2201,2201,2019-10-17T08:47:00.000+02:00,-15.35181886 28.29096712 1215.0 4.5509996,-15.35181886,28.29096712,1215,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:3dce26a7-bca1-4c9c-a5bb-23076e9d2c5a,3dce26a7-bca1-4c9c-a5bb-23076e9d2c5a,2019-10-17T15:08:36,,
382,9,2202,2202,2019-10-17T08:50:00.000+02:00,-15.3518167 28.29097357 1223.0 4.5509996,-15.3518167,28.29097357,1223,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,2202,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:61052b70-37af-4696-bd78-d51884180f88,61052b70-37af-4696-bd78-d51884180f88,2019-10-17T15:08:36,,
382,9,2203,2203,2019-10-17T08:52:00.000+02:00,-15.35181193 28.29104957 1230.0 4.5509996,-15.35181193,28.29104957,1230,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,2203,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:87a7a33d-9b4e-44f1-8197-013eb156d242,87a7a33d-9b4e-44f1-8197-013eb156d242,2019-10-17T15:08:37,,
382,9,2204,2204,2019-10-17T08:53:00.000+02:00,-15.35173801 28.29108113 1229.0 4.5509996,-15.35173801,28.29108113,1229,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,2204,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:4b936389-e3dd-435d-a54e-d71bf572d9b4,4b936389-e3dd-435d-a54e-d71bf572d9b4,2019-10-17T15:08:37,,
382,11,2307,2307,2019-10-17T09:12:00.000+02:00,-15.34326584 28.29141281 1236.0 4.5509996,-15.34326584,28.29141281,1236,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,n/a,2307,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:317b2d03-bfe1-4879-b7e0-7d258e8be420,317b2d03-bfe1-4879-b7e0-7d258e8be420,2019-10-17T15:08:38,,
382,7,2507,2507,2019-10-17T09:13:00.000+02:00,-15.34317781 28.29128194 1239.0 4.5509996,-15.34317781,28.29128194,1239,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,4,3,100,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:3ac5b7b9-ab66-4834-8e82-1436a408c094,3ac5b7b9-ab66-4834-8e82-1436a408c094,2019-10-17T15:08:38,,
382,2,2707,2707,2019-10-17T09:25:00.000+02:00,-15.34308976 28.29151276 1231.0 4.5509996,-15.34308976,28.29151276,1231,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:b4820562-70ae-49e7-93b3-0157435fe079,b4820562-70ae-49e7-93b3-0157435fe079,2019-10-17T15:08:39,,
382,8,2607,2607,2019-10-17T09:28:00.000+02:00,-15.34308828 28.29151279 1237.0 4.5509996,-15.34308828,28.29151279,1237,4.5509996,1,0,0,0,4,3,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:3bec578a-4970-41ad-bf5c-984b1c16faf0,3bec578a-4970-41ad-bf5c-984b1c16faf0,2019-10-17T15:08:40,,
382,3,2107,2107,2019-10-17T09:39:00.000+02:00,-15.34372541 28.29232512 1234.0 4.5509996,-15.34372541,28.29232512,1234,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,2107,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:e488efc9-f86f-46b0-ba68-52b47ed7ddf6,e488efc9-f86f-46b0-ba68-52b47ed7ddf6,2019-10-17T15:08:40,,
382,3,2105,2105,2019-10-17T09:44:00.000+02:00,-15.34374676 28.29235935 1240.0 4.5509996,-15.34374676,28.29235935,1240,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,2105,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:6a71b355-ecc8-4a43-9a46-199194635ef0,6a71b355-ecc8-4a43-9a46-199194635ef0,2019-10-17T15:08:41,,
382,1,2407,2407,2019-10-17T09:45:00.000+02:00,-15.34376593 28.29239976 1237.0 4.5509996,-15.34376593,28.29239976,1237,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,2,2,4,n/a,0,0,0,0,0,0,1,1,2,n/a,n/a,n/a,Nchimunya,0,uuid:f5281e56-2f89-49e5-b466-2c38628e8fe6,f5281e56-2f89-49e5-b466-2c38628e8fe6,2019-10-17T15:08:42,,
382,2,2700,2700,2019-10-17T10:03:00.000+02:00,-15.35133087 28.2791385 1225.0 4.5509996,-15.35133087,28.2791385,1225,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Cucumber,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:1b256244-65d1-4fd6-9e11-77ee60dc25dc,1b256244-65d1-4fd6-9e11-77ee60dc25dc,2019-10-17T15:08:42,,
382,11,2300,2300,2019-10-17T10:17:00.000+02:00,-15.35114304 28.27895682 1218.0 4.5509996,-15.35114304,28.27895682,1218,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,n/a,2300,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:65744824-d351-4524-ac16-cbbd9d68a3fd,65744824-d351-4524-ac16-cbbd9d68a3fd,2019-10-17T15:08:43,,
382,1,2400,2400,2019-10-17T10:19:00.000+02:00,-15.35109516 28.27895442 1224.0 4.5509996,-15.35109516,28.27895442,1224,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,2,3,1,n/a,0,0,0,0,0,1,1,1,4,n/a,n/a,n/a,Chilufya,1,uuid:ef63e83a-67a0-47e8-ade6-5e03c8a19189,ef63e83a-67a0-47e8-ade6-5e03c8a19189,2019-10-17T15:08:44,,
382,7,2500,2500,2019-10-17T10:30:00.000+02:00,-15.35062485 28.27805253 1213.0 13.653,-15.35062485,28.27805253,1213,13.653,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,4,0,100,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chimunya,1,uuid:e2d3e485-3eb6-42e1-a633-0120553a15c5,e2d3e485-3eb6-42e1-a633-0120553a15c5,2019-10-17T15:08:44,,
382,8,2600,2600,2019-10-17T10:34:00.000+02:00,-15.35060681 28.27806549 1217.0 4.5509996,-15.35060681,28.27806549,1217,4.5509996,1,0,0,0,2,3,n/a,5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:58d7437e-371a-49d4-8d39-17c70fa95d32,58d7437e-371a-49d4-8d39-17c70fa95d32,2019-10-17T15:08:45,,
382,9,2200,2200,2019-10-17T10:40:00.000+02:00,-15.34969742 28.27795419 1217.0 4.5509996,-15.34969742,28.27795419,1217,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,2200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:9aadc348-3023-4760-a44b-abfc798714fb,9aadc348-3023-4760-a44b-abfc798714fb,2019-10-17T15:08:45,,
382,3,2100,2100,2019-10-17T10:42:00.000+02:00,-15.34972041 28.27792922 1217.0 4.5509996,-15.34972041,28.27792922,1217,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,2100,3,5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:24c3b789-b995-4555-b6da-a7b432c3c933,24c3b789-b995-4555-b6da-a7b432c3c933,2019-10-17T15:08:46,,
382,11,2306,2306,2019-10-17T10:51:00.000+02:00,-15.34656122 28.27942524 1223.0 4.5509996,-15.34656122,28.27942524,1223,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,n/a,2306,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:86603195-de6a-4db0-83a9-18034977b065,86603195-de6a-4db0-83a9-18034977b065,2019-10-17T15:08:47,,
382,1,2406,2406,2019-10-17T10:53:00.000+02:00,-15.34653735 28.27942284 1228.0 4.5509996,-15.34653735,28.27942284,1228,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,1,2,n/a,0,0,0,0,0,1,0,1,5,n/a,n/a,n/a,Nchimunya,1,uuid:8bbf34e6-1dd3-4ac8-a723-e0d199042ac6,8bbf34e6-1dd3-4ac8-a723-e0d199042ac6,2019-10-17T15:08:47,,
382,8,2606,2606,2019-10-17T10:56:00.000+02:00,-15.34651076 28.27943843 1231.0 4.5509996,-15.34651076,28.27943843,1231,4.5509996,1,0,0,0,4,3,n/a,50,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:49041546-9f0e-49b9-806d-0d5f9eb9e9b4,49041546-9f0e-49b9-806d-0d5f9eb9e9b4,2019-10-17T15:08:48,,
382,2,2706,2706,2019-10-17T11:06:00.000+02:00,-15.34660224 28.27899109 1224.0 4.5509996,-15.34660224,28.27899109,1224,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:3250e003-2dca-432d-a032-2f07605441d3,3250e003-2dca-432d-a032-2f07605441d3,2019-10-17T15:08:49,,
