lab_start_dt,subscriberid,simserial,deviceid,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,lab_id,lab_id_val,lab_pcr_type,lab_pcr_type/1,lab_pcr_type/2,lab_pcr_note,lab_pcr_filename,lab_pcr_ty_note2,lab_pcr_ty_date,lab_pcr_ty_results1,lab_pcr_ty_results2,lab_pcr_ty_results3,lab_pcr_para_note2,lab_pcr_para_date,lab_pcr_para_results1,lab_pcr_para_results2,lab_pcr_para_results3,lab_closing,lab_notes,lab_enum,__version__,_id,_uuid,_submission_time,_index
2019/12/04 18:44:02,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 18:46:37,59,1,99,NA,NA,FB1073UP,FB1073UP,1546387200,1,1,NA,"S.typhi 23.10.2019, s.paratyphi 23.10.2019",NA,2019/10/23 00:00:00,9999,9999,NA,NA,2019/10/23 00:00:00,9999,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5856,7e360093-6746-458d-8906-c2e5c6427146,2019/12/04 06:13:45,199
2019/12/04 18:46:37,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 18:47:58,59,1,11,NA,NA,PLC1038,PLc1038,1546387200,1,1,NA,"S.typhi 23.10.2019, s.paratyphi 23.10.2019",NA,2019/10/23 00:00:00,33.55,33.02,NA,NA,2019/10/23 00:00:00,34.74,34.86,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5857,d6841b45-1dc5-490f-9916-97085efdf7de,2019/12/04 06:15:07,200
2019/12/04 18:47:58,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 18:48:45,59,1,11,NA,NA,PLC1038F,PLc1038F,1546387200,1,1,NA,"S.typhi 23.10.2019, s.paratyphi 23.10.2019",NA,2019/10/23 00:00:00,9999,9999,NA,NA,2019/10/23 00:00:00,9999,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5858,9662e888-31fd-4be8-bc2b-10ce09b00219,2019/12/04 06:15:52,201
2019/12/04 18:48:46,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 18:49:58,59,1,99,NA,NA,FB1074UP,FB1074UP,1546387200,1,1,NA,"S.typhi 23.10.2019, s.paratyphi 23.10.2019",NA,2019/10/23 00:00:00,9999,9999,NA,NA,2019/10/23 00:00:00,9999,9999,NA,NA,Associated Sample PLc1038,1,vR2ww2c5aM6KfCRDC3LGaH,5859,75519492-cf76-4116-af69-6dbd10d9b509,2019/12/04 06:17:06,202
2019/12/04 18:49:58,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 18:51:00,66,1,12,NA,NA,MO1102,MO1102,1546387200,1,1,NA,"S.typhi 23.10.2019, s.paratyphi 23.10.2019",NA,2019/10/23 00:00:00,24.55,24.45,NA,NA,2019/10/23 00:00:00,31.92,32.17,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5860,497b57ed-3682-4374-af3c-5d12c6583be9,2019/12/04 06:18:08,203
2019/12/04 18:51:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 18:51:54,59,1,12,NA,NA,MO1103,MO1103,1546387200,1,1,NA,"S.typhi 23.10.2019, s.paratyphi 23.10.2019",NA,2019/10/23 00:00:00,23.54,23.49,NA,NA,2019/10/23 00:00:00,31.97,31.99,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5861,35968c8d-1e97-4ce4-8b8a-d4334668c12d,2019/12/04 06:19:01,204
2019/12/04 18:51:54,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 18:52:57,59,1,99,NA,NA,FB1075UP,FB1075UP,1546387200,1,1,NA,"S.typhi 23.10.2019, s.paratyphi 23.10.2019",NA,2019/10/23 00:00:00,9999,9999,NA,NA,2019/10/23 00:00:00,9999,9999,NA,NA,Associated Sample MO1103,1,vR2ww2c5aM6KfCRDC3LGaH,5862,1148d492-db60-4f91-8756-daaeffa1234b,2019/12/04 06:20:05,205
2019/12/04 18:52:57,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 18:54:35,66,1,99,NA,NA,FB1076UP,FB1076UP,1546387200,1,1,NA,"S.typhi 23.10.2019, s.paratyphi 23.10.2019",NA,2019/10/23 00:00:00,9999,9999,NA,NA,2019/10/23 00:00:00,9999,9999,NA,NA,Associated Sample MO1102,1,vR2ww2c5aM6KfCRDC3LGaH,5863,59c43af1-65c6-42ef-a102-2f760ffb471e,2019/12/04 06:21:43,206
2019/12/04 18:54:35,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 18:55:46,59,1,11,NA,NA,PLC1039,PLc1039,1546387200,1,1,NA,"S.typhi 30.10.2019, s.paratyphi 30.10.2019",NA,2019/10/30 00:00:00,32.46,32.31,NA,NA,2019/10/30 00:00:00,38.13,36.87,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5864,a2e451c3-1d8b-4043-91c7-688ee54ae597,2019/12/04 06:22:55,207
2019/12/04 18:55:46,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 18:56:43,59,1,99,NA,NA,FB1077,FB1077,1546387200,1,1,NA,"S.typhi 30.10.2019, s.paratyphi 30.10.2019",NA,2019/10/30 00:00:00,9999,9999,NA,NA,2019/10/30 00:00:00,9999,9999,NA,NA,Associated sample PLc1039,1,vR2ww2c5aM6KfCRDC3LGaH,5865,89def91e-dac1-48be-8e0a-bfd8fbac2cb8,2019/12/04 06:23:52,208
2019/12/04 18:56:44,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 18:57:39,59,1,11,NA,NA,PLC1040,PLc1040,1546387200,1,1,NA,"S.typhi 30.10.2019, s.paratyphi 30.10.2019",NA,2019/10/30 00:00:00,27.27,27.58,NA,NA,2019/10/30 00:00:00,36.97,38.89,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5866,1f62d16b-ed37-4e4c-904a-98f9dacd83ba,2019/12/04 06:24:46,209
2019/12/04 18:57:39,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 18:58:37,59,1,99,NA,NA,FB1078UP,FB1078UP,1546387200,1,1,NA,"S.typhi 30.10.2019, s.paratyphi 30.10.2019",NA,2019/10/30 00:00:00,9999,9999,NA,NA,2019/10/30 00:00:00,9999,9999,NA,NA,Associated sample PLc1040,1,vR2ww2c5aM6KfCRDC3LGaH,5867,6f877f84-38c2-466b-ad1d-1200a7df1d4e,2019/12/04 06:25:44,210
2019/12/04 18:58:37,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 18:59:30,59,1,11,NA,NA,PLC1041,PLc1041,1546387200,1,1,NA,"S.typhi 30.10.2019, s.paratyphi 30.10.2019",NA,2019/10/30 00:00:00,28.28,28.41,NA,NA,2019/10/30 00:00:00,36.64,37.01,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5868,4fedb7bb-dfa1-4d44-88e3-156ec057dd17,2019/12/04 06:26:38,211
2019/12/04 18:59:30,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:00:33,59,1,99,NA,NA,FB1079UP,FB1079UP,1546387200,1,1,NA,"S.typhi 30.10.2019, s.paratyphi 30.10.2019",NA,2019/10/30 00:00:00,9999,9999,NA,NA,2019/10/30 00:00:00,9999,9999,NA,NA,Associated sample PLc1041,1,vR2ww2c5aM6KfCRDC3LGaH,5869,136c6fac-d08c-4986-b300-5a8951a75a23,2019/12/04 06:27:41,212
2019/12/04 19:00:33,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:01:28,59,1,11,NA,NA,PLC1042,PLc1042,1546387200,1,1,NA,"S.typhi 30.10.2019, s.paratyphi 30.10.2019",NA,2019/10/30 00:00:00,30.44,29.88,NA,NA,2019/10/30 00:00:00,37.71,37.91,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5870,4cb9d3e9-e75a-4f3f-beed-83c15a610da0,2019/12/04 06:28:36,213
2019/12/04 19:01:28,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:02:27,59,1,99,NA,NA,FB1080UP,FB1080UP,1546387200,1,1,NA,"S.typhi 30.10.2019, s.paratyphi 30.10.2019",NA,2019/10/30 00:00:00,9999,9999,NA,NA,2019/10/30 00:00:00,9999,9999,NA,NA,Associated sample Plc1042,1,vR2ww2c5aM6KfCRDC3LGaH,5871,362ec154-5968-423a-bf84-db8369ce5907,2019/12/04 06:29:35,214
2019/12/04 19:02:28,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/19 19:14:19,59,1,11,NA,NA,PLC1035,PLc1035,1546387200,1,1,NA,"S.typhi 24.10.2019, s.paratyphi 24.10.2019",NA,2019/10/24 00:00:00,21.92,22,NA,NA,2019/10/24 00:00:00,31.83,31.75,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5872,a9cb9f38-f09d-4f7c-8893-d3c71174e053,2019/12/04 06:31:38,215
2019/12/04 19:04:29,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/19 19:15:55,59,1,11,NA,NA,PLC1035F,PLc1035F,1546387200,1,1,NA,"S.typhi 24.10.2019, s.paratyphi 24.10.2019",NA,2019/10/24 00:00:00,29.57,29.17,NA,NA,2019/10/24 00:00:00,36.95,36.68,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5873,a37dea00-052d-4389-8cb3-2097f10437b0,2019/12/04 06:32:30,216
2019/12/04 19:05:22,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:06:18,59,1,99,NA,NA,FB1069UP,FB1069UP,1546387200,1,1,NA,"S.typhi 24.10.2019, s.paratyphi 24.10.2019",NA,2019/10/24 00:00:00,9999,9999,NA,NA,2019/10/24 00:00:00,9999,9999,NA,NA,Associated sample PLc1035,1,vR2ww2c5aM6KfCRDC3LGaH,5874,4d876706-cf8c-4310-a11c-bc9af4811234,2019/12/04 06:33:28,217
2019/12/04 19:06:19,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/19 19:18:17,59,1,11,NA,NA,PLC1036,PLc1036,1546387200,1,1,NA,"S.typhi 24.10.2019, s.paratyphi 24.10.2019",NA,2019/10/24 00:00:00,30.58,30.62,NA,NA,2019/10/24 00:00:00,35.33,35.1,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5875,cca95f1e-8b84-4549-946c-b6309232d806,2019/12/04 06:34:19,218
2019/12/04 19:07:09,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/19 19:19:21,59,1,11,NA,NA,PLC1036F,PLc1036F,1546387200,1,1,NA,"S.typhi 24.10.2019, s.paratyphi 24.10.2019",NA,2019/10/24 00:00:00,9999,9999,NA,NA,2019/10/24 00:00:00,40,38.03,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5876,a0c32027-58e5-41fe-9846-33e05ceca349,2019/12/04 06:35:07,219
2019/12/04 19:07:59,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:08:56,59,1,99,NA,NA,FB1070UP,FB1070UP,1546387200,1,1,NA,"S.typhi 24.10.2019, s.paratyphi 24.10.2019",NA,2019/10/24 00:00:00,9999,9999,NA,NA,2019/10/24 00:00:00,9999,9999,NA,NA,Associated sample PLc1036,1,vR2ww2c5aM6KfCRDC3LGaH,5877,bf825232-7fba-4da9-8936-9e6af312d2ec,2019/12/04 06:36:08,220
2019/12/04 19:08:56,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/19 19:21:49,57,1,12,NA,NA,MO1100,MO1100,1546387200,1,1,NA,"S.typhi 24.10.2019, s.paratyphi 24.10.2019",NA,2019/10/24 00:00:00,22.55,22.67,NA,NA,2019/10/24 00:00:00,33.72,33.49,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5878,d237d85d-9973-4365-970e-efc42528f806,2019/12/04 06:36:59,221
2019/12/04 19:09:51,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:10:40,57,1,99,NA,NA,FB1071,FB1071,1546387200,1,1,NA,"S.typhi 24.10.2019, s.paratyphi 24.10.2019",NA,2019/10/24 00:00:00,9999,9999,NA,NA,2019/10/24 00:00:00,9999,9999,NA,NA,Associated sample MO1100,1,vR2ww2c5aM6KfCRDC3LGaH,5879,9f8c83e6-e4f5-4cd3-9101-fc7acd5ce019,2019/12/04 06:37:49,222
2019/12/04 19:10:40,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/19 19:23:42,55,1,12,NA,NA,MO1101,MO1101,1546387200,1,1,NA,"S.typhi 24.10.2019, s.paratyphi 24.10.2019",NA,2019/10/24 00:00:00,32.65,29.83,NA,NA,2019/10/24 00:00:00,38.44,39.28,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5880,0bdb2534-ea91-4eef-b509-dc9facdda4a6,2019/12/04 06:38:42,223
2019/12/04 19:11:34,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:12:28,55,1,99,NA,NA,FB1072UP,FB1072UP,1546387200,1,1,NA,"S.typhi 24.10.2019, s.paratyphi 24.10.2019",NA,2019/10/24 00:00:00,9999,9999,NA,NA,2019/10/24 00:00:00,9999,9999,NA,NA,Associated sample MO1101,1,vR2ww2c5aM6KfCRDC3LGaH,5881,6b717c93-5770-4f45-9f7c-be77a500eced,2019/12/04 06:39:36,224
2019/12/04 19:12:28,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:37:51,59,1,11,NA,NA,PLC1031,PLc1031,1546387200,1,1,NA,"S.typhi 25.10.2019, s.paratyphi 25.10.2019",NA,2019/10/25 00:00:00,21.31,21.59,NA,NA,2019/10/25 00:00:00,36.66,36.47,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5882,96cfa894-c5a9-49cf-af8c-a909debbefd3,2019/12/04 07:05:00,225
2019/12/04 19:37:51,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:38:45,59,1,11,NA,NA,PLC1031F,PLc1031F,1546387200,1,1,NA,"S.typhi 25.10.2019, s.paratyphi 25.10.2019",NA,2019/10/25 00:00:00,21.93,21.95,NA,NA,2019/10/25 00:00:00,35.03,36.21,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5883,dd6cb296-6a6e-4f30-a93e-225a63a56dc7,2019/12/04 07:05:52,226
2019/12/04 19:38:45,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:39:49,59,1,99,NA,NA,FB1065UP,FB1065UP,1546387200,1,1,NA,"S.typhi 25.10.2019, s.paratyphi 25.10.2019",NA,2019/10/25 00:00:00,32.7,9999,NA,NA,2019/10/25 00:00:00,34.16,31.7,NA,NA,Associated sample PLc1031,1,vR2ww2c5aM6KfCRDC3LGaH,5884,1cb3f3f2-cc85-4677-b519-0089de3b811c,2019/12/04 07:06:56,227
2019/12/04 19:39:49,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:40:41,59,1,11,NA,NA,PLC1032,PLc1032,1546387200,1,1,NA,"S.typhi 25.10.2019, s.paratyphi 25.10.2019",NA,2019/10/25 00:00:00,31,31.62,NA,NA,2019/10/25 00:00:00,34.98,35.82,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5885,61aee8c2-1348-480b-a718-245a234fa74d,2019/12/04 07:07:49,228
2019/12/04 19:40:42,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:41:34,59,1,11,NA,NA,PLC1032F,PLc1032F,1546387200,1,1,NA,"S.typhi 25.10.2019, s.paratyphi 25.10.2019",NA,2019/10/25 00:00:00,33.75,32.9,NA,NA,2019/10/25 00:00:00,35.23,34.37,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5886,ab7c53dc-c206-4c2f-85d4-9a16738e3608,2019/12/04 07:08:42,229
2019/12/04 19:41:34,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:42:37,59,1,99,NA,NA,FB1066UP,FB1066UP,1546387200,1,1,NA,"S.typhi 25.10.2019, s.paratyphi 25.10.2019",NA,2019/10/25 00:00:00,9999,9999,NA,NA,2019/10/25 00:00:00,9999,9999,NA,NA,Associated sample PLc1032,1,vR2ww2c5aM6KfCRDC3LGaH,5887,ec2b5fd9-be2f-419d-a703-7470d6ca3093,2019/12/04 07:09:44,230
2019/12/04 19:42:37,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:43:29,59,1,11,NA,NA,PLC1033,PLc1033,1546387200,1,1,NA,"S.typhi 25.10.2019, s.paratyphi 25.10.2019",NA,2019/10/25 00:00:00,9999,29.37,NA,NA,2019/10/25 00:00:00,36.02,35.01,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5888,6061d4dc-e22d-4ccf-aa0f-014a819d5619,2019/12/04 07:10:36,231
2019/12/04 19:43:29,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:44:19,59,1,99,NA,NA,FB1067UP,FB1067UP,1546387200,1,1,NA,"S.typhi 25.10.2019, s.paratyphi 25.10.2019",NA,2019/10/25 00:00:00,9999,9999,NA,NA,2019/10/25 00:00:00,9999,9999,NA,NA,Associated sample PLc1033,1,vR2ww2c5aM6KfCRDC3LGaH,5889,9e60d96a-8b64-4869-bcb4-5754a565bd00,2019/12/04 07:11:27,232
2019/12/04 19:44:20,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:45:19,59,1,11,NA,NA,PLC1034,PLc1034,1546387200,1,1,NA,"S.typhi 25.10.2019, s.paratyphi 25.10.2019",NA,2019/10/25 00:00:00,27.23,25.47,NA,NA,2019/10/25 00:00:00,35.86,37.93,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5890,72f0ef93-28b2-4c0c-a909-5fbeadd676e3,2019/12/04 07:12:27,233
2019/12/04 19:45:19,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:46:13,59,1,11,NA,NA,PLC1034F,PLc1034F,1546387200,1,1,NA,"S.typhi 25.10.2019, s.paratyphi 25.10.2019",NA,2019/10/25 00:00:00,24.16,24.58,NA,NA,2019/10/25 00:00:00,34.91,35.83,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5891,c069ee73-34b5-42a7-8f38-26800b4317dc,2019/12/04 07:13:21,234
2019/12/04 19:46:14,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/04 00:00:00,2019/12/04 19:47:07,59,1,99,NA,NA,FB1068UP,FB1068UP,1546387200,1,1,NA,"S.typhi 25.10.2019, s.paratyphi 25.10.2019",NA,2019/10/25 00:00:00,9999,9999,NA,NA,2019/10/25 00:00:00,9999,9999,NA,NA,Associated sample PLc1034,1,vR2ww2c5aM6KfCRDC3LGaH,5892,5c868b42-8e39-4795-a64a-3717ca245e03,2019/12/04 07:14:15,235
2019/12/05 19:37:45,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/05 00:00:00,2019/12/05 19:41:33,59,1,11,NA,NA,PLC1028,PLc1028,1546387200,1,1,NA,"S.typhi 30.10.2019, s.paratyphi 30.10.2019",NA,2019/10/30 00:00:00,30.15,30.03,NA,NA,2019/10/30 00:00:00,35.96,36.17,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5962,dd7acda4-05ca-43f3-be90-b5d4a93baf01,2019/12/05 07:08:41,236
2019/12/05 19:41:33,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/05 00:00:00,2019/12/05 19:42:31,59,1,11,NA,NA,PLC1028F,PLc1028F,1546387200,1,1,NA,"S.typhi 30.10.2019, s.paratyphi 30.10.2019",NA,2019/10/30 00:00:00,31.6,31.82,NA,NA,2019/10/30 00:00:00,35.16,35.28,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5963,e3b1a184-a75e-4675-9d60-7698800077db,2019/12/05 07:09:37,237
2019/12/05 19:42:31,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/05 00:00:00,2019/12/05 19:43:45,59,1,99,NA,NA,FB1060UP,FB1060UP,1546387200,1,1,NA,"S.typhi 30.10.2019, s.paratyphi 30.10.2019",NA,2019/10/30 00:00:00,32.67,31.52,NA,NA,2019/10/30 00:00:00,35.33,37.19,NA,NA,Associated Sample PLc1028,1,vR2ww2c5aM6KfCRDC3LGaH,5964,1d1a0f84-e3bd-46bc-bffb-88423aec851f,2019/12/05 07:10:51,238
2019/12/05 19:43:45,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/05 00:00:00,2019/12/05 19:45:03,66,1,12,NA,NA,MO1098D,MO1098D,1546387200,1,1,NA,"29.10.2019, s.paratyphi 29.10.2019",NA,2019/10/29 00:00:00,9999,9999,NA,NA,2019/10/29 00:00:00,35.12,35.7,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5965,b2736e42-1e29-416d-b9c2-9b12ef69c151,2019/12/05 07:12:11,239
2019/12/05 19:45:03,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/05 00:00:00,2019/12/05 19:46:06,66,1,99,NA,NA,FB1061UP,FB1061UP,1546387200,1,1,NA,"29.10.2019, s.paratyphi 29.10.2019",NA,2019/10/29 00:00:00,9999,9999,NA,NA,2019/10/29 00:00:00,9999,9999,NA,NA,Associated sample MO1098,1,vR2ww2c5aM6KfCRDC3LGaH,5966,2c070738-b9f2-404c-b9b5-876678281663,2019/12/05 07:13:13,240
2019/12/05 19:46:06,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/05 00:00:00,2019/12/05 19:47:04,59,1,12,NA,NA,MO1099,MO1099,1546387200,1,1,NA,"29.10.2019, s.paratyphi 29.10.2019",NA,2019/10/29 00:00:00,22.7,22.59,NA,NA,2019/10/29 00:00:00,34.89,35.52,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5967,fc8478dc-c5b8-46a9-8cf4-c9c404fbc388,2019/12/05 07:14:12,241
2019/12/05 19:47:04,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/05 00:00:00,2019/12/05 19:47:52,59,1,12,NA,NA,MO1099D,MO1099D,1546387200,1,1,NA,"29.10.2019, s.paratyphi 29.10.2019",NA,2019/10/29 00:00:00,9999,9999,NA,NA,2019/10/29 00:00:00,9999,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5968,14dd3318-0f8a-4119-9125-86a08521920c,2019/12/05 07:14:58,242
2019/12/05 19:47:52,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/05 00:00:00,2019/12/05 19:48:45,59,1,99,NA,NA,FB1062UP,FB1062UP,1546387200,1,1,NA,"29.10.2019, s.paratyphi 29.10.2019",NA,2019/10/29 00:00:00,9999,9999,NA,NA,2019/10/29 00:00:00,9999,9999,NA,NA,Associated sample MO1099,1,vR2ww2c5aM6KfCRDC3LGaH,5969,ee4904ba-1eec-4aee-86f6-7cb8ab53c97f,2019/12/05 07:15:51,243
2019/12/05 19:48:45,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/05 00:00:00,2019/12/05 19:49:38,59,1,11,NA,NA,PLC1029,PLc1029,1546387200,1,1,NA,"29.10.2019, s.paratyphi 29.10.2019",NA,2019/10/29 00:00:00,9999,9999,NA,NA,2019/10/29 00:00:00,9999,9999,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5970,0b1a3e12-0915-4a49-ba66-4b8e569bfed3,2019/12/05 07:16:44,244
2019/12/05 19:49:38,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/05 00:00:00,2019/12/05 19:50:38,59,1,11,NA,NA,PLC1029F,PLc1029F,1546387200,1,1,NA,"29.10.2019, s.paratyphi 29.10.2019",NA,2019/10/29 00:00:00,22.83,23.06,NA,NA,2019/10/29 00:00:00,36.94,36.5,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5971,cf6f4b76-8302-41a1-8b4b-54757a608103,2019/12/05 07:17:44,245
2019/12/05 19:50:38,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/05 00:00:00,2019/12/05 19:51:28,59,1,99,NA,NA,FB1063UP,FB1063UP,1546387200,1,1,NA,"29.10.2019, s.paratyphi 29.10.2019",NA,2019/10/29 00:00:00,9999,9999,NA,NA,2019/10/29 00:00:00,9999,9999,NA,NA,Associated sample PLc1029,1,vR2ww2c5aM6KfCRDC3LGaH,5972,4846a65f-50a5-4dfe-a5dc-2babefe81577,2019/12/05 07:18:35,246
2019/12/05 19:51:29,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/12/05 00:00:00,2019/12/05 19:52:30,59,1,11,NA,NA,PLC1030,PLc1030,1546387200,1,1,NA,"29.10.2019, s.paratyphi 29.10.2019",NA,2019/10/29 00:00:00,27.02,27.24,NA,NA,2019/10/29 00:00:00,35.1,35.76,NA,NA,NA,1,vR2ww2c5aM6KfCRDC3LGaH,5973,a1f953d7-8c02-4490-9ce7-61187a969692,2019/12/05 07:19:37,247
