"deviceid","h_id","h_start","h_coordinates","X_h_coordinates_latitude","X_h_coordinates_longitude","X_h_coordinates_altitude","X_h_coordinates_precision","h_neighborhood","h_home_type","h_rainweek","h_population","h_c","h_s","h_s_a","h_s_a_other","h_s_c","h_s_c_other","h_d","h_d_a","h_d_a_other","h_d_c","h_d_c_other","h_f","h_f_a","h_f_a_other","h_f_c","h_f_c_other","h_dw","h_dw_a_other","h_dw_c_other","h_dw_e_wt_note","h_dw_e_wt","h_dw_e_wt_other","h_o","h_o_a","h_o_a_other","h_o_c","h_o_c_other","h_bw","h_bw_a","h_bw_a_other","h_bw_c","h_bw_c_other","h_p","h_p_a","h_p_a_other","h_p_c","h_p_c_other","h_p_e","h_p_e_other","h_sf","h_sf_a","h_sf_a_other","h_sf_c","h_sf_c_other","h_l","h_l_a","h_l_a_other","h_l_c","h_l_c_other","h_pl","h_pl_a_th","h_pl_a_th_other","h_pl_a_tu","h_pl_a_tu_other","h_pl_a_tw","h_pl_a_tw_other","h_pl_a_tf","h_pl_a_tf_other","h_pl_a_ts","h_pl_a_ts_other","h_pl_a_od","h_pl_a_od.1","h_pl_a_od.2","h_pl_a_od.3","h_pl_a_od.4","h_pl_a_od.5","h_pl_a_od.6","h_pl_a_od.7","h_pl_a_od_other","h_end","h_notes","h_enum","X_id","X_uuid","X_submission_time","X_index","h_extra_data","dply_num","h_UID","h_date","neighb_num","h_sex","h_dw_a","h_odw_a_other","h_dw_c","h_odw_c_other","h_bw_source","h_bw_source_other","meta.instanceID","X_tags","X_notes"
,1404,"2018-12-12T13:32:00.000+03","0.35790333333333335 32.561366666666665 1154.2 3.2",0.357903333333333,32.5613666666667,1154.2,3.2,3,2,1,4,1,,4,"",4,"",,2,,2,,,3,,3,,,,,,1,,,,,,,,1,,1,,,2,"",2,"",1,"",,3,,3,,,4,"",4,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"ce387a0d-e90b-42e5-8ac4-fc4095fa4367","2018-12-12T11:40:53",,1,9,"09_1404","2018-12-12",903,1,1,,1,,2,,"uuid:ce387a0d-e90b-42e5-8ac4-fc4095fa4367",,
,1405,"2018-12-12T13:43:00.000+03","0.35788 32.56138 1159.6 2.8",0.35788,32.56138,1159.6,2.8,3,1,1,7,1,,4,"",4,"",,1,,1,,,1,,1,,,,,,1,,,,,,,,2,,2,,,4,"",4,"",2,"",,2,,3,,,3,"",4,"",,1,"",1,,2,"",3,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"eb119aa4-374c-4053-8a55-dc74a8fc6a9a","2018-12-12T11:40:56",,1,9,"09_1405","2018-12-12",903,1,1,,1,,2,,"uuid:eb119aa4-374c-4053-8a55-dc74a8fc6a9a",,
,1423,"2018-12-13T09:48:00.000+03","0.30318666666666666 32.61906833333333 1135.5 4.8",0.303186666666667,32.6190683333333,1135.5,4.8,1,2,1,5,1,,4,"",4,"",,1,,5,,,4,,4,,,,,,2,,,,,,,,1,,2,,,4,"",4,"",1,"",,2,,2,,,2,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Cathy Nanangwe",,"423f4edc-6404-4d68-bca5-8744ebbf9b40","2018-12-17T12:41:25",,1,9,"09_1423","2018-12-13",901,1,1,,1,,2,,"uuid:423f4edc-6404-4d68-bca5-8744ebbf9b40",,
,1426,"2018-12-13T10:46:00.000+03","0.304365 32.617601666666665 1138.4 4.9",0.304365,32.6176016666667,1138.4,4.9,1,2,1,4,1,,4,"",4,"",,1,,1,,,4,,4,,,,,,1,,,,,,,,1,,1,,,2,"",2,"",1,"",,2,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Cathy Nanangwe",,"3ec53e9a-6901-49a7-901a-a38bfd07ee9a","2018-12-17T12:41:31",,1,9,"09_1426","2018-12-13",901,1,1,,1,,2,,"uuid:3ec53e9a-6901-49a7-901a-a38bfd07ee9a",,
,1428,"2018-12-13T10:57:00.000+03","0.3044266666666667 32.617605000000005 1146.6 4.9",0.304426666666667,32.617605,1146.6,4.9,1,2,1,4,1,,4,"",4,"",,1,,1,,,4,,4,,,,,,2,,,,,,,,2,,2,,,3,"",3,"",1,"",,2,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Cathy Nanangwe",,"cf983044-c90f-4813-a6ec-12e6ec1292ce","2018-12-17T12:41:34",,1,9,"09_1428","2018-12-13",901,1,1,,1,,2,,"uuid:cf983044-c90f-4813-a6ec-12e6ec1292ce",,
,1429,"2018-12-13T11:02:00.000+03","0.30444666666666664 32.617545 1128.5 4.7",0.304446666666667,32.617545,1128.5,4.7,1,2,1,4,1,,4,"",4,"",,1,,5,,,4,,4,,,,,,1,,,,,,,,2,,2,,,3,"",3,"",1,"",,2,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Cathy Nanangwe",,"6f33a6e3-02ce-4627-9c08-f604bd74c289","2018-12-17T12:41:36",,1,9,"09_1429","2018-12-13",901,1,1,,1,,2,,"uuid:6f33a6e3-02ce-4627-9c08-f604bd74c289",,
,1430,"2018-12-13T11:08:00.000+03","0.30442 32.61756166666667 1128.8 5.0",0.30442,32.6175616666667,1128.8,5,1,2,1,10,1,,4,"",4,"",,2,,2,,,4,,4,,,,,,2,,,,,,,,1,,1,,,2,"",2,"",1,"",,2,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Cathy Nanangwe",,"8e872efb-8dfb-433e-9d37-eaddf6c47f65","2018-12-17T12:41:38",,1,9,"09_1430","2018-12-13",901,1,1,,1,,2,,"uuid:8e872efb-8dfb-433e-9d37-eaddf6c47f65",,
,1432,"2018-12-13T11:17:00.000+03","0.3043783333333333 32.617575 1134.6 4.7",0.304378333333333,32.617575,1134.6,4.7,1,2,1,6,1,,4,"",4,"",,1,,2,,,4,,4,,,,,,1,,,,,,,,1,,2,,,3,"",4,"",1,"",,4,,3,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"The children don't pay for the toilet - it's free for the children.","Cathy Nanangwe",,"e8ec3d3a-9381-47ae-ac97-099345ef0423","2018-12-17T12:41:43",,1,9,"09_1432","2018-12-13",901,1,1,,1,,2,,"uuid:e8ec3d3a-9381-47ae-ac97-099345ef0423",,
,1433,"2018-12-13T11:25:00.000+03","0.30439333333333335 32.61759166666666 1122.4 4.9",0.304393333333333,32.6175916666667,1122.4,4.9,1,2,1,4,1,,4,"",4,"",,1,,1,,,4,,4,,,,,,1,,,,,,,,2,,2,,,3,"",3,"",1,"",,1,,1,,,2,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"The drainage is right in front of the house where she is living.","Cathy Nanangwe",,"1fa9d403-1aab-4a23-977e-73b3ea539121","2018-12-17T12:41:45",,1,9,"09_1433","2018-12-13",901,1,1,,1,,2,,"uuid:1fa9d403-1aab-4a23-977e-73b3ea539121",,
,1434,"2018-12-13T11:30:00.000+03","0.30444166666666667 32.61761666666666 1140.3 5.0",0.304441666666667,32.6176166666667,1140.3,5,1,2,1,5,1,,4,"",4,"",,1,,3,,,4,,4,,,,,,2,,,,,,,,1,,1,,,2,"",2,"",1,"",,2,,2,,,1,"",5,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"The open drainage is in her compound.","Cathy Nanangwe",,"0ecc0e03-c8d7-4b32-ab8b-ff95fab2ae6c","2018-12-17T12:41:47",,1,9,"09_1434","2018-12-13",901,1,1,,1,,2,,"uuid:0ecc0e03-c8d7-4b32-ab8b-ff95fab2ae6c",,
,1436,"2018-12-13T11:57:00.000+03","0.298835 32.62461333333333 1123.1 1.4",0.298835,32.6246133333333,1123.1,1.4,1,1,1,4,1,,1,"",1,"",,1,,1,,,2,,2,,,,,,1,,,,,,,,1,,1,,,1,"",1,"",1,"",,2,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"4353aea6-1231-47b0-adfd-61efa7af907b","2018-12-18T07:57:43",,1,9,"09_1436","2018-12-13",901,1,1,,1,,2,,"uuid:4353aea6-1231-47b0-adfd-61efa7af907b",,
,1437,"2018-12-13T12:03:00.000+03","0.2987516666666667 32.624645 1139.8 1.6",0.298751666666667,32.624645,1139.8,1.6,1,1,1,6,1,,3,"",4,"",,2,,3,,,3,,3,,,,,,1,,,,,,,,2,,2,,,2,"",2,"",1,"",,2,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"a1dc8e3f-85d1-4baa-91ea-b8c3d5a43067","2018-12-18T07:57:47",,1,9,"09_1437","2018-12-13",901,1,1,,1,,2,,"uuid:a1dc8e3f-85d1-4baa-91ea-b8c3d5a43067",,
,1438,"2018-12-13T12:20:00.000+03","0.2988133333333333 32.62463666666667 1137.1 2.1",0.298813333333333,32.6246366666667,1137.1,2.1,1,1,1,7,1,,3,"",5,"",,4,,4,,,3,,3,,,,,,2,,,,,,,,1,,2,,,4,"",5,"",2,"",,2,,2,,,1,"",2,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"3a0f8f72-8ee6-47af-bc90-a4fb80b31502","2018-12-18T07:57:48",,1,9,"09_1438","2018-12-13",901,1,1,,1,,2,,"uuid:3a0f8f72-8ee6-47af-bc90-a4fb80b31502",,
,1439,"2018-12-13T12:27:00.000+03","0.2989216666666667 32.62482333333333 1134.0 1.7",0.298921666666667,32.6248233333333,1134,1.7,1,1,1,5,1,,1,"",1,"",,3,,3,,,5,,3,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",2,"",,2,,2,,,4,"",4,"",,1,"",1,,2,"",1,,1,"",,0,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"a23fe88a-12be-4e08-8bf6-d9018dcab799","2018-12-18T07:57:50",,1,9,"09_1439","2018-12-13",901,1,1,,1,,2,,"uuid:a23fe88a-12be-4e08-8bf6-d9018dcab799",,
,1440,"2018-12-13T12:38:00.000+03","0.29876166666666665 32.624705 1131.8 2.0",0.298761666666667,32.624705,1131.8,2,1,1,1,7,1,,4,"",4,"",,4,,4,,,4,,4,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",2,"",,2,,2,,,2,"",2,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"de02fc6d-a283-45f4-9354-b27f9bf1a000","2018-12-18T07:57:52",,1,9,"09_1440","2018-12-13",901,1,1,,1,,2,,"uuid:de02fc6d-a283-45f4-9354-b27f9bf1a000",,
,1441,"2018-12-13T12:44:00.000+03","0.29878 32.624675 1133.9 1.0",0.29878,32.624675,1133.9,1,1,1,1,5,1,,3,"",4,"",,3,,4,,,2,,2,,,,,,2,,,,,,,,1,,2,,,2,"",3,"",1,"",,2,,2,,,1,"",2,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"a476620a-1e54-4859-a699-a1a5fd7ed0f4","2018-12-18T07:57:56",,1,9,"09_1441","2018-12-13",901,1,1,,1,,2,,"uuid:a476620a-1e54-4859-a699-a1a5fd7ed0f4",,
,1442,"2018-12-13T12:53:00.000+03","0.29871 32.62453666666667 1139.9 1.7",0.29871,32.6245366666667,1139.9,1.7,1,1,1,3,1,,4,"",4,"",,1,,1,,,2,,2,,,,,,1,,,,,,,,1,,2,,,3,"",4,"",1,"",,2,,2,,,2,"",2,"",,2,"",,,,"",,,,"",,0,1,1,0,0,0,0,,,"","Mugisha kwiringira",,"9ea2afd1-ca1f-42e4-82b1-ca5dd0544e3e","2018-12-18T07:57:58",,1,9,"09_1442","2018-12-13",901,1,1,,1,,2,,"uuid:9ea2afd1-ca1f-42e4-82b1-ca5dd0544e3e",,
,1444,"2018-12-13T13:08:00.000+03","0.29868999999999996 32.624465 1147.3 2.4",0.29869,32.624465,1147.3,2.4,1,1,1,5,1,,4,"",4,"",,1,,1,,,2,,2,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",2,"",,2,,2,,,2,"",2,"",,2,"",,,,"",,,,"",,0,1,1,1,0,0,0,,,"","Mugisha kwiringira",,"4ad063b0-1677-4716-b2f6-9a97d15085de","2018-12-18T07:58:02",,1,9,"09_1444","2018-12-13",901,1,1,,1,,2,,"uuid:4ad063b0-1677-4716-b2f6-9a97d15085de",,
,1445,"2018-12-13T13:15:00.000+03","0.2986583333333333 32.624445 1136.8 2.4",0.298658333333333,32.624445,1136.8,2.4,1,1,1,4,1,,1,"",4,"",,1,,2,,,3,,3,,,,,,1,,,,,,,,2,,2,,,3,"",4,"",1,"",,2,,2,,,2,"",2,"",,2,"",,,,"",,,,"",,0,1,1,1,0,0,0,,,"","Mugisha kwiringira",,"85828418-fb94-4f6f-95cf-5b27a9ea1862","2018-12-18T07:58:05",,1,9,"09_1445","2018-12-13",901,1,1,,1,,2,,"uuid:85828418-fb94-4f6f-95cf-5b27a9ea1862",,
,1446,"2018-12-13T13:22:00.000+03","0.2987416666666666 32.62464333333333 1146.9 1.4",0.298741666666667,32.6246433333333,1146.9,1.4,1,1,1,8,1,,4,"",4,"",,1,,2,,,3,,3,,,,,,1,,,,,,,,1,,2,,,2,"",4,"",1,"",,2,,2,,,4,"",4,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"f50c73ce-5da4-4d71-a674-182af1efc698","2018-12-18T07:58:06",,1,9,"09_1446","2018-12-13",901,1,1,,1,,2,,"uuid:f50c73ce-5da4-4d71-a674-182af1efc698",,
,1447,"2018-12-13T13:34:00.000+03","0.298575 32.62483833333333 1138.8 2.1",0.298575,32.6248383333333,1138.8,2.1,1,1,1,7,1,,4,"",4,"",,1,,1,,,4,,4,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,2,,,2,"",2,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"b0c8dc7b-2ce5-4001-ac5c-5375a7375fc4","2018-12-18T07:58:09",,1,9,"09_1447","2018-12-13",901,1,1,,1,,2,,"uuid:b0c8dc7b-2ce5-4001-ac5c-5375a7375fc4",,
,1448,"2018-12-13T13:43:00.000+03","0.29866499999999996 32.62491 1138.0 2.3",0.298665,32.62491,1138,2.3,1,1,1,3,1,,1,"",4,"",,1,,3,,,4,,4,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,3,,3,,,2,"",2,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"a0a29879-938a-4afa-9f9c-2c62c7560efb","2018-12-18T07:58:11",,1,9,"09_1448","2018-12-13",901,1,1,,1,,2,,"uuid:a0a29879-938a-4afa-9f9c-2c62c7560efb",,
,1449,"2018-12-13T13:49:00.000+03","0.29850333333333334 32.62495833333333 1142.8 1.2",0.298503333333333,32.6249583333333,1142.8,1.2,1,1,1,6,1,,2,"",2,"",,2,,3,,,2,,2,,,,,,2,,,,,,,,1,,2,,,3,"",3,"",1,"",,4,,2,,,2,"",2,"",,2,"",,,,"",,,,"",,0,0,0,0,1,0,0,,,"","Mugisha kwiringira",,"8b2c11c5-5003-4f6a-9fc1-29a72b9adcf4","2018-12-18T07:58:15",,1,9,"09_1449","2018-12-13",901,1,1,,1,,2,,"uuid:8b2c11c5-5003-4f6a-9fc1-29a72b9adcf4",,
,1452,"2018-12-14T10:32:00.000+03","0.28639833333333337 32.55327166666667 1196.5 3.8",0.286398333333333,32.5532716666667,1196.5,3.8,1,1,1,7,1,,4,"",4,"",,4,,4,,,3,,3,,,,,,1,,,,,,,,2,,2,,,4,"",4,"",2,"",,2,,2,,,4,"",4,"",,1,"",1,,2,"",2,,1,"",,0,1,0,0,0,0,0,,,"","Mugisha kwiringira",,"a4adbe52-11c1-47ea-a53c-02665067d839","2018-12-18T08:00:55",,1,9,"09_1452","2018-12-14",901,1,1,,1,,2,,"uuid:a4adbe52-11c1-47ea-a53c-02665067d839",,
,1470,"2018-11-17T11:13:00.000+03","",,,,,1,1,1,4,1,,1,"",1,"",,4,,4,,,1,,1,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,4,,4,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Constance",,"d7cd7d17-015c-43ab-bc05-3bdc1b33bf23","2018-12-18T08:05:42",,1,9,"09_1470","2018-11-17",901,1,1,,1,,2,,"uuid:d7cd7d17-015c-43ab-bc05-3bdc1b33bf23",,
,1471,"2018-11-17T11:19:00.000+03","0.3033466666666667 32.61898833333333 1134.6 5.0",0.303346666666667,32.6189883333333,1134.6,5,1,2,1,4,1,,1,"",4,"",,3,,4,,,4,,4,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Constance",,"2ea9417d-c95e-4c50-9c39-081b8d50370d","2018-12-18T08:05:44",,1,9,"09_1471","2018-11-17",901,1,1,,1,,2,,"uuid:2ea9417d-c95e-4c50-9c39-081b8d50370d",,
,1472,"2018-11-17T11:29:00.000+03","0.3033633333333333 32.619029999999995 1134.1 5.0",0.303363333333333,32.61903,1134.1,5,1,2,1,2,1,,2,"",2,"",,1,,1,,,1,,1,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",4,"Do not eat",,1,,1,,,1,"",1,"",,3,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Constance",,"5cfc0767-a854-4d7d-8ec8-9e89ebe50b8f","2018-12-18T08:05:46",,1,9,"09_1472","2018-11-17",901,1,1,,1,,2,,"uuid:5cfc0767-a854-4d7d-8ec8-9e89ebe50b8f",,
,1473,"2018-11-17T11:47:00.000+03","0.30336166666666664 32.618990000000004 1124.9 5.0",0.303361666666667,32.61899,1124.9,5,1,2,1,2,1,,1,"",2,"",,1,,2,,,3,,1,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",4,"They don't eat",,1,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Constance",,"d094f5fd-0a8e-444e-bd00-062ac53e8ef9","2018-12-18T08:05:47",,1,9,"09_1473","2018-11-17",901,1,1,,1,,2,,"uuid:d094f5fd-0a8e-444e-bd00-062ac53e8ef9",,
,1474,"2018-11-17T11:55:00.000+03","0.3035366666666667 32.61897 1135.9 5.0",0.303536666666667,32.61897,1135.9,5,1,2,1,4,1,,1,"",1,"",,4,,4,,,1,,1,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,3,,3,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Constance",,"2913abdc-6daf-40fb-ae95-1d44b5095951","2018-12-18T08:05:51",,1,9,"09_1474","2018-11-17",901,1,1,,1,,2,,"uuid:2913abdc-6daf-40fb-ae95-1d44b5095951",,
,1475,"2018-11-17T12:01:00.000+03","0.30364166666666664 32.61918166666667 1138.6 10.8",0.303641666666667,32.6191816666667,1138.6,10.8,1,2,1,2,1,,1,"",1,"",,4,,4,,,1,,1,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",4,"Do not eat raw food",,4,,3,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Constance",,"90cb7d12-8cdd-4824-8579-002c7b0e8cd0","2018-12-18T08:05:53",,1,9,"09_1475","2018-11-17",901,1,1,,1,,2,,"uuid:90cb7d12-8cdd-4824-8579-002c7b0e8cd0",,
,1476,"2018-11-17T12:09:00.000+03","0.30350166666666667 32.619038333333336 1135.8 6.3",0.303501666666667,32.6190383333333,1135.8,6.3,1,2,1,4,1,,4,"",4,"",,4,,4,,,1,,1,,,,,,1,,,,,,,,1,,1,,,1,"",1,"",1,"",,4,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Constance",,"a5754020-7ae4-4bec-a3f5-ac3d278aa3ef","2018-12-18T08:05:57",,1,9,"09_1476","2018-11-17",901,1,1,,1,,2,,"uuid:a5754020-7ae4-4bec-a3f5-ac3d278aa3ef",,
,1477,"2018-11-17T12:16:00.000+03","0.30357833333333334 32.619036666666666 1159.2 5.0",0.303578333333333,32.6190366666667,1159.2,5,1,2,1,6,1,,1,"",1,"",,4,,3,,,3,,3,,,,,,2,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Constance",,"a4d6a546-58cc-400b-8438-43c6ebb7eebf","2018-12-18T08:05:59",,1,9,"09_1477","2018-11-17",901,1,1,,1,,2,,"uuid:a4d6a546-58cc-400b-8438-43c6ebb7eebf",,
,1478,"2018-11-17T12:27:00.000+03","0.30357333333333336 32.619283333333335 1133.6 5.0",0.303573333333333,32.6192833333333,1133.6,5,1,2,1,5,1,,1,"",1,"",,1,,1,,,1,,1,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",4,"Don't eat raw food",,1,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Constance",,"652ffb29-979d-499f-bb04-5ab9a4fe4091","2018-12-18T08:06:01",,1,9,"09_1478","2018-11-17",901,1,1,,1,,2,,"uuid:652ffb29-979d-499f-bb04-5ab9a4fe4091",,
,1479,"2018-11-17T12:31:00.000+03","0.303555 32.619281666666666 1131.2 5.3",0.303555,32.6192816666667,1131.2,5.3,1,2,1,8,1,,3,"",1,"",,4,,4,,,1,,1,,,,,,2,,,,,,,,2,,2,,,4,"",4,"",4,"Do not eat raw",,2,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Constance",,"fa5c44e4-4525-467a-b43c-77bf5f82d643","2018-12-18T08:06:03",,1,9,"09_1479","2018-11-17",901,1,4,,4,,2,,"uuid:fa5c44e4-4525-467a-b43c-77bf5f82d643",,
,1480,"2018-12-10T11:05:00.000+03","0.3349683333333333 32.63428333333333 1163.2 4.7",0.334968333333333,32.6342833333333,1163.2,4.7,5,2,1,5,1,,4,"",4,"",,2,,2,,,2,,2,,,,,,1,,,,,,,,1,,1,,,2,"",2,"",1,"",,2,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,1,0,0,0,0,,,"","Mugisha",,"731aa47d-7d7b-44b8-a51b-d3faea2d3b03","2018-12-18T09:58:28",,1,9,"09_1480","2018-12-10",905,1,4,,4,,2,,"uuid:731aa47d-7d7b-44b8-a51b-d3faea2d3b03",,
,1481,"2018-12-10T11:08:00.000+03","0.33496166666666666 32.63433666666666 1154.4 2.9",0.334961666666667,32.6343366666667,1154.4,2.9,5,2,1,6,1,,3,"",2,"",,1,,1,,,3,,2,,,,,,1,,,,,,,,1,,1,,,2,"",2,"",1,"",,1,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,1,1,0,0,0,,,"The children have a place where they use","Mugisha",,"7176b95c-9435-4c31-a30a-390aa6485d26","2018-12-18T09:58:30",,1,9,"09_1481","2018-12-10",905,1,4,,4,,2,,"uuid:7176b95c-9435-4c31-a30a-390aa6485d26",,
,1482,"2018-12-10T11:10:00.000+03","0.33496 32.63433833333333 1154.4 3.2",0.33496,32.6343383333333,1154.4,3.2,5,2,1,6,1,,4,"",3,"",,2,,1,,,3,,2,,,,,,1,,,,,,,,1,,2,,,3,"",3,"",1,"",,3,,3,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,1,0,0,0,0,,,"","Mugisha",,"15f98d04-5d6c-4a9e-8c42-57e865d3e77b","2018-12-18T09:58:33",,1,9,"09_1482","2018-12-10",905,1,4,,4,,2,,"uuid:15f98d04-5d6c-4a9e-8c42-57e865d3e77b",,
,1483,"2018-12-10T11:13:00.000+03","0.33495833333333336 32.634265 1149.5 1.7",0.334958333333333,32.634265,1149.5,1.7,5,2,1,3,1,,4,"",4,"",,1,,1,,,3,,1,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,1,,1,,,1,"",4,"",,2,"",,,,"",,,,"",,0,1,1,1,0,0,0,,,"","Mugisha",,"5c79b714-e02f-40aa-b70d-705bd573ca52","2018-12-18T09:58:35",,1,9,"09_1483","2018-12-10",905,1,4,,4,,2,,"uuid:5c79b714-e02f-40aa-b70d-705bd573ca52",,
,1484,"2018-12-10T11:16:00.000+03","0.33489833333333335 32.63421 1150.6 1.9",0.334898333333333,32.63421,1150.6,1.9,5,2,1,5,1,,4,"",4,"",,1,,1,,,2,,2,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,1,,,1,"",3,"",,2,"",,,,"",,,,"",,0,1,1,0,0,0,0,,,"","Mugisha",,"e132f4d7-92fc-4bb6-85dd-67caabacd64a","2018-12-18T09:58:37",,1,9,"09_1484","2018-12-10",905,1,4,,4,,2,,"uuid:e132f4d7-92fc-4bb6-85dd-67caabacd64a",,
,1487,"2018-12-10T11:24:00.000+03","0.33466 32.63415666666666 1152.0 1.5",0.33466,32.6341566666667,1152,1.5,5,2,1,3,1,,1,"",1,"",,2,,1,,,3,,2,,,,,,1,,,,,,,,2,,2,,,3,"",3,"",2,"",,1,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,1,0,0,0,0,,,"","Mugisha",,"b4f08fa6-e30b-4ded-b4d8-1f9ff8a3a272","2018-12-18T09:58:55",,1,9,"09_1487","2018-12-10",905,2,1,,1,,2,,"uuid:b4f08fa6-e30b-4ded-b4d8-1f9ff8a3a272",,
,1488,"2018-12-10T11:28:00.000+03","0.33444 32.63406833333333 1156.5 1.4",0.33444,32.6340683333333,1156.5,1.4,5,2,1,6,1,,3,"",3,"",,3,,3,,,2,,2,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,1,,,3,"",4,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha",,"f5a771bb-456f-4aba-b6c4-407603f4a7dc","2018-12-18T09:58:57",,1,9,"09_1488","2018-12-10",905,1,2,,2,,2,,"uuid:f5a771bb-456f-4aba-b6c4-407603f4a7dc",,
,1489,"2018-12-10T11:31:00.000+03","0.3343433333333333 32.63393 1154.6 1.5",0.334343333333333,32.63393,1154.6,1.5,5,2,1,6,1,,4,"",4,"",,4,,2,,,2,,2,,,,,,1,,,,,,,,1,,2,,,3,"",3,"",1,"",,3,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,1,0,0,0,0,,,"","Mugisha",,"e97a5bbf-18ce-455c-b6de-57e2f4634001","2018-12-18T09:58:59",,1,9,"09_1489","2018-12-10",905,1,3,,3,,2,,"uuid:e97a5bbf-18ce-455c-b6de-57e2f4634001",,
,1490,"2018-12-10T11:35:00.000+03","0.33433166666666664 32.633858333333336 1155.7 1.3",0.334331666666667,32.6338583333333,1155.7,1.3,5,2,1,5,1,,4,"",4,"",,3,,2,,,2,,1,,,,,,1,,,,,,,,1,,1,,,2,"",2,"",1,"",,2,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,1,0,0,0,0,,,"","Mugisha",,"ee53c583-8610-4f4b-bb36-35f9edc5cb97","2018-12-18T09:59:04",,1,9,"09_1490","2018-12-10",905,1,4,,4,,2,,"uuid:ee53c583-8610-4f4b-bb36-35f9edc5cb97",,
