col_neighborhood,col_sample_type,col_id,col_id_val,col_start,action,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_id,col_bw_cl_free,col_bw_cl_total,col_f_latrine_distance,col_p_type,col_p_type_other,col_p_num,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_gender,col_l_toilet_hw,col_s_type,col_s_type_other,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_notes,col_enum,col_photo,meta/instanceID,_uuid,_submission_time,_tags,_notes
313,7,1444,1444,2019-01-21T13:33:00.000+03,,0.333895 32.635425000000005 1185.0 4.8,0.333895,32.635425,1185,4.8,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Pit latrine with logs,1,1,33,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:2978ad08-a89e-4482-8303-4ca00cf86bed,2978ad08-a89e-4482-8303-4ca00cf86bed,2019-01-21T14:27:30,,
313,7,1445,1445,2019-01-21T13:41:00.000+03,,0.33414166666666667 32.63645833333333 1144.7 4.7,0.334141667,32.63645833,1144.7,4.7,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,2,2,60,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:b50ec435-03bd-4633-b7da-0f69a779983c,b50ec435-03bd-4633-b7da-0f69a779983c,2019-01-21T14:27:36,,
313,7,1446,1446,2019-01-21T13:46:00.000+03,,0.3340616666666667 32.636721666666666 1144.8 4.9,0.334061667,32.63672167,1144.8,4.9,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,1,1,26,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:72c42b23-a2c0-4421-a2b7-4968a26002cc,72c42b23-a2c0-4421-a2b7-4968a26002cc,2019-01-21T14:27:40,,
313,7,1447,1447,2019-01-21T13:59:00.000+03,,0.33470666666666665 32.635585 1157.4 4.8,0.334706667,32.635585,1157.4,4.8,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,2,2,40,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:bf8a8795-fa2a-4d7f-b3a4-594e427fbf1c,bf8a8795-fa2a-4d7f-b3a4-594e427fbf1c,2019-01-21T14:27:43,,
313,7,1448,1448,2019-01-21T14:10:00.000+03,,0.33620666666666665 32.634998333333336 1167.9 4.6,0.336206667,32.63499833,1167.9,4.6,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,2,0,40,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:c5dd9bfb-73db-401d-be89-8056c4f60a81,c5dd9bfb-73db-401d-be89-8056c4f60a81,2019-01-21T14:27:46,,
313,7,1449,1449,2019-01-21T14:13:00.000+03,,0.33622833333333335 32.635036666666664 1167.9 4.4,0.336228333,32.63503667,1167.9,4.4,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,1,1,20,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:01b8c1a4-3cdd-4f92-a273-0215fc9c3421,01b8c1a4-3cdd-4f92-a273-0215fc9c3421,2019-01-21T14:27:52,,
313,7,1450,1450,2019-01-21T14:23:00.000+03,,0.33571333333333336 32.63483333333333 1153.7 5.0,0.335713333,32.63483333,1153.7,5,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,2,100,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:e928d12c-de63-460b-a3ee-9b25ddae5d6a,e928d12c-de63-460b-a3ee-9b25ddae5d6a,2019-01-21T14:27:54,,
311,8,2001,2001,2018-11-19T10:18:00.000+03,,0.35513666666666666 32.562398333333334 1146.7 9.5,0.355136667,32.56239833,1146.7,9.5,1,0,1,n/a,3,1,n/a,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:a52ff44d-66a9-4606-b145-4b978ed5e0f5,a52ff44d-66a9-4606-b145-4b978ed5e0f5,2018-11-26T17:46:18,,
311,8,2002,2002,2018-11-19T10:46:00.000+03,,0.354975 32.561975 1157.7 6.1,0.354975,32.561975,1157.7,6.1,1,1,n/a,n/a,2,1,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:5eb2c2de-1b18-404c-9751-a6a2f8cad4b7,5eb2c2de-1b18-404c-9751-a6a2f8cad4b7,2018-11-26T17:46:20,,
311,8,2003,2003,2018-11-19T11:55:00.000+03,,n/a,n/a,n/a,n/a,n/a,1,0,1,n/a,4,3,n/a,40,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:5a58f137-0c1c-4162-9fe0-8e2402a0d993,5a58f137-0c1c-4162-9fe0-8e2402a0d993,2018-11-26T17:46:53,,
311,8,2004,2004,2018-11-19T11:56:00.000+03,,n/a,n/a,n/a,n/a,n/a,1,0,1,n/a,2,2,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:2f4f32dd-a4fb-4e55-a9bf-1315f0fb3f9c,2f4f32dd-a4fb-4e55-a9bf-1315f0fb3f9c,2018-11-26T17:46:55,,
311,8,2005,2005,2018-11-19T11:57:00.000+03,,n/a,n/a,n/a,n/a,n/a,1,0,1,n/a,2,3,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:803160a1-0767-4715-b404-854d2489cbb4,803160a1-0767-4715-b404-854d2489cbb4,2018-11-26T17:46:57,,
311,8,2006,2006,2018-11-19T12:04:00.000+03,,n/a,n/a,n/a,n/a,n/a,1,0,1,n/a,4,3,n/a,50,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:55faba0e-b278-434d-b481-4c572b2ba422,55faba0e-b278-434d-b481-4c572b2ba422,2018-11-26T17:47:01,,
311,8,2006,2006,2018-11-19T12:05:00.000+03,del,n/a,n/a,n/a,n/a,n/a,1,0,1,n/a,2,3,n/a,35,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:c7ec3c44-83c0-48bf-ad0b-d270d37b0863,c7ec3c44-83c0-48bf-ad0b-d270d37b0863,2018-11-26T17:47:03,,
311,8,2007,2007,2018-11-19T12:09:00.000+03,,n/a,n/a,n/a,n/a,n/a,1,0,1,n/a,4,3,n/a,35,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:4a85e964-5ca7-4f4c-83e9-fe60c53d2555,4a85e964-5ca7-4f4c-83e9-fe60c53d2555,2018-11-26T17:47:05,,
311,8,2008,2008,2018-11-19T12:10:00.000+03,,n/a,n/a,n/a,n/a,n/a,1,1,n/a,n/a,4,3,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:a1b435be-026e-48c5-9dff-d502408cfcd8,a1b435be-026e-48c5-9dff-d502408cfcd8,2018-11-26T17:47:07,,
311,8,2009,2009,2018-11-19T12:11:00.000+03,del,n/a,n/a,n/a,n/a,n/a,1,1,n/a,n/a,2,1,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:8d41909d-1406-41ac-896d-a3a7359665fc,8d41909d-1406-41ac-896d-a3a7359665fc,2018-11-26T17:47:09,,
311,8,2009,2009,2019-02-12T14:52:00.000+03,,0.354165 32.561993333333334 1192.0 5.0,0.354165,32.56199333,1192,5,1,0,0,1,2,3,n/a,25,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:10e0e3a0-8f69-4228-847f-c0fd7c380d84,10e0e3a0-8f69-4228-847f-c0fd7c380d84,2019-02-13T09:46:23,,
311,8,2010,2010,2018-11-19T12:12:00.000+03,del,n/a,n/a,n/a,n/a,n/a,1,0,1,n/a,3,3,n/a,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:5d3f2f2a-db2f-4d5d-a07d-bd1a7fcbbea3,5d3f2f2a-db2f-4d5d-a07d-bd1a7fcbbea3,2018-11-26T17:47:11,,
311,8,2010,2010,2019-02-12T15:17:00.000+03,,0.35360833333333336 32.56196666666666 1192.4 5.0,0.353608333,32.56196667,1192.4,5,1,0,0,1,2,3,n/a,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:a4d6ebeb-04d9-4d78-83e6-500c8c2dd146,a4d6ebeb-04d9-4d78-83e6-500c8c2dd146,2019-02-13T09:46:35,,
313,8,2011,2011,2019-01-04T10:36:00.000+03,,0.33630333333333334 32.63454 1159.2 4.8,0.336303333,32.63454,1159.2,4.8,2,1,n/a,n/a,1,3,n/a,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:9293e63e-787f-4b23-95ac-a3e8557ceded,9293e63e-787f-4b23-95ac-a3e8557ceded,2019-01-04T10:59:14,,
313,8,2012,2012,2019-01-04T10:42:00.000+03,,0.3359166666666667 32.63431166666667 1156.6 2.8,0.335916667,32.63431167,1156.6,2.8,2,1,n/a,n/a,4,3,n/a,80,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:58072859-f325-4ebb-8fa5-2e5e6a059321,58072859-f325-4ebb-8fa5-2e5e6a059321,2019-01-04T10:59:18,,
313,8,2012,2012,2019-01-29T10:59:00.000+03,del,0.33475 32.63572 1137.8 5.0,0.33475,32.63572,1137.8,5,1,1,n/a,n/a,2,3,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:b9f57e6f-52e3-496c-828d-18e9ae2b84b9,b9f57e6f-52e3-496c-828d-18e9ae2b84b9,2019-01-29T11:41:33,,
313,8,2013,2013,2019-01-04T10:54:00.000+03,,0.33531 32.635023333333336 1142.5 3.5,0.33531,32.63502333,1142.5,3.5,2,1,n/a,n/a,1,1,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:600ca77e-9120-4563-83d0-aeac41852377,600ca77e-9120-4563-83d0-aeac41852377,2019-01-04T10:59:21,,
313,8,2013,2013,2019-01-29T11:31:00.000+03,del,0.33352 32.635455 1153.6 5.0,0.33352,32.635455,1153.6,5,1,1,n/a,n/a,4,3,n/a,50,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:0565ac8c-ad68-484c-b507-cfd2eb5bede3,0565ac8c-ad68-484c-b507-cfd2eb5bede3,2019-01-29T11:41:35,,
313,8,2014,2014,2019-01-04T11:01:00.000+03,,0.3350033333333334 32.63529166666667 1130.9 4.6,0.335003333,32.63529167,1130.9,4.6,2,1,n/a,n/a,2,1,n/a,7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:4447f1bd-b34d-433c-986e-9fa470fd2b22,4447f1bd-b34d-433c-986e-9fa470fd2b22,2019-01-04T10:59:25,,
313,8,2015,2015,2019-01-04T11:09:00.000+03,del,0.33494833333333335 32.63568 1146.3 5.0,0.334948333,32.63568,1146.3,5,2,1,n/a,n/a,2,1,n/a,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:9eea3666-03f2-4cad-8f57-7a91d3620815,9eea3666-03f2-4cad-8f57-7a91d3620815,2019-01-04T10:59:27,,
313,8,2015,2015,2019-01-29T11:47:00.000+03,,0.33403 32.634618333333336 1158.2 4.8,0.33403,32.63461833,1158.2,4.8,1,1,n/a,n/a,4,3,n/a,40,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:1dc87e9e-e76d-4922-af9e-96392927d8d7,1dc87e9e-e76d-4922-af9e-96392927d8d7,2019-01-29T11:41:37,,
313,8,2016,2016,2019-01-04T11:15:00.000+03,,0.33471 32.63576333333333 1152.4 4.7,0.33471,32.63576333,1152.4,4.7,2,1,n/a,n/a,2,1,n/a,31,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:bf55811b-5299-46e2-adc4-a3cdc90e515f,bf55811b-5299-46e2-adc4-a3cdc90e515f,2019-01-04T10:59:30,,
313,8,2017,2017,2019-01-04T11:22:00.000+03,,0.33425499999999997 32.635981666666666 1136.1 5.0,0.334255,32.63598167,1136.1,5,2,1,n/a,n/a,2,3,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:d7d1faaf-42ce-42aa-8f8e-79f205130ead,d7d1faaf-42ce-42aa-8f8e-79f205130ead,2019-01-04T10:59:32,,
313,8,2018,2018,2019-01-04T11:30:00.000+03,,0.33338 32.635576666666665 1142.5 4.3,0.33338,32.63557667,1142.5,4.3,2,1,n/a,n/a,2,3,n/a,22,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:912c6168-cb96-48ee-bd88-d12537fe039f,912c6168-cb96-48ee-bd88-d12537fe039f,2019-01-04T10:59:34,,
313,8,2019,2019,2019-01-04T11:37:00.000+03,,0.33325 32.63581 1146.8 4.8,0.33325,32.63581,1146.8,4.8,2,1,n/a,n/a,2,3,n/a,5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:e975083e-b7fe-447d-b524-c2a4c5d7ff58,e975083e-b7fe-447d-b524-c2a4c5d7ff58,2019-01-04T10:59:37,,
313,8,2020,2020,2019-01-04T11:45:00.000+03,,0.33330166666666666 32.63531166666667 1153.7 3.6,0.333301667,32.63531167,1153.7,3.6,2,1,n/a,n/a,2,3,n/a,24,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:b349a287-c34d-4e22-ab11-30bd2c05b0d5,b349a287-c34d-4e22-ab11-30bd2c05b0d5,2019-01-04T10:59:40,,
310,8,2021,2021,2019-01-15T11:07:00.000+03,,0.34298333333333336 32.587835000000005 1200.8 4.7,0.342983333,32.587835,1200.8,4.7,1,0,1,n/a,2,3,n/a,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:cb81e57d-8eb7-48db-a0ce-006bc0869fe8,cb81e57d-8eb7-48db-a0ce-006bc0869fe8,2019-01-15T13:35:23,,
310,8,2022,2022,2019-01-15T11:36:00.000+03,,0.3430183333333333 32.58732833333333 1167.9 4.9,0.343018333,32.58732833,1167.9,4.9,1,0,1,n/a,2,3,n/a,25,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:f2069155-c1f7-4220-8df5-272136bf7be4,f2069155-c1f7-4220-8df5-272136bf7be4,2019-01-15T13:35:31,,
310,8,2023,2023,2019-01-15T11:51:00.000+03,,0.34336333333333335 32.586846666666666 1175.5 4.8,0.343363333,32.58684667,1175.5,4.8,1,0,1,n/a,2,3,n/a,8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:fb92e3f6-da74-4864-aa8e-6e2de9dce581,fb92e3f6-da74-4864-aa8e-6e2de9dce581,2019-01-15T13:35:41,,
310,8,2024,2024,2019-01-15T12:15:00.000+03,,0.3437766666666667 32.58673833333333 1188.6 5.0,0.343776667,32.58673833,1188.6,5,1,0,1,n/a,2,3,n/a,8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:b27e5897-bb65-4899-baa9-2f624a07f25e,b27e5897-bb65-4899-baa9-2f624a07f25e,2019-01-15T13:35:55,,
310,8,2025,2025,2019-01-15T12:29:00.000+03,,0.343775 32.58664833333333 1176.3 4.6,0.343775,32.58664833,1176.3,4.6,1,0,1,n/a,2,3,n/a,35,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:a78427d6-9ed7-421d-91a1-9dce66df98b3,a78427d6-9ed7-421d-91a1-9dce66df98b3,2019-01-15T13:36:06,,
310,8,2026,2026,2019-01-15T12:55:00.000+03,,0.34429 32.58723333333333 1217.7 4.6,0.34429,32.58723333,1217.7,4.6,1,0,1,n/a,2,3,n/a,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:aff4b169-6b0e-49d3-8313-042c542b2ab1,aff4b169-6b0e-49d3-8313-042c542b2ab1,2019-01-15T13:36:21,,
