"deviceid","h_id","h_start","h_coordinates","X_h_coordinates_latitude","X_h_coordinates_longitude","X_h_coordinates_altitude","X_h_coordinates_precision","h_neighborhood","h_home_type","h_rainweek","h_population","h_c","h_s","h_s_a","h_s_a_other","h_s_c","h_s_c_other","h_d","h_d_a","h_d_a_other","h_d_c","h_d_c_other","h_f","h_f_a","h_f_a_other","h_f_c","h_f_c_other","h_dw","h_dw_a","h_dw_a_other","h_dw_c","h_dw_c_other","h_dw_e_wt_note","h_dw_e_wt","h_dw_e_wt_other","h_o","h_o_a","h_o_a_other","h_o_c","h_o_c_other","h_bw","h_bw_a","h_bw_a_other","h_bw_c","h_bw_c_other","h_p","h_p_a","h_p_a_other","h_p_c","h_p_c_other","h_p_e","h_p_e_other","h_sf","h_sf_a","h_sf_a_other","h_sf_c","h_sf_c_other","h_l","h_l_a","h_l_a_other","h_l_c","h_l_c_other","h_pl","h_pl_a_th","h_pl_a_th_other","h_pl_a_tu","h_pl_a_tu_other","h_pl_a_tw","h_pl_a_tw_other","h_pl_a_tf","h_pl_a_tf_other","h_pl_a_ts","h_pl_a_ts_other","h_pl_a_od","h_pl_a_od.1","h_pl_a_od.2","h_pl_a_od.3","h_pl_a_od.4","h_pl_a_od.5","h_pl_a_od.6","h_pl_a_od.7","h_pl_a_od_other","h_end","h_notes","h_enum","X_id","X_uuid","X_submission_time","X_index","h_odw","h_odw_a","h_odw_a_other","h_odw_c","h_odw_c_other","h_odw2","h_odw2_a","h_odw2_a_other","h_odw2_c","h_odw2_c_other","h_extra_data","dply_num","h_UID","h_date","neighb_UID","city.x","citylabel","city.y"
,1422,"2019-11-26T11:34:00.000Z","14.712641666666665 -17.458433333333335 37.2 4.9",14.7126416666667,-17.4584333333333,37.2,4.9,413,2,0,12,1,,,"",,"",,4,"",4,"",,6,"Ya la canalisation",6,"Ya la canalisation",,4,"",4,"",,1,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"1019ad97-d1bb-4cd5-ae62-129974bda5fa","2019-11-26T14:03:30",,,,"",,"",,,"",,"",0,12,"12_1422","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1423,"2019-11-26T11:48:00.000Z","14.712748333333332 -17.458393333333333 2.5 4.9",14.7127483333333,-17.4583933333333,2.5,4.9,413,2,0,10,1,,,"",,"",,4,"",4,"",,4,"",4,"",,4,"",4,"",,1,"",,,,,,,1,,1,,,3,"",3,"",1,"",,2,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"f606c3d4-21dc-4af3-9020-9423d1c205af","2019-11-26T14:03:31",,,,"",,"",,,"",,"",0,12,"12_1423","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1424,"2019-11-26T12:02:00.000Z","14.712315 -17.457536666666666 16.9 4.9",14.712315,-17.4575366666667,16.9,4.9,413,2,0,17,1,,,"",,"",,4,"",4,"",,6,"Ya la canalisation",6,"Ya la canalisation",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"9a8e43c7-ec5b-4a8d-9364-26e6016d6048","2019-11-26T14:03:32",,,,"",,"",,,"",,"",0,12,"12_1424","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1425,"2019-11-26T12:13:00.000Z","14.712276666666666 -17.456991666666667 15.4 5.0",14.7122766666667,-17.4569916666667,15.4,5,413,1,0,7,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"94e23916-a501-45eb-9b33-ded3105076b3","2019-11-26T14:03:32",,,,"",,"",,,"",,"",0,12,"12_1425","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1426,"2019-11-26T10:22:00.000Z","14.713894999999999 -17.460995 30.1 5.0",14.713895,-17.460995,30.1,5,413,1,0,5,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou Ndiaye",,"0f057a52-53f2-4851-81e3-ec9b00d6a150","2019-11-26T14:38:05",,,,"",,"",,,"",,"",0,12,"12_1426","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1427,"2019-11-26T10:29:00.000Z","14.713988333333335 -17.460928333333335 43.6 5.0",14.7139883333333,-17.4609283333333,43.6,5,413,1,0,10,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"604e2d2c-a855-4b13-98ce-0ccad6b2b790","2019-11-26T14:38:06",,,,"",,"",,,"",,"",0,12,"12_1427","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1428,"2019-11-26T10:37:00.000Z","14.714230000000002 -17.460583333333332 61.4 4.9",14.71423,-17.4605833333333,61.4,4.9,413,1,0,15,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"ef95fd1e-e7b8-4b12-b716-483d3ba564b6","2019-11-26T14:38:07",,,,"",,"",,,"",,"",0,12,"12_1428","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1429,"2019-11-26T10:47:00.000Z","14.714043333333333 -17.459745 130.8 5.0",14.7140433333333,-17.459745,130.8,5,413,1,1,10,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou Ndiaye",,"0a906c85-3be3-4e79-9bfc-349368bcf61d","2019-11-26T14:38:09",,,,"",,"",,,"",,"",0,12,"12_1429","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1430,"2019-11-26T11:08:00.000Z","14.714561666666668 -17.46036333333333 20.9 4.6",14.7145616666667,-17.4603633333333,20.9,4.6,413,1,0,7,1,,,"",,"",,4,"",4,"",,2,"",2,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"dba84367-bd9a-4711-b700-2a927e4e3859","2019-11-26T14:38:10",,,,"",,"",,,"",,"",0,12,"12_1430","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1431,"2019-11-26T11:27:00.000Z","14.714883333333335 -17.460216666666668 29.0 4.8",14.7148833333333,-17.4602166666667,29,4.8,413,2,0,10,1,,,"",,"",,4,"",4,"",,4,"",4,"",,2,"",2,"",,2,"",,,,,,,1,,1,,,2,"",1,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,2,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou Ndiaye",,"e660c85b-6ca1-4fb2-8b73-25092f0b5272","2019-11-26T14:38:11",,,,"",,"",,,"",,"",0,12,"12_1431","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1432,"2019-11-26T11:50:00.000Z","14.715215 -17.459918333333334 52.2 4.9",14.715215,-17.4599183333333,52.2,4.9,413,1,0,6,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou Ndiaye",,"a61e38fe-75b4-4d9c-8fc7-3eef7104d115","2019-11-26T14:38:13",,,,"",,"",,,"",,"",0,12,"12_1432","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1433,"2019-11-26T12:01:00.000Z","14.715356666666667 -17.459686666666666 64.9 4.9",14.7153566666667,-17.4596866666667,64.9,4.9,413,1,0,7,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"59d76aee-27bb-47f0-b8ec-91e66307a17d","2019-11-26T14:38:14",,,,"",,"",,,"",,"",0,12,"12_1433","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1434,"2019-11-26T12:13:00.000Z","14.715385 -17.459606666666666 58.6 4.9",14.715385,-17.4596066666667,58.6,4.9,413,2,0,9,1,,,"",,"",,4,"",4,"",,4,"",4,"",,4,"",4,"",,2,"",,,,,,,4,,4,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,2,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou Ndiaye",,"0167f070-aef9-49fb-afd1-68747c527ced","2019-11-26T14:38:14",,,,"",,"",,,"",,"",0,12,"12_1434","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1435,"2019-11-26T12:21:00.000Z","14.715524999999998 -17.459235 -14.8 4.2",14.715525,-17.459235,-14.8,4.2,413,1,0,5,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,1,"",1,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"2d27504a-a4be-4290-b259-53e3ad4f6194","2019-11-26T14:39:13",,,,"",,"",,,"",,"",0,12,"12_1435","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1436,"2019-11-26T12:29:00.000Z","14.715868333333333 -17.459335 20.5 5.0",14.7158683333333,-17.459335,20.5,5,413,1,0,3,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,2,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"43d20024-8d5d-420d-9711-d4d69c2cde8d","2019-11-26T14:39:14",,,,"",,"",,,"",,"",0,12,"12_1436","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1437,"2019-11-26T12:44:00.000Z","14.715691666666665 -17.45912 -1.2 5.0",14.7156916666667,-17.45912,-1.2,5,413,1,0,10,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Salimata. Ciss",,"d2e36070-fbd1-4fb6-9e04-fa9857c5fa2a","2019-11-26T14:39:14",,,,"",,"",,,"",,"",0,12,"12_1437","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1438,"2019-11-26T13:19:00.000Z","14.715066666666667 -17.460148333333333 -17.1 4.9",14.7150666666667,-17.4601483333333,-17.1,4.9,413,2,0,12,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,1,"",,,,,,,2,,2,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"357f2c84-3add-4f68-bf1b-9d9dca21142e","2019-11-26T14:39:16",,,,"",,"",,,"",,"",0,12,"12_1438","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1439,"2019-11-26T13:47:00.000Z","14.714170000000001 -17.460883333333335 24.1 5.0",14.71417,-17.4608833333333,24.1,5,413,1,0,6,1,,,"",,"",,4,"",4,"",,4,"",4,"",,3,"",3,"",,2,"",,,,,,,4,,4,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"9ac26c50-7d5c-4e95-9193-20b0405a3a05","2019-11-26T14:39:17",,,,"",,"",,,"",,"",0,12,"12_1439","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1440,"2019-11-26T14:01:00.000Z","14.713605 -17.460441666666668 7.2 4.9",14.713605,-17.4604416666667,7.2,4.9,413,1,0,9,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"2a0328b5-4f72-4c2f-b054-a96c17bebac2","2019-11-26T14:39:18",,,,"",,"",,,"",,"",0,12,"12_1440","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1441,"2019-11-26T14:08:00.000Z","14.713843333333333 -17.460236666666667 43.6 4.9",14.7138433333333,-17.4602366666667,43.6,4.9,413,1,0,7,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,2,,2,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Salimata Css",,"bf1ab538-97dc-4397-8a93-3c32f64a5272","2019-11-26T14:39:19",,,,"",,"",,,"",,"",0,12,"12_1441","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1442,"2019-11-26T11:20:00.000+01:00","14.712805 -17.461086666666667 32.5 4.2",14.712805,-17.4610866666667,32.5,4.2,413,1,0,5,1,,,"",,"",,4,"",4,"",,4,"",4,"",,4,"",4,"",,1,"",,,,,,,1,,1,,,1,"",1,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","Eau de source lacasaise 03latrine. Prepare lesmets petit. Déjeuner. Crudité. Chaque jours ","Ndeye amie leye ",,"ddd3bf09-fba5-4b9c-8290-c0903d9d6aeb","2019-11-26T14:45:29",,,,"",,"",,,"",,"",0,12,"12_1442","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1443,"2019-11-26T11:49:00.000+01:00","14.712351666666667 -17.46071 31.8 5.0",14.7123516666667,-17.46071,31.8,5,413,1,0,7,1,,,"",,"",,4,"",4,"",,4,"",4,"",,4,"",5,"",,1,"",,,,,,,1,,1,,,1,"",1,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","Jamais. Salade pain thon cuisiner nous meme 03latrines","Ndeye amie leye ",,"c8d33d8d-b44b-4536-8986-90fb103f93c9","2019-11-26T14:45:30",,,,"",,"",,,"",,"",0,12,"12_1443","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1444,"2019-11-26T12:03:00.000+01:00","14.712398333333333 -17.460449999999998 28.9 4.7",14.7123983333333,-17.46045,28.9,4.7,413,2,0,8,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,2,"",1,"",1,"",,4,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","Restaurant. A emporter","Ndeye amie leye ",,"05a52b14-d82e-42f0-af8f-98bbee939ff0","2019-11-26T14:45:30",,,,"",,"",,,"",,"",0,12,"12_1444","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1445,"2019-11-26T12:29:00.000+01:00","14.7117 -17.459696666666666 21.2 4.4",14.7117,-17.4596966666667,21.2,4.4,413,1,0,8,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","Vidange par. Déboucheur avec charette","Ndeye amie leye ",,"e8bcf002-bf44-4c54-b67f-c91a86d248ee","2019-11-26T14:45:31",,,,"",,"",,,"",,"",0,12,"12_1445","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1446,"2019-11-26T12:47:00.000+01:00","14.711841666666665 -17.459925 -1.3 4.8",14.7118416666667,-17.459925,-1.3,4.8,413,1,0,5,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","Eau de la sde non potable et cher","Ndeye amie leye ",,"a64b90d4-77e5-479c-97f0-40ff3397f382","2019-11-26T14:45:31",,,,"",,"",,,"",,"",0,12,"12_1446","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1447,"2019-11-26T12:56:00.000+01:00","14.711991666666666 -17.459825000000002 8.2 4.8",14.7119916666667,-17.459825,8.2,4.8,413,1,0,10,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","Déboucheur. Vidanges de fosse. Septiques ","Ndeye amie leye ",,"e3a38b98-f855-4108-91e8-dd6cd5615036","2019-11-26T14:45:32",,,,"",,"",,,"",,"",0,12,"12_1447","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1448,"2019-11-26T13:06:00.000+01:00","14.712176666666668 -17.460024999999998 -5.7 4.9",14.7121766666667,-17.460025,-5.7,4.9,413,1,0,12,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Ndeye amie leye ",,"92ceeb34-6931-46fc-b179-6174f1a94db0","2019-11-26T14:45:33",,,,"",,"",,,"",,"",0,12,"12_1448","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1449,"2019-11-26T13:24:00.000+01:00","14.712088333333334 -17.459758333333333 25.9 4.7",14.7120883333333,-17.4597583333333,25.9,4.7,410,2,0,13,1,,,"",,"",,4,"",4,"",,3,"",2,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,4,"",3,"",1,"",,6,"",1,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Ndeye amie leye ",,"2cd9bf0e-d88f-45c5-840c-788a26a0e4d4","2019-11-26T14:45:33",,,,"",,"",,,"",,"",0,12,"12_1449","2019-11-26",12410,"Dakar","Dakar 19","Dakar"
,1450,"2019-11-26T13:38:00.000+01:00","14.712321666666666 -17.459311666666668 13.3 4.9",14.7123216666667,-17.4593116666667,13.3,4.9,413,1,0,9,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",1,,3,"","",0,1,0,0,0,0,0,"","","Vidange égouts ","Ndeye amie leye ",,"dc67ade4-9edf-4cca-8e67-8e2ed03434c8","2019-11-26T14:45:34",,,,"",,"",,,"",,"",0,12,"12_1450","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1451,"2019-11-27T10:06:00.000Z","14.713330000000001 -17.457406666666667 29.8 4.6",14.71333,-17.4574066666667,29.8,4.6,413,1,0,16,1,,,"",,"",,6,"Le canal est fermé",6,"Le canal est fermé",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"aaf549ae-2954-4518-8522-835747430471","2019-11-27T13:16:07",,,,"",,"",,,"",,"",0,12,"12_1451","2019-11-27",12413,"Dakar","Dakar 19","Dakar"
,1452,"2019-11-27T10:16:00.000Z","14.712861666666667 -17.457138333333333 18.0 4.6",14.7128616666667,-17.4571383333333,18,4.6,413,1,0,12,1,,,"",,"",,6,"Le canal est fermé ",6,"Le canal est fermé ",,6,"Ya la canalisation ",6,"Ya la canalisation ",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"01989ea7-14c0-4480-8de6-b27b09508dd4","2019-11-27T13:16:07",,,,"",,"",,,"",,"",0,12,"12_1452","2019-11-27",12413,"Dakar","Dakar 19","Dakar"
,1453,"2019-11-27T10:35:00.000Z","14.712025000000002 -17.456853333333335 30.2 4.5",14.712025,-17.4568533333333,30.2,4.5,413,1,0,7,1,,,"",,"",,6,"Le canal est fermé ",6,"Le canal est fermé ",,6,"Ya la canalisation ",6,"Ya la canalisation ",,4,"",4,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",4,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"068351ec-489b-4c01-9326-551c55208f7f","2019-11-27T13:16:08",,,,"",,"",,,"",,"",0,12,"12_1453","2019-11-27",12413,"Dakar","Dakar 19","Dakar"
,1454,"2019-11-27T10:49:00.000Z","14.713175000000001 -17.458903333333335 49.8 4.2",14.713175,-17.4589033333333,49.8,4.2,413,1,0,15,1,,,"",,"",,6,"Le canal est fermé ",6,"Le canal est fermé ",,6,"Ya la canalisation ",6,"Ya la canalisation ",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"34463052-dc82-4ef5-8fb4-a017367cc855","2019-11-27T13:16:08",,,,"",,"",,,"",,"",0,12,"12_1454","2019-11-27",12413,"Dakar","Dakar 19","Dakar"
,1455,"2019-11-27T11:38:00.000Z","14.711398333333333 -17.457156666666666 10.3 4.8",14.7113983333333,-17.4571566666667,10.3,4.8,413,1,0,8,1,,,"",,"",,6,"Le canal est fermé",6,"Le canal est fermé",,6,"Ya la canalisation",6,"Ya la canalisation",,4,"",4,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"cc5e2983-3f2b-402d-aadc-56296aeb1499","2019-11-27T13:16:09",,,,"",,"",,,"",,"",0,12,"12_1455","2019-11-27",12413,"Dakar","Dakar 19","Dakar"
,1456,"2019-11-27T12:13:00.000Z","14.711528333333336 -17.45646833333333 7.0 5.0",14.7115283333333,-17.4564683333333,7,5,413,1,0,10,1,,,"",,"",,6,"Le canal est fermé",6,"Le canal est fermé",,3,"",3,"",,4,"",4,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"c1111c50-ae8b-417f-a774-694ae94094ab","2019-11-27T13:16:09",,,,"",,"",,,"",,"",0,12,"12_1456","2019-11-27",12413,"Dakar","Dakar 19","Dakar"
,1457,"2019-11-27T12:38:00.000Z","14.712729999999999 -17.457843333333336 26.4 5.0",14.71273,-17.4578433333333,26.4,5,413,1,0,7,1,,,"",,"",,6,"Le canal est fermé",6,"Le canal est fermé",,6,"Ya la canalisation",6,"Ya la canalisation",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","-","Mamadou Fall",,"034cd62e-b528-4e23-81ca-95685fff04c6","2019-11-27T13:16:10",,,,"",,"",,,"",,"",0,12,"12_1457","2019-11-27",12413,"Dakar","Dakar 19","Dakar"
,1458,"2019-11-27T12:54:00.000Z","14.71383 -17.457238333333333 2.3 5.0",14.71383,-17.4572383333333,2.3,5,413,2,0,20,1,,,"",,"",,6,"Le canal est fermé",6,"Le canal est fermé",,6,"Ya la canalisation",6,"Ya la canalisation",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"d695fe1b-f11f-4eae-a8bc-c1ab963126a6","2019-11-27T13:16:10",,,,"",,"",,,"",,"",0,12,"12_1458","2019-11-27",12413,"Dakar","Dakar 19","Dakar"
,1459,"2019-11-27T11:17:00.000+01:00","14.714098333333334 -17.456533333333333 22.6 4.9",14.7140983333333,-17.4565333333333,22.6,4.9,413,1,0,7,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Ndeye amie leye",,"fbb9892d-8d4b-4ac1-ba36-070773e1c64d","2019-11-27T13:17:10",,,,"",,"",,,"",,"",0,12,"12_1459","2019-11-27",12413,"Dakar","Dakar 19","Dakar"
,1460,"2019-11-27T11:28:00.000+01:00","14.713856666666667 -17.45645 -10.8 5.0",14.7138566666667,-17.45645,-10.8,5,413,1,0,10,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","Gestion de. Dechet. Restant du dîner. Pour le petit-déjeuner ","Ndeye amie leye ",,"416b53dc-c0c6-4f5b-a535-ca27c57b2a33","2019-11-27T13:17:11",,,,"",,"",,,"",,"",0,12,"12_1460","2019-11-27",12413,"Dakar","Dakar 19","Dakar"
,1461,"2019-11-27T11:43:00.000+01:00","14.713883333333335 -17.456865 41.8 5.0",14.7138833333333,-17.456865,41.8,5,413,1,0,5,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","Egouyeur pour vider les fosse. Kirene. Pour le vieux ","Ndeye amie leye ",,"9bec83d9-d12a-4d5a-9ab3-970f497604c4","2019-11-27T13:17:11",,,,"",,"",,,"",,"",0,12,"12_1461","2019-11-27",12413,"Dakar","Dakar 19","Dakar"
,1462,"2019-11-27T11:56:00.000+01:00","14.713856666666667 -17.45685166666667 35.9 5.0",14.7138566666667,-17.4568516666667,35.9,5,413,1,0,8,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,1,"",1,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","On achète pas. Les aliments. De la. Rue. On le fait cuisine. Nous-mêmes ","Ndeye amie leye ",,"0c3bd6ee-1f24-4bf2-b3c0-dc4b2fa3e38a","2019-11-27T13:17:12",,,,"",,"",,,"",,"",0,12,"12_1462","2019-11-27",12413,"Dakar","Dakar 19","Dakar"
