"lab_start_dt","subscriberid","simserial","deviceid","lab_end_dt","lab_sample_type","lab_id","lab_id_val","lab_processing","lab_incubator_placed","lab_incubator_removed","lab_analysis","lab_p_weight","lab_sf_weight","lab_pa_weight","lab_1_note","lab_1_dil_tested","lab_1_volume","lab_1_ecoli_reading_membrane","lab_1_ecoli_membrane","lab_1_ecoli_reading_idexx","lab_1_ecoli_big_idexx","lab_1_ecoli_small_idexx","lab_2_dil_tested","lab_2_volume","lab_2_ecoli_reading_membrane","lab_2_ecoli_membrane","lab_2_ecoli_reading_idexx","lab_2_ecoli_big_idexx","lab_2_ecoli_small_idexx","lab_3_dilution_performed","lab_3_dil_tested","lab_3_volume","lab_3_ecoli_reading_membrane","lab_3_ecoli_membrane","lab_3_ecoli_reading_idexx","lab_3_ecoli_big_idexx","lab_3_ecoli_small_idexx","lab_closing_group","lab_notes","lab_enum","lab_photo","X__version__","X_id","X_uuid","X_submission_time","X_index","lab_extra_data","dply_num","lab_UID","lab_date","citylabel"
"2020-01-12T23:35:23.000-00:00","","","","2020-01-12T23:37:16.000-00:00",1,4036,4036,"2019-12-10T10:10:00.000-00:00","2019-12-10T11:00:00.000-00:00","2019-12-13T13:30:00.000-00:00",2,,,,,5,100,1,,,,,4,100,1,,,,,0,,,,,,,,,"","KB",1,,,"e1d101bc-7686-40c7-973c-9b6e381bcc5d","2020-01-12T23:40:18",,,12,"12_01_4036","2019-12-10","Dakar 19"
"2020-01-12T23:37:17.000-00:00","","","","2020-01-12T23:40:56.000-00:00",1,4037,4037,"2019-12-10T10:15:00.000-00:00","2019-12-10T11:00:00.000-00:00","2019-12-12T11:00:00.000-00:00",2,,,,,5,100,1,,,,,4,100,3,0,,,,0,,,,,,,,,"","KB",1,,,"6ebf4037-2d6c-424b-8842-4f30d6294087","2020-01-12T23:41:02",,,12,"12_01_4037","2019-12-10","Dakar 19"
"2020-01-12T23:40:57.000-00:00","","","","2020-01-12T23:42:23.000-00:00",1,4038,4038,"2019-12-10T10:20:00.000-00:00","2019-12-10T11:00:00.000-00:00","2019-12-12T13:30:00.000-00:00",2,,,,,5,100,1,,,,,4,100,3,0,,,,0,,,,,,,,,"","KB",1,,,"351b8071-b933-4914-8341-caed5eb6a02b","2020-01-12T23:42:29",,,12,"12_01_4038","2019-12-10","Dakar 19"
"2020-01-12T23:42:24.000-00:00","","","","2020-01-12T23:44:16.000-00:00",1,4039,4039,"2019-12-10T10:25:00.000-00:00","2019-12-10T11:00:00.000-00:00","2019-12-12T13:30:00.000-00:00",2,,,,,5,100,1,,,,,4,100,3,0,,,,0,,,,,,,,,"","KB",1,,,"b914596d-f7b5-4fe3-bd2a-f2690d945a38","2020-01-12T23:44:22",,,12,"12_01_4039","2019-12-10","Dakar 19"
"2020-01-12T23:44:16.000-00:00","","","","2020-01-12T23:45:38.000-00:00",1,4040,4040,"2019-12-10T10:30:00.000-00:00","2019-12-10T11:00:00.000-00:00","2019-12-12T13:30:00.000-00:00",2,,,,,5,100,3,200,,,,4,100,1,,,,,0,,,,,,,,,"","KB",1,,,"a5717ff4-48f2-4e1d-90e7-3a42758609ea","2020-01-12T23:45:44",,,12,"12_01_4040","2019-12-10","Dakar 19"
"2020-01-13T08:36:05.000-00:00","","","","2020-01-13T08:37:58.000-00:00",8,5031,5031,"2019-12-11T09:10:00.000-00:00","2019-12-11T09:30:00.000-00:00","2019-12-13T10:30:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"7a01e354-a2fa-4e01-945d-9ae1df4289c2","2020-01-13T08:40:11",,,12,"12_08_5031","2019-12-11","Dakar 19"
"2020-01-13T08:37:58.000-00:00","","","","2020-01-13T08:40:03.000-00:00",8,5032,5032,"2019-12-11T09:10:00.000-00:00","2019-12-11T09:30:00.000-00:00","2019-12-13T10:30:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"c84f6979-1a86-43fa-99be-ec1cff37db26","2020-01-13T08:40:12",,,12,"12_08_5032","2019-12-11","Dakar 19"
"2020-01-13T08:40:03.000-00:00","","","","2020-01-13T08:41:44.000-00:00",8,5033,5033,"2019-12-11T09:10:00.000-00:00","2019-12-11T09:30:00.000-00:00","2019-12-12T10:30:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"81564d80-0412-4c05-a497-6477b06a06be","2020-01-13T08:41:50",,,12,"12_08_5033","2019-12-11","Dakar 19"
"2020-01-13T08:41:44.000-00:00","","","","2020-01-13T08:42:51.000-00:00",8,5034,5034,"2019-12-11T09:10:00.000-00:00","2019-12-11T09:30:00.000-00:00","2019-12-13T10:30:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"d8fdbc60-8044-435d-a58b-9f7d7b5ebc9b","2020-01-13T08:42:57",,,12,"12_08_5034","2019-12-11","Dakar 19"
"2020-01-13T08:42:51.000-00:00","","","","2020-01-13T08:44:11.000-00:00",8,5035,5035,"2019-12-11T09:10:00.000-00:00","2019-12-11T09:30:00.000-00:00","2019-12-13T10:30:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"14df1c51-9c52-48fa-a6b2-0cd80a6ecc41","2020-01-13T08:44:18",,,12,"12_08_5035","2019-12-11","Dakar 19"
"2020-01-13T08:44:12.000-00:00","","","","2020-01-13T08:45:46.000-00:00",8,5036,5036,"2019-12-13T12:10:00.000-00:00","2019-12-13T12:30:00.000-00:00","2019-12-15T10:30:00.000-00:00",2,,,10,,5,1,1,,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"b9143cab-bb3a-4664-bd1a-612aadbb5e90","2020-01-13T08:45:54",,,12,"12_08_5036","2019-12-13","Dakar 19"
"2020-01-13T08:45:47.000-00:00","","","","2020-01-13T08:47:31.000-00:00",8,5037,5037,"2019-12-13T12:10:00.000-00:00","2019-12-13T12:30:00.000-00:00","2019-12-15T10:30:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"78cf340d-710b-469b-96c6-af51055b3cd6","2020-01-13T08:47:38",,,12,"12_08_5037","2019-12-13","Dakar 19"
"2020-01-13T08:47:31.000-00:00","","","","2020-01-13T08:49:05.000-00:00",8,5038,5038,"2019-12-13T12:10:00.000-00:00","2019-12-13T12:30:00.000-00:00","2019-12-15T10:30:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"e325d225-42fe-4612-92b1-5b4ca3ee97bb","2020-01-13T08:49:12",,,12,"12_08_5038","2019-12-13","Dakar 19"
"2020-01-13T08:49:05.000-00:00","","","","2020-01-13T08:50:35.000-00:00",8,5039,5039,"2019-12-13T12:10:00.000-00:00","2019-12-13T12:30:00.000-00:00","2019-12-15T10:30:00.000-00:00",2,,,10,,5,1,3,1,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",1,,,"ed1a4654-253a-408c-821d-829196b36b60","2020-01-13T08:50:42",,,12,"12_08_5039","2019-12-13","Dakar 19"
"2020-01-13T08:50:35.000-00:00","","","","2020-01-13T08:52:09.000-00:00",8,5040,5040,"2019-12-13T12:10:00.000-00:00","2019-12-13T12:30:00.000-00:00","2019-12-15T10:30:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"0b2f5d6e-b3c7-4a78-bc09-e07c4ed61af9","2020-01-13T08:52:15",,,12,"12_08_5040","2019-12-13","Dakar 19"
"2020-01-13T08:52:09.000-00:00","","","","2020-01-13T09:15:08.000-00:00",3,3076,3076,"2019-12-11T15:30:00.000-00:00","2019-12-11T15:55:00.000-00:00","2019-12-13T14:00:00.000-00:00",2,,,,,7,100,3,0,,,,7,100,3,0,,,,1,6,100,3,0,,,,,"","AMS",0,,,"5b8524db-d6e8-4c93-b451-6c82880d7de1","2020-01-13T09:15:14",,,12,"12_03_3076","2019-12-11","Dakar 19"
"2020-01-13T09:15:08.000-00:00","","","","2020-01-13T09:16:19.000-00:00",3,3077,3077,"2019-12-11T15:30:00.000-00:00","2019-12-11T15:55:00.000-00:00","2019-12-13T14:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"4078508c-6d8b-4a28-8105-67a163ac2033","2020-01-13T09:16:25",,,12,"12_03_3077","2019-12-11","Dakar 19"
"2020-01-13T09:16:19.000-00:00","","","","2020-01-13T09:17:35.000-00:00",3,3078,3078,"2019-12-11T15:30:00.000-00:00","2019-12-11T15:55:00.000-00:00","2019-12-13T14:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"f205fdf1-27ae-40dc-ba9c-9df765b11841","2020-01-13T09:17:41",,,12,"12_03_3078","2019-12-11","Dakar 19"
"2020-01-13T09:17:35.000-00:00","","","","2020-01-13T09:20:02.000-00:00",3,3079,3079,"2019-12-11T15:30:00.000-00:00","2019-12-11T15:55:00.000-00:00","2019-12-13T14:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"270f2d69-7e27-4843-b582-91381879a5ad","2020-01-13T09:20:09",,,12,"12_03_3079","2019-12-11","Dakar 19"
"2020-01-13T09:20:03.000-00:00","","","","2020-01-13T09:21:10.000-00:00",3,3080,3080,"2019-12-11T15:30:00.000-00:00","2019-12-11T15:55:00.000-00:00","2019-12-13T14:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"661c05a2-9e25-46eb-94a7-757a438ffc1e","2020-01-13T09:21:17",,,12,"12_03_3080","2019-12-11","Dakar 19"
"2020-01-13T09:21:10.000-00:00","","","","2020-01-13T10:36:20.000-00:00",2,1041,1041,"2019-12-13T11:23:00.000-00:00","2019-12-13T12:10:00.000-00:00","2019-12-14T11:50:00.000-00:00",2,194.1,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"629944b0-bac2-417a-af9c-4d7b86a62a82","2020-01-13T10:36:26",,,12,"12_02_1041","2019-12-13","Dakar 19"
"2020-01-13T10:36:20.000-00:00","","","","2020-01-13T10:39:12.000-00:00",2,1042,1042,"2019-12-13T11:24:00.000-00:00","2019-12-13T12:10:00.000-00:00","2019-12-14T11:50:00.000-00:00",2,115.1,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"04b6ae2c-5a81-4442-b5e4-7fd72cf8d837","2020-01-13T10:39:18",,,12,"12_02_1042","2019-12-13","Dakar 19"
"2020-01-13T10:39:12.000-00:00","","","","2020-01-13T10:41:04.000-00:00",2,1043,1043,"2019-12-13T11:25:00.000-00:00","2019-12-13T12:10:00.000-00:00","2019-12-14T11:50:00.000-00:00",2,161.1,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"69d73157-5ff0-457f-b3b7-8134a9e8e25d","2020-01-13T10:41:11",,,12,"12_02_1043","2019-12-13","Dakar 19"
"2020-01-13T10:41:04.000-00:00","","","","2020-01-13T10:42:42.000-00:00",2,1044,1044,"2019-12-13T11:28:00.000-00:00","2019-12-13T12:10:00.000-00:00","2019-12-14T11:50:00.000-00:00",2,75.2,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"6aab2470-0700-444d-a35c-c57342345cae","2020-01-13T10:42:48",,,12,"12_02_1044","2019-12-13","Dakar 19"
"2020-01-13T10:42:42.000-00:00","","","","2020-01-13T10:52:30.000-00:00",2,1045,1045,"2019-12-13T11:31:00.000-00:00","2019-12-13T12:10:00.000-00:00","2019-12-14T11:50:00.000-00:00",2,141.4,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"3be62d8f-9ce4-4d36-9308-54b2d2d8c42b","2020-01-13T10:52:36",,,12,"12_02_1045","2019-12-13","Dakar 19"
"2020-01-13T12:36:39.000-00:00","","","","2020-01-13T12:43:17.000-00:00",2,1046,1046,"2019-12-17T11:47:00.000-00:00","2019-12-17T12:30:00.000-00:00","2019-12-18T12:00:00.000-00:00",2,208.7,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","KB",0,,,"540af7a1-c8a0-4f21-a94a-bc289f352d34","2020-01-13T12:43:26",,,12,"12_02_1046","2019-12-17","Dakar 19"
"2020-01-13T12:43:18.000-00:00","","","","2020-01-13T12:46:56.000-00:00",2,1047,1047,"2019-12-17T11:49:00.000-00:00","2019-12-17T12:30:00.000-00:00","2019-12-18T12:00:00.000-00:00",2,82.2,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","KB",0,,,"be74e9c1-5f06-4626-9888-8deb332fa190","2020-01-13T12:47:02",,,12,"12_02_1047","2019-12-17","Dakar 19"
"2020-01-13T12:46:56.000-00:00","","","","2020-01-13T12:48:30.000-00:00",2,1048,1048,"2019-12-17T11:51:00.000-00:00","2019-12-17T12:30:00.000-00:00","2019-12-18T12:00:00.000-00:00",2,105.6,,,,7,1,3,77,,,,6,1,3,7,,,,0,,,,,,,,,"","KB",0,,,"7cbae0e3-32ff-4d9e-9d4a-e50a1c7af73e","2020-01-13T12:48:38",,,12,"12_02_1048","2019-12-17","Dakar 19"
"2020-01-13T12:48:31.000-00:00","","","","2020-01-13T12:50:36.000-00:00",2,1049,1049,"2019-12-17T11:53:00.000-00:00","2019-12-17T12:30:00.000-00:00","2019-12-18T12:00:00.000-00:00",2,143.1,,,,7,1,1,,,,,6,1,3,23,,,,0,,,,,,,,,"","KB",1,,,"a069c5ef-4d2c-4fb3-848b-fbae125fa65b","2020-01-13T12:50:44",,,12,"12_02_1049","2019-12-17","Dakar 19"
"2020-01-13T12:50:36.000-00:00","","","","2020-01-13T12:52:18.000-00:00",2,1050,1050,"2019-12-17T11:55:00.000-00:00","2019-12-17T12:30:00.000-00:00","2019-12-18T12:00:00.000-00:00",2,150.9,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","KB",0,,,"0cb7fe27-15fd-4225-919a-a0e70cd4442e","2020-01-13T12:52:26",,,12,"12_02_1050","2019-12-17","Dakar 19"
"2020-01-13T12:52:18.000-00:00","","","","2020-01-13T13:00:24.000-00:00",10,2041,2041,"2019-12-13T11:48:00.000-00:00","2019-12-13T12:10:00.000-00:00","2019-12-14T11:50:00.000-00:00",2,,98.1,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"10ec2105-f88f-461e-89cb-dd941f2b695c","2020-01-13T13:00:32",,,12,"12_10_2041","2019-12-13","Dakar 19"
"2020-01-13T13:00:24.000-00:00","","","","2020-01-13T13:01:47.000-00:00",10,2042,2042,"2019-12-13T11:37:00.000-00:00","2019-12-13T12:10:00.000-00:00","2019-12-14T11:50:00.000-00:00",2,,125.8,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"e676df24-8106-44f3-a07e-2f76ee172d30","2020-01-13T13:01:56",,,12,"12_10_2042","2019-12-13","Dakar 19"
"2020-01-13T13:01:48.000-00:00","","","","2020-01-13T13:04:19.000-00:00",10,2043,2043,"2019-12-13T11:39:00.000-00:00","2019-12-13T12:10:00.000-00:00","2019-12-14T11:50:00.000-00:00",2,,101.2,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"ec29b11c-4c2d-4f28-9bdd-b381a9f49013","2020-01-13T13:04:26",,,12,"12_10_2043","2019-12-13","Dakar 19"
"2020-01-13T13:04:19.000-00:00","","","","2020-01-13T13:05:34.000-00:00",10,2044,2044,"2019-12-13T11:42:00.000-00:00","2019-12-13T12:10:00.000-00:00","2019-12-14T11:50:00.000-00:00",2,,93.6,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"774a778f-2d32-41f2-882a-1cdd8dd779a9","2020-01-13T13:05:42",,,12,"12_10_2044","2019-12-13","Dakar 19"
"2020-01-13T13:05:34.000-00:00","","","","2020-01-13T13:07:52.000-00:00",10,2045,2045,"2019-12-13T11:45:00.000-00:00","2019-12-13T12:10:00.000-00:00","2019-12-14T11:50:00.000-00:00",2,,135.8,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","AMS",0,,,"9a15a4d0-f379-4745-ace9-d4bc8678fec7","2020-01-13T13:08:00",,,12,"12_10_2045","2019-12-13","Dakar 19"
"2020-01-13T13:07:52.000-00:00","","","","2020-01-13T13:10:01.000-00:00",10,2046,2046,"2019-12-24T11:35:00.000-00:00","2019-12-24T12:10:00.000-00:00","2019-12-25T10:30:00.000-00:00",2,,98.1,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"fa563f70-ce51-4048-8c49-f3d357407c14","2020-01-13T13:10:09",,,12,"12_10_2046","2019-12-24","Dakar 19"
"2020-01-13T13:10:02.000-00:00","","","","2020-01-13T13:11:32.000-00:00",10,2047,2047,"2019-12-24T11:38:00.000-00:00","2019-12-24T12:10:00.000-00:00","2019-12-25T10:30:00.000-00:00",2,,125.8,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"1000de69-f6ba-4ffc-b2f3-dcec940a0e09","2020-01-13T13:11:39",,,12,"12_10_2047","2019-12-24","Dakar 19"
"2020-01-13T13:11:32.000-00:00","","","","2020-01-13T13:12:56.000-00:00",10,2048,2048,"2019-12-24T11:45:00.000-00:00","2019-12-24T12:10:00.000-00:00","2019-12-25T10:30:00.000-00:00",2,,135.8,,,7,1,3,5,,,,6,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"79ca4f7e-3cf2-46ce-9821-cdbb00b3c9ef","2020-01-13T13:13:03",,,12,"12_10_2048","2019-12-24","Dakar 19"
"2020-01-13T13:12:56.000-00:00","","","","2020-01-13T13:14:32.000-00:00",10,2049,2049,"2019-12-24T11:43:00.000-00:00","2019-12-24T12:10:00.000-00:00","2019-12-25T10:30:00.000-00:00",2,,93.6,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"95b040d0-08b1-4e90-a08b-f9f4b14bf8c6","2020-01-13T13:14:40",,,12,"12_10_2049","2019-12-24","Dakar 19"
"2020-01-13T13:14:33.000-00:00","","","","2020-01-13T13:16:20.000-00:00",10,2050,2050,"2019-12-24T11:40:00.000-00:00","2019-12-24T12:10:00.000-00:00","2019-12-25T10:30:00.000-00:00",2,,101.2,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"3c03bed3-f908-477c-8d1d-1b2c5466f64d","2020-01-13T13:16:27",,,12,"12_10_2050","2019-12-24","Dakar 19"
"2020-01-13T13:16:20.000-00:00","","","","2020-01-13T14:49:15.000-00:00",3,3081,3081,"2019-12-12T15:50:00.000-00:00","2019-12-12T16:10:00.000-00:00","2019-12-14T15:50:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"64f12a77-d48b-48eb-8cb3-1f124e9f9682","2020-01-13T14:49:23",,,12,"12_03_3081","2019-12-12","Dakar 19"
"2020-01-13T14:49:16.000-00:00","","","","2020-01-13T14:50:38.000-00:00",3,3082,3082,"2019-12-12T15:50:00.000-00:00","2019-12-12T16:10:00.000-00:00","2019-12-14T15:50:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"8efc29ad-c860-4f5d-8231-ed6869035e75","2020-01-13T14:50:45",,,12,"12_03_3082","2019-12-12","Dakar 19"
"2020-01-13T14:50:38.000-00:00","","","","2020-01-13T14:53:13.000-00:00",3,3083,3083,"2019-12-12T15:50:00.000-00:00","2019-12-12T16:10:00.000-00:00","2019-12-14T15:50:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"2ad1ce41-beed-4e82-b293-d9059501578e","2020-01-13T14:53:20",,,12,"12_03_3083","2019-12-12","Dakar 19"
"2020-01-13T14:53:13.000-00:00","","","","2020-01-13T14:54:18.000-00:00",3,3084,3084,"2019-12-12T15:50:00.000-00:00","2019-12-12T16:10:00.000-00:00","2019-12-14T15:50:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"9c2d6e38-4cbe-4f73-a285-b28aa6a6fe92","2020-01-13T14:54:25",,,12,"12_03_3084","2019-12-12","Dakar 19"
"2020-01-13T14:54:18.000-00:00","","","","2020-01-13T14:56:01.000-00:00",3,3085,3085,"2019-12-12T15:50:00.000-00:00","2019-12-12T16:10:00.000-00:00","2019-12-14T15:50:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"b3ccafca-eeed-4a09-bb9c-fc0aaa009f84","2020-01-13T14:56:10",,,12,"12_03_3085","2019-12-12","Dakar 19"
"2020-01-13T14:56:02.000-00:00","","","","2020-01-13T14:58:16.000-00:00",3,3086,3086,"2019-12-16T16:10:00.000-00:00","2019-12-16T16:35:00.000-00:00","2019-12-18T14:50:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"cc049838-aae7-4da5-a153-bf7019184f72","2020-01-13T14:58:24",,,12,"12_03_3086","2019-12-16","Dakar 19"
"2020-01-13T14:58:17.000-00:00","","","","2020-01-13T15:00:02.000-00:00",3,3087,3087,"2019-12-16T16:10:00.000-00:00","2019-12-16T16:35:00.000-00:00","2019-12-18T14:50:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"18d9f81f-7a92-4b45-8777-24f505bc60f0","2020-01-13T15:00:10",,,12,"12_03_3087","2019-12-16","Dakar 19"
"2020-01-13T15:00:02.000-00:00","","","","2020-01-13T15:01:37.000-00:00",3,3088,3088,"2019-12-16T16:10:00.000-00:00","2019-12-16T16:35:00.000-00:00","2019-12-18T14:50:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"785576bc-6c2e-40f0-8924-cb6cbbaf5c84","2020-01-13T15:01:46",,,12,"12_03_3088","2019-12-16","Dakar 19"
"2020-01-13T15:01:37.000-00:00","","","","2020-01-13T15:03:01.000-00:00",3,3089,3089,"2019-12-16T16:10:00.000-00:00","2019-12-16T16:35:00.000-00:00","2019-12-18T14:50:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"7f6f8f22-21db-4817-a462-ac9d8c384b80","2020-01-13T15:03:09",,,12,"12_03_3089","2019-12-16","Dakar 19"
"2020-01-13T15:03:02.000-00:00","","","","2020-01-13T15:04:32.000-00:00",3,3090,3090,"2019-12-16T16:10:00.000-00:00","2019-12-16T16:35:00.000-00:00","2019-12-18T14:50:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"87cc20bc-de98-4abb-843b-315fc97e2d2f","2020-01-13T15:04:39",,,12,"12_03_3090","2019-12-16","Dakar 19"
"2020-01-13T15:04:32.000-00:00","","","","2020-01-13T15:08:52.000-00:00",3,3091,3091,"2019-12-18T09:50:00.000-00:00","2019-12-18T10:05:00.000-00:00","2019-12-20T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","NASK",0,,,"077adc1e-bd38-40d1-9ead-dffeed13fc2b","2020-01-13T15:09:01",,,12,"12_03_3091","2019-12-18","Dakar 19"
"2020-01-13T15:08:52.000-00:00","","","","2020-01-13T15:09:51.000-00:00",3,3092,3092,"2019-12-18T09:50:00.000-00:00","2019-12-18T10:05:00.000-00:00","2019-12-20T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"bc86f988-95e1-4287-8f1f-e18d201515b6","2020-01-13T15:09:58",,,12,"12_03_3092","2019-12-18","Dakar 19"
"2020-01-13T15:09:52.000-00:00","","","","2020-01-13T15:11:21.000-00:00",3,3093,3093,"2019-12-18T09:50:00.000-00:00","2019-12-18T10:05:00.000-00:00","2019-12-20T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","NASK",0,,,"5590ce97-d6a3-4849-b2f9-c0c9e99472a6","2020-01-13T15:11:29",,,12,"12_03_3093","2019-12-18","Dakar 19"
"2020-01-13T15:11:22.000-00:00","","","","2020-01-13T15:12:39.000-00:00",3,3094,3094,"2019-12-18T09:50:00.000-00:00","2019-12-18T10:05:00.000-00:00","2019-12-20T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","NASK",0,,,"7c7e94a2-4a4f-4f90-a25b-ff01f91aa9cf","2020-01-13T15:12:46",,,12,"12_03_3094","2019-12-18","Dakar 19"
"2020-01-13T15:12:39.000-00:00","","","","2020-01-13T15:14:00.000-00:00",3,3095,3095,"2019-12-19T16:00:00.000-00:00","2019-12-19T16:30:00.000-00:00","2019-12-21T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","NASK",0,,,"a6e35388-a690-4e92-8fe7-f90fcb50ba46","2020-01-13T15:14:08",,,12,"12_03_3095","2019-12-19","Dakar 19"
"2020-01-13T15:14:00.000-00:00","","","","2020-01-13T15:16:52.000-00:00",3,3096,3096,"2019-12-19T16:00:00.000-00:00","2019-12-19T16:30:00.000-00:00","2019-12-21T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","NASK",0,,,"b37ecf0d-2989-4c9f-b783-fb99b1f4a59b","2020-01-13T15:16:59",,,12,"12_03_3096","2019-12-19","Dakar 19"
"2020-01-13T15:16:52.000-00:00","","","","2020-01-13T15:17:53.000-00:00",3,3097,3097,"2019-12-19T16:00:00.000-00:00","2019-12-19T16:30:00.000-00:00","2019-12-21T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","NASK",0,,,"cef756fb-cac2-48e3-b88f-86ef515ae275","2020-01-13T15:17:59",,,12,"12_03_3097","2019-12-19","Dakar 19"
"2020-01-13T15:17:53.000-00:00","","","","2020-01-13T15:20:00.000-00:00",3,3098,3098,"2019-12-19T16:00:00.000-00:00","2019-12-19T16:30:00.000-00:00","2019-12-20T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","NASK",0,,,"9af451c7-9b2a-4964-b872-a0dd3c56944b","2020-01-13T15:20:07",,,12,"12_03_3098","2019-12-19","Dakar 19"
"2020-01-13T15:20:00.000-00:00","","","","2020-01-13T15:22:05.000-00:00",3,3099,3099,"2019-12-19T16:00:00.000-00:00","2019-12-19T16:35:00.000-00:00","2019-12-21T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","NASK",0,,,"eecbba67-21c2-40cf-a0dc-957f73806b81","2020-01-13T15:22:12",,,12,"12_03_3099","2019-12-19","Dakar 19"
