"neighb_UID","sample_type","pop","10+","6-10","<5","Never","deployment_id","country","city","citylabel","neighborhood"
101,"Open Drain Water","Adults",0.0681818181818182,0.0227272727272727,0.0227272727272727,0.886363636363636,1,"Cambodia","Siem Reap","Siem Reap 16","Chong Kaosou"
102,"Open Drain Water","Adults",0.0819672131147541,0.0163934426229508,0.0655737704918033,0.836065573770492,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (informal)"
103,"Open Drain Water","Adults",0.0353982300884956,0,0.115044247787611,0.849557522123894,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (formal)"
104,"Open Drain Water","Adults",0.0116279069767442,0.0465116279069767,0.476744186046512,0.465116279069767,1,"Cambodia","Siem Reap","Siem Reap 16","Steung Thumey"
105,"Open Drain Water","Adults",0,0,0.252525252525253,0.747474747474748,1,"Cambodia","Siem Reap","Siem Reap 16","Veal/ Trapangses"
201,"Open Drain Water","Adults",0.657142857142857,0.0979591836734694,0.142857142857143,0.102040816326531,2,"Bangladesh","Dhaka","Dhaka 17","Kalshi"
202,"Open Drain Water","Adults",0.512605042016807,0.138655462184874,0.121848739495798,0.226890756302521,2,"Bangladesh","Dhaka","Dhaka 17","Badda"
203,"Open Drain Water","Adults",0.54679802955665,0.137931034482759,0.137931034482759,0.177339901477833,2,"Bangladesh","Dhaka","Dhaka 17","Gabtoli"
204,"Open Drain Water","Adults",0.302325581395349,0.104651162790698,0.151162790697674,0.441860465116279,2,"Bangladesh","Dhaka","Dhaka 17","Uttarkhan"
205,"Open Drain Water","Adults",0,0,0.037037037037037,0.962962962962963,2,"Bangladesh","Dhaka","Dhaka 17","Gulshan"
206,"Open Drain Water","Adults",0.489051094890511,0.131386861313869,0.0437956204379562,0.335766423357664,2,"Bangladesh","Dhaka","Dhaka 17","Kamalapur"
207,"Open Drain Water","Adults",0.563318777292576,0.157205240174672,0.170305676855895,0.109170305676856,2,"Bangladesh","Dhaka","Dhaka 17","Shampur"
208,"Open Drain Water","Adults",0.504347826086956,0.134782608695652,0.139130434782609,0.221739130434783,2,"Bangladesh","Dhaka","Dhaka 17","Hazaribagh"
209,"Open Drain Water","Adults",0.391304347826087,0.173913043478261,0.152173913043478,0.282608695652174,2,"Bangladesh","Dhaka","Dhaka 17","Motijhil"
210,"Open Drain Water","Adults",0.154545454545455,0.0636363636363636,0.118181818181818,0.663636363636364,2,"Bangladesh","Dhaka","Dhaka 17","Dhanmondi"
301,"Open Drain Water","Adults",0.381818181818182,0.112727272727273,0.203636363636364,0.301818181818182,3,"Ghana","Accra","Accra 16","Shiabu"
302,"Open Drain Water","Adults",0.204081632653061,0.136054421768707,0.261904761904762,0.397959183673469,3,"Ghana","Accra","Accra 16","Chorkor"
303,"Open Drain Water","Adults",0.0708661417322835,0.15748031496063,0.255905511811024,0.515748031496063,3,"Ghana","Accra","Accra 16","Kokomlemle"
304,"Open Drain Water","Adults",0.107692307692308,0.128205128205128,0.261538461538462,0.502564102564103,3,"Ghana","Accra","Accra 16","Ringway"
305,"Open Drain Water","Adults",0.153846153846154,0.125506072874494,0.271255060728745,0.449392712550607,3,"Ghana","Accra","Accra 16","Adabraka"
401,"Open Drain Water","Adults",0.217592592592593,0.0787037037037037,0.157407407407407,0.546296296296296,4,"Zambia","Lusaka","Lusaka 18","Kanyama"
501,"Open Drain Water","Adults",,,,,5,"Mozambique","Maputo","Maputo 15","Intervention"
502,"Open Drain Water","Adults",,,,,5,"Mozambique","Maputo","Maputo 15","Control"
601,"Open Drain Water","Adults",0.174757281553398,0.0970873786407767,0.296116504854369,0.432038834951456,6,"Ghana","Accra","Accra 18","Mataheko"
602,"Open Drain Water","Adults",0.313364055299539,0.0691244239631336,0.193548387096774,0.423963133640553,6,"Ghana","Accra","Accra 18","Osu Alata"
701,"Open Drain Water","Adults",0.360515021459227,0.103004291845494,0.206008583690987,0.330472103004292,7,"Ghana","Kumasi","Kumasi 18","FanteNewTown"
702,"Open Drain Water","Adults",0.408888888888889,0.115555555555556,0.235555555555556,0.24,7,"Ghana","Kumasi","Kumasi 18","MoshieZongo"
703,"Open Drain Water","Adults",0.437768240343348,0.188841201716738,0.175965665236052,0.197424892703863,7,"Ghana","Kumasi","Kumasi 18","Dakodwom"
704,"Open Drain Water","Adults",0.380952380952381,0.0995670995670996,0.242424242424242,0.277056277056277,7,"Ghana","Kumasi","Kumasi 18","Ahodwo"
801,"Open Drain Water","Adults",0.024390243902439,0.0365853658536585,0,0.939024390243902,8,"Mozambique","Maputo","Maputo 16","Intervention"
802,"Open Drain Water","Adults",0.234042553191489,0.0851063829787234,0.212765957446809,0.468085106382979,8,"Mozambique","Maputo","Maputo 16","Control"
901,"Open Drain Water","Adults",0.316091954022989,0.14367816091954,0.160919540229885,0.379310344827586,9,"Uganda","Kampala","Kampala 18","Makindye"
902,"Open Drain Water","Adults",0.237762237762238,0.118881118881119,0.202797202797203,0.440559440559441,9,"Uganda","Kampala","Kampala 18","Central"
903,"Open Drain Water","Adults",0.299270072992701,0.0948905109489051,0.233576642335766,0.372262773722628,9,"Uganda","Kampala","Kampala 18","Kawempe"
904,"Open Drain Water","Adults",0.363057324840764,0.0828025477707006,0.114649681528662,0.439490445859873,9,"Uganda","Kampala","Kampala 18","Rubaga"
905,"Open Drain Water","Adults",0.207792207792208,0.136363636363636,0.162337662337662,0.493506493506494,9,"Uganda","Kampala","Kampala 18","Nakawa"
1001,"Open Drain Water","Adults",,,,,10,"USA","Atlanta","Atlanta 16","Peoplestown"
1101,"Open Drain Water","Adults",0.197044334975369,0.108374384236453,0.359605911330049,0.334975369458128,11,"India","Vellore","Vellore 14","Old Town"
1102,"Open Drain Water","Adults",0.0772946859903382,0.0579710144927536,0.342995169082126,0.521739130434783,11,"India","Vellore","Vellore 14","Chinna Allapuram"
1201,"Open Drain Water","Adults",0.460674157303371,0.0674157303370786,0.117977528089888,0.353932584269663,12,"Senegal","Dakar","Dakar 19","WakhinaneNimzatt"
1202,"Open Drain Water","Adults",0.374331550802139,0.171122994652406,0.176470588235294,0.27807486631016,12,"Senegal","Dakar","Dakar 19","MedinaGounass"
1203,"Open Drain Water","Adults",0.369942196531792,0.132947976878613,0.138728323699422,0.358381502890173,12,"Senegal","Dakar","Dakar 19","DTK"
1204,"Open Drain Water","Adults",0.43010752688172,0.0483870967741935,0.0806451612903226,0.440860215053763,12,"Senegal","Dakar","Dakar 19","RufisqueEst"
1205,"Open Drain Water","Adults",0.0116959064327485,0.0292397660818713,0.0409356725146199,0.91812865497076,12,"Senegal","Dakar","Dakar 19","SicapLiberte"
1301,"Open Drain Water","Adults",0.183856502242152,0.0852017937219731,0.125560538116592,0.605381165919282,13,"Zambia","Lusaka","Lusaka 19","Chawama"
1302,"Open Drain Water","Adults",0.0387931034482759,0.0301724137931034,0.155172413793103,0.775862068965517,13,"Zambia","Lusaka","Lusaka 19","Chazanga"
1303,"Open Drain Water","Adults",0.087719298245614,0.0526315789473684,0.109649122807018,0.75,13,"Zambia","Lusaka","Lusaka 19","George"
101,"Raw Produce","Adults",0,0.155555555555556,0.822222222222222,0.0222222222222222,1,"Cambodia","Siem Reap","Siem Reap 16","Chong Kaosou"
102,"Raw Produce","Adults",0,0.0303030303030303,0.96969696969697,0,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (informal)"
103,"Raw Produce","Adults",0,0.0526315789473684,0.921052631578947,0.0263157894736842,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (formal)"
104,"Raw Produce","Adults",0.0232558139534884,0.151162790697674,0.813953488372093,0.0116279069767442,1,"Cambodia","Siem Reap","Siem Reap 16","Steung Thumey"
105,"Raw Produce","Adults",0,0.0505050505050505,0.858585858585859,0.0909090909090909,1,"Cambodia","Siem Reap","Siem Reap 16","Veal/ Trapangses"
201,"Raw Produce","Adults",0.33739837398374,0.260162601626016,0.296747967479675,0.105691056910569,2,"Bangladesh","Dhaka","Dhaka 17","Kalshi"
202,"Raw Produce","Adults",0.354430379746835,0.168776371308017,0.341772151898734,0.135021097046413,2,"Bangladesh","Dhaka","Dhaka 17","Badda"
203,"Raw Produce","Adults",0.346153846153846,0.230769230769231,0.259615384615385,0.163461538461538,2,"Bangladesh","Dhaka","Dhaka 17","Gabtoli"
204,"Raw Produce","Adults",0.235955056179775,0.146067415730337,0.393258426966292,0.224719101123595,2,"Bangladesh","Dhaka","Dhaka 17","Uttarkhan"
205,"Raw Produce","Adults",0.111111111111111,0.382716049382716,0.469135802469136,0.037037037037037,2,"Bangladesh","Dhaka","Dhaka 17","Gulshan"
206,"Raw Produce","Adults",0.393162393162393,0.222222222222222,0.264957264957265,0.11965811965812,2,"Bangladesh","Dhaka","Dhaka 17","Kamalapur"
207,"Raw Produce","Adults",0.40990990990991,0.202702702702703,0.342342342342342,0.045045045045045,2,"Bangladesh","Dhaka","Dhaka 17","Shampur"
208,"Raw Produce","Adults",0.226851851851852,0.171296296296296,0.458333333333333,0.143518518518519,2,"Bangladesh","Dhaka","Dhaka 17","Hazaribagh"
209,"Raw Produce","Adults",0.289473684210526,0.263157894736842,0.342105263157895,0.105263157894737,2,"Bangladesh","Dhaka","Dhaka 17","Motijhil"
210,"Raw Produce","Adults",0.0373831775700935,0.327102803738318,0.523364485981308,0.11214953271028,2,"Bangladesh","Dhaka","Dhaka 17","Dhanmondi"
301,"Raw Produce","Adults",0.381443298969072,0.178694158075601,0.34020618556701,0.0996563573883162,3,"Ghana","Accra","Accra 16","Shiabu"
302,"Raw Produce","Adults",0.359223300970874,0.213592233009709,0.372168284789644,0.0550161812297735,3,"Ghana","Accra","Accra 16","Chorkor"
303,"Raw Produce","Adults",0.19434628975265,0.321554770318021,0.395759717314488,0.088339222614841,3,"Ghana","Accra","Accra 16","Kokomlemle"
304,"Raw Produce","Adults",0.299539170506912,0.354838709677419,0.28110599078341,0.0645161290322581,3,"Ghana","Accra","Accra 16","Ringway"
305,"Raw Produce","Adults",0.27972027972028,0.269230769230769,0.391608391608392,0.0594405594405594,3,"Ghana","Accra","Accra 16","Adabraka"
401,"Raw Produce","Adults",0.171806167400881,0.092511013215859,0.308370044052863,0.427312775330396,4,"Zambia","Lusaka","Lusaka 18","Kanyama"
501,"Raw Produce","Adults",,,,,5,"Mozambique","Maputo","Maputo 15","Intervention"
502,"Raw Produce","Adults",,,,,5,"Mozambique","Maputo","Maputo 15","Control"
601,"Raw Produce","Adults",0.376744186046512,0.241860465116279,0.27906976744186,0.102325581395349,6,"Ghana","Accra","Accra 18","Mataheko"
602,"Raw Produce","Adults",0.390909090909091,0.227272727272727,0.309090909090909,0.0727272727272727,6,"Ghana","Accra","Accra 18","Osu Alata"
701,"Raw Produce","Adults",0.452991452991453,0.175213675213675,0.264957264957265,0.106837606837607,7,"Ghana","Kumasi","Kumasi 18","FanteNewTown"
702,"Raw Produce","Adults",0.362068965517241,0.206896551724138,0.25,0.181034482758621,7,"Ghana","Kumasi","Kumasi 18","MoshieZongo"
703,"Raw Produce","Adults",0.30672268907563,0.214285714285714,0.348739495798319,0.130252100840336,7,"Ghana","Kumasi","Kumasi 18","Dakodwom"
704,"Raw Produce","Adults",0.459574468085106,0.11063829787234,0.280851063829787,0.148936170212766,7,"Ghana","Kumasi","Kumasi 18","Ahodwo"
801,"Raw Produce","Adults",0.0119047619047619,0.0357142857142857,0.916666666666667,0.0357142857142857,8,"Mozambique","Maputo","Maputo 16","Intervention"
802,"Raw Produce","Adults",0.0204081632653061,0.0612244897959184,0.877551020408163,0.0408163265306122,8,"Mozambique","Maputo","Maputo 16","Control"
901,"Raw Produce","Adults",0.0727272727272727,0.181818181818182,0.418181818181818,0.327272727272727,9,"Uganda","Kampala","Kampala 18","Makindye"
902,"Raw Produce","Adults",0.100719424460432,0.172661870503597,0.453237410071942,0.273381294964029,9,"Uganda","Kampala","Kampala 18","Central"
903,"Raw Produce","Adults",0.106870229007634,0.251908396946565,0.312977099236641,0.32824427480916,9,"Uganda","Kampala","Kampala 18","Kawempe"
904,"Raw Produce","Adults",0.100671140939597,0.134228187919463,0.402684563758389,0.36241610738255,9,"Uganda","Kampala","Kampala 18","Rubaga"
905,"Raw Produce","Adults",0.0909090909090909,0.149350649350649,0.435064935064935,0.324675324675325,9,"Uganda","Kampala","Kampala 18","Nakawa"
1001,"Raw Produce","Adults",0.363636363636364,0.181818181818182,0.454545454545455,0,10,"USA","Atlanta","Atlanta 16","Peoplestown"
1101,"Raw Produce","Adults",0.165898617511521,0.133640552995392,0.32258064516129,0.377880184331797,11,"India","Vellore","Vellore 14","Old Town"
1102,"Raw Produce","Adults",0.0396039603960396,0.0940594059405941,0.301980198019802,0.564356435643564,11,"India","Vellore","Vellore 14","Chinna Allapuram"
1201,"Raw Produce","Adults",0.247524752475248,0.108910891089109,0.584158415841584,0.0594059405940594,12,"Senegal","Dakar","Dakar 19","WakhinaneNimzatt"
1202,"Raw Produce","Adults",0.213592233009709,0.174757281553398,0.533980582524272,0.0776699029126214,12,"Senegal","Dakar","Dakar 19","MedinaGounass"
1203,"Raw Produce","Adults",0.195876288659794,0.221649484536082,0.463917525773196,0.118556701030928,12,"Senegal","Dakar","Dakar 19","DTK"
1204,"Raw Produce","Adults",0.154639175257732,0.247422680412371,0.474226804123711,0.123711340206186,12,"Senegal","Dakar","Dakar 19","RufisqueEst"
1205,"Raw Produce","Adults",0.180487804878049,0.253658536585366,0.468292682926829,0.0975609756097561,12,"Senegal","Dakar","Dakar 19","SicapLiberte"
1301,"Raw Produce","Adults",0.394957983193277,0.092436974789916,0.189075630252101,0.323529411764706,13,"Zambia","Lusaka","Lusaka 19","Chawama"
1302,"Raw Produce","Adults",0.139240506329114,0.168776371308017,0.379746835443038,0.312236286919831,13,"Zambia","Lusaka","Lusaka 19","Chazanga"
1303,"Raw Produce","Adults",0.271186440677966,0.211864406779661,0.283898305084746,0.233050847457627,13,"Zambia","Lusaka","Lusaka 19","George"
101,"Municipal Drinking Water","Adults",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Chong Kaosou"
102,"Municipal Drinking Water","Adults",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (informal)"
103,"Municipal Drinking Water","Adults",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (formal)"
104,"Municipal Drinking Water","Adults",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Steung Thumey"
105,"Municipal Drinking Water","Adults",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Veal/ Trapangses"
201,"Municipal Drinking Water","Adults",0.625,0.0916666666666667,0.0416666666666667,0.241666666666667,2,"Bangladesh","Dhaka","Dhaka 17","Kalshi"
202,"Municipal Drinking Water","Adults",0.757201646090535,0.0452674897119342,0.0246913580246914,0.172839506172839,2,"Bangladesh","Dhaka","Dhaka 17","Badda"
203,"Municipal Drinking Water","Adults",0.165745856353591,0.0718232044198895,0.0331491712707182,0.729281767955801,2,"Bangladesh","Dhaka","Dhaka 17","Gabtoli"
204,"Municipal Drinking Water","Adults",0.627659574468085,0.127659574468085,0.0851063829787234,0.159574468085106,2,"Bangladesh","Dhaka","Dhaka 17","Uttarkhan"
205,"Municipal Drinking Water","Adults",0.950617283950617,0.0493827160493827,0,0,2,"Bangladesh","Dhaka","Dhaka 17","Gulshan"
206,"Municipal Drinking Water","Adults",0.926070038910506,0.00778210116731518,0,0.066147859922179,2,"Bangladesh","Dhaka","Dhaka 17","Kamalapur"
207,"Municipal Drinking Water","Adults",0.761506276150628,0.0460251046025105,0.0125523012552301,0.179916317991632,2,"Bangladesh","Dhaka","Dhaka 17","Shampur"
208,"Municipal Drinking Water","Adults",0.773504273504274,0.0299145299145299,0.0128205128205128,0.183760683760684,2,"Bangladesh","Dhaka","Dhaka 17","Hazaribagh"
209,"Municipal Drinking Water","Adults",0.8,0.0117647058823529,0.0352941176470588,0.152941176470588,2,"Bangladesh","Dhaka","Dhaka 17","Motijhil"
210,"Municipal Drinking Water","Adults",0.8,0.0956521739130435,0.0434782608695652,0.0608695652173913,2,"Bangladesh","Dhaka","Dhaka 17","Dhanmondi"
301,"Municipal Drinking Water","Adults",0.395017793594306,0.106761565836299,0.192170818505338,0.306049822064057,3,"Ghana","Accra","Accra 16","Shiabu"
302,"Municipal Drinking Water","Adults",0.359060402684564,0.0939597315436242,0.187919463087248,0.359060402684564,3,"Ghana","Accra","Accra 16","Chorkor"
303,"Municipal Drinking Water","Adults",0.151079136690647,0.147482014388489,0.197841726618705,0.503597122302158,3,"Ghana","Accra","Accra 16","Kokomlemle"
304,"Municipal Drinking Water","Adults",0.182692307692308,0.120192307692308,0.216346153846154,0.480769230769231,3,"Ghana","Accra","Accra 16","Ringway"
305,"Municipal Drinking Water","Adults",0.273408239700375,0.123595505617978,0.183520599250936,0.419475655430712,3,"Ghana","Accra","Accra 16","Adabraka"
401,"Municipal Drinking Water","Adults",0.858974358974359,0.0341880341880342,0.0128205128205128,0.094017094017094,4,"Zambia","Lusaka","Lusaka 18","Kanyama"
501,"Municipal Drinking Water","Adults",,,,,5,"Mozambique","Maputo","Maputo 15","Intervention"
502,"Municipal Drinking Water","Adults",,,,,5,"Mozambique","Maputo","Maputo 15","Control"
601,"Municipal Drinking Water","Adults",0.223744292237443,0.155251141552511,0.155251141552511,0.465753424657534,6,"Ghana","Accra","Accra 18","Mataheko"
602,"Municipal Drinking Water","Adults",0.36697247706422,0.238532110091743,0.105504587155963,0.288990825688073,6,"Ghana","Accra","Accra 18","Osu Alata"
701,"Municipal Drinking Water","Adults",0.622881355932203,0.110169491525424,0.139830508474576,0.127118644067797,7,"Ghana","Kumasi","Kumasi 18","FanteNewTown"
702,"Municipal Drinking Water","Adults",0.672489082969432,0.157205240174672,0.0436681222707424,0.126637554585153,7,"Ghana","Kumasi","Kumasi 18","MoshieZongo"
703,"Municipal Drinking Water","Adults",0.814345991561181,0.0168776371308017,0.0548523206751055,0.113924050632911,7,"Ghana","Kumasi","Kumasi 18","Dakodwom"
704,"Municipal Drinking Water","Adults",0.665178571428571,0.0714285714285714,0.120535714285714,0.142857142857143,7,"Ghana","Kumasi","Kumasi 18","Ahodwo"
801,"Municipal Drinking Water","Adults",0.963414634146341,0.0121951219512195,0.0121951219512195,0.0121951219512195,8,"Mozambique","Maputo","Maputo 16","Intervention"
802,"Municipal Drinking Water","Adults",1,0,0,0,8,"Mozambique","Maputo","Maputo 16","Control"
901,"Municipal Drinking Water","Adults",0.188235294117647,0.0411764705882353,0.0352941176470588,0.735294117647059,9,"Uganda","Kampala","Kampala 18","Makindye"
902,"Municipal Drinking Water","Adults",0.746478873239437,0.0704225352112676,0.0492957746478873,0.133802816901408,9,"Uganda","Kampala","Kampala 18","Central"
903,"Municipal Drinking Water","Adults",0.534351145038168,0.0381679389312977,0.0305343511450382,0.396946564885496,9,"Uganda","Kampala","Kampala 18","Kawempe"
904,"Municipal Drinking Water","Adults",0.621794871794872,0.032051282051282,0.0512820512820513,0.294871794871795,9,"Uganda","Kampala","Kampala 18","Rubaga"
905,"Municipal Drinking Water","Adults",0.825503355704698,0.0201342281879195,0.0402684563758389,0.114093959731544,9,"Uganda","Kampala","Kampala 18","Nakawa"
1001,"Municipal Drinking Water","Adults",0.363636363636364,0.181818181818182,0.272727272727273,0.181818181818182,10,"USA","Atlanta","Atlanta 16","Peoplestown"
1101,"Municipal Drinking Water","Adults",0.755868544600939,0.0563380281690141,0.07981220657277,0.107981220657277,11,"India","Vellore","Vellore 14","Old Town"
1102,"Municipal Drinking Water","Adults",0.756345177664975,0.0456852791878173,0.0761421319796954,0.121827411167513,11,"India","Vellore","Vellore 14","Chinna Allapuram"
1201,"Municipal Drinking Water","Adults",0.9375,0.0384615384615385,0.0192307692307692,0.00480769230769231,12,"Senegal","Dakar","Dakar 19","WakhinaneNimzatt"
1202,"Municipal Drinking Water","Adults",0.926605504587156,0.0321100917431193,0.0137614678899083,0.0275229357798165,12,"Senegal","Dakar","Dakar 19","MedinaGounass"
1203,"Municipal Drinking Water","Adults",0.981308411214953,0.014018691588785,0.00467289719626168,0,12,"Senegal","Dakar","Dakar 19","DTK"
1204,"Municipal Drinking Water","Adults",0.958715596330275,0.018348623853211,0,0.0229357798165138,12,"Senegal","Dakar","Dakar 19","RufisqueEst"
1205,"Municipal Drinking Water","Adults",0.823809523809524,0.0142857142857143,0.0333333333333333,0.128571428571429,12,"Senegal","Dakar","Dakar 19","SicapLiberte"
1301,"Municipal Drinking Water","Adults",0.876494023904382,0.0557768924302789,0.0318725099601594,0.0358565737051793,13,"Zambia","Lusaka","Lusaka 19","Chawama"
1302,"Municipal Drinking Water","Adults",0.458677685950413,0.0950413223140496,0.0619834710743802,0.384297520661157,13,"Zambia","Lusaka","Lusaka 19","Chazanga"
1303,"Municipal Drinking Water","Adults",0.855371900826446,0.0619834710743802,0.0371900826446281,0.0454545454545455,13,"Zambia","Lusaka","Lusaka 19","George"
101,"Other Drinking Water","Adults",1,0,0,0,1,"Cambodia","Siem Reap","Siem Reap 16","Chong Kaosou"
102,"Other Drinking Water","Adults",1,0,0,0,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (informal)"
103,"Other Drinking Water","Adults",0.991228070175439,0,0.0087719298245614,0,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (formal)"
104,"Other Drinking Water","Adults",1,0,0,0,1,"Cambodia","Siem Reap","Siem Reap 16","Steung Thumey"
105,"Other Drinking Water","Adults",0.97979797979798,0,0.0202020202020202,0,1,"Cambodia","Siem Reap","Siem Reap 16","Veal/ Trapangses"
201,"Other Drinking Water","Adults",0.348547717842324,0.0746887966804979,0.0663900414937759,0.510373443983402,2,"Bangladesh","Dhaka","Dhaka 17","Kalshi"
202,"Other Drinking Water","Adults",0.163090128755365,0.158798283261803,0.184549356223176,0.493562231759657,2,"Bangladesh","Dhaka","Dhaka 17","Badda"
203,"Other Drinking Water","Adults",0.855203619909502,0.0407239819004525,0.0497737556561086,0.0542986425339367,2,"Bangladesh","Dhaka","Dhaka 17","Gabtoli"
204,"Other Drinking Water","Adults",0.290697674418605,0.0581395348837209,0.22093023255814,0.430232558139535,2,"Bangladesh","Dhaka","Dhaka 17","Uttarkhan"
205,"Other Drinking Water","Adults",0,0,0.111111111111111,0.888888888888889,2,"Bangladesh","Dhaka","Dhaka 17","Gulshan"
206,"Other Drinking Water","Adults",0.145539906103286,0.117370892018779,0.0563380281690141,0.68075117370892,2,"Bangladesh","Dhaka","Dhaka 17","Kamalapur"
207,"Other Drinking Water","Adults",0.200873362445415,0.0960698689956332,0.117903930131004,0.585152838427948,2,"Bangladesh","Dhaka","Dhaka 17","Shampur"
208,"Other Drinking Water","Adults",0.0416666666666667,0.0833333333333333,0.134259259259259,0.740740740740741,2,"Bangladesh","Dhaka","Dhaka 17","Hazaribagh"
209,"Other Drinking Water","Adults",0.3125,0.2125,0.125,0.35,2,"Bangladesh","Dhaka","Dhaka 17","Motijhil"
210,"Other Drinking Water","Adults",0.08,0.08,0.14,0.7,2,"Bangladesh","Dhaka","Dhaka 17","Dhanmondi"
301,"Other Drinking Water","Adults",,,,,3,"Ghana","Accra","Accra 16","Shiabu"
302,"Other Drinking Water","Adults",,,,,3,"Ghana","Accra","Accra 16","Chorkor"
303,"Other Drinking Water","Adults",,,,,3,"Ghana","Accra","Accra 16","Kokomlemle"
304,"Other Drinking Water","Adults",,,,,3,"Ghana","Accra","Accra 16","Ringway"
305,"Other Drinking Water","Adults",,,,,3,"Ghana","Accra","Accra 16","Adabraka"
401,"Other Drinking Water","Adults",0.180257510729614,0.0600858369098712,0.0600858369098712,0.699570815450644,4,"Zambia","Lusaka","Lusaka 18","Kanyama"
501,"Other Drinking Water","Adults",,,,,5,"Mozambique","Maputo","Maputo 15","Intervention"
502,"Other Drinking Water","Adults",,,,,5,"Mozambique","Maputo","Maputo 15","Control"
601,"Other Drinking Water","Adults",,,,,6,"Ghana","Accra","Accra 18","Mataheko"
602,"Other Drinking Water","Adults",,,,,6,"Ghana","Accra","Accra 18","Osu Alata"
701,"Other Drinking Water","Adults",,,,,7,"Ghana","Kumasi","Kumasi 18","FanteNewTown"
702,"Other Drinking Water","Adults",,,,,7,"Ghana","Kumasi","Kumasi 18","MoshieZongo"
703,"Other Drinking Water","Adults",,,,,7,"Ghana","Kumasi","Kumasi 18","Dakodwom"
704,"Other Drinking Water","Adults",,,,,7,"Ghana","Kumasi","Kumasi 18","Ahodwo"
801,"Other Drinking Water","Adults",,,,,8,"Mozambique","Maputo","Maputo 16","Intervention"
802,"Other Drinking Water","Adults",,,,,8,"Mozambique","Maputo","Maputo 16","Control"
901,"Other Drinking Water","Adults",0.71264367816092,0.0114942528735632,0.0344827586206897,0.241379310344828,9,"Uganda","Kampala","Kampala 18","Makindye"
902,"Other Drinking Water","Adults",0.107913669064748,0.0719424460431655,0.0359712230215827,0.784172661870504,9,"Uganda","Kampala","Kampala 18","Central"
903,"Other Drinking Water","Adults",0.368421052631579,0.037593984962406,0.105263157894737,0.488721804511278,9,"Uganda","Kampala","Kampala 18","Kawempe"
904,"Other Drinking Water","Adults",0.203947368421053,0.0197368421052632,0.0526315789473684,0.723684210526316,9,"Uganda","Kampala","Kampala 18","Rubaga"
905,"Other Drinking Water","Adults",0.0342465753424658,0.0342465753424658,0.0479452054794521,0.883561643835616,9,"Uganda","Kampala","Kampala 18","Nakawa"
1001,"Other Drinking Water","Adults",,,,,10,"USA","Atlanta","Atlanta 16","Peoplestown"
1101,"Other Drinking Water","Adults",,,,,11,"India","Vellore","Vellore 14","Old Town"
1102,"Other Drinking Water","Adults",,,,,11,"India","Vellore","Vellore 14","Chinna Allapuram"
1201,"Other Drinking Water","Adults",,,,,12,"Senegal","Dakar","Dakar 19","WakhinaneNimzatt"
1202,"Other Drinking Water","Adults",,,,,12,"Senegal","Dakar","Dakar 19","MedinaGounass"
1203,"Other Drinking Water","Adults",,,,,12,"Senegal","Dakar","Dakar 19","DTK"
1204,"Other Drinking Water","Adults",,,,,12,"Senegal","Dakar","Dakar 19","RufisqueEst"
1205,"Other Drinking Water","Adults",,,,,12,"Senegal","Dakar","Dakar 19","SicapLiberte"
1301,"Other Drinking Water","Adults",0.161702127659574,0.0851063829787234,0.0723404255319149,0.680851063829787,13,"Zambia","Lusaka","Lusaka 19","Chawama"
1302,"Other Drinking Water","Adults",0.517241379310345,0.107758620689655,0.146551724137931,0.228448275862069,13,"Zambia","Lusaka","Lusaka 19","Chazanga"
1303,"Other Drinking Water","Adults",0.131578947368421,0.149122807017544,0.135964912280702,0.583333333333333,13,"Zambia","Lusaka","Lusaka 19","George"
101,"Ocean","Adults",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Chong Kaosou"
102,"Ocean","Adults",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (informal)"
103,"Ocean","Adults",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (formal)"
104,"Ocean","Adults",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Steung Thumey"
105,"Ocean","Adults",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Veal/ Trapangses"
201,"Ocean","Adults",,,,,2,"Bangladesh","Dhaka","Dhaka 17","Kalshi"
202,"Ocean","Adults",,,,,2,"Bangladesh","Dhaka","Dhaka 17","Badda"
203,"Ocean","Adults",,,,,2,"Bangladesh","Dhaka","Dhaka 17","Gabtoli"
204,"Ocean","Adults",,,,,2,"Bangladesh","Dhaka","Dhaka 17","Uttarkhan"
205,"Ocean","Adults",,,,,2,"Bangladesh","Dhaka","Dhaka 17","Gulshan"
206,"Ocean","Adults",,,,,2,"Bangladesh","Dhaka","Dhaka 17","Kamalapur"
207,"Ocean","Adults",,,,,2,"Bangladesh","Dhaka","Dhaka 17","Shampur"
